cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-13T01:15:31.057302+00:00,NEARUSDT,long,10269.5207,1.368,1.367,-7.507,0.0,6,0.102695207475522,normal,normal
7,2026-04-13T01:15:31.057318+00:00,ARBUSDT,long,12096.1176,0.1118,0.1117,-10.8194,0.0,6,0.12096117613410456,normal,normal
22,2026-04-13T01:19:55.486016+00:00,ARBUSDT,long,9891.8722,0.1117,0.1116,-8.8557,0.0,6,0.09891872211681901,high_vol,normal
26,2026-04-13T01:20:58.234009+00:00,NEARUSDT,long,8402.2441,1.368,1.371,18.426,0.0,10,0.0840224408653557,high_vol,normal
33,2026-04-13T01:22:46.003194+00:00,ADAUSDT,short,25000.0,0.2382,0.2381,10.4954,0.0,10,0.25,normal,normal
37,2026-04-13T01:23:46.039438+00:00,NEARUSDT,long,8716.1132,1.371,1.37,-6.3575,0.0,6,0.08716113208324873,normal,normal
37,2026-04-13T01:23:46.039482+00:00,ARBUSDT,long,9926.9793,0.1119,0.1118,-8.8713,0.0,6,0.09926979307311504,normal,normal
41,2026-04-13T01:25:07.878264+00:00,ETHUSDT,long,5610.6339,2202.95,2201.84,-2.827,0.0,6,0.05610633946830266,normal,normal
41,2026-04-13T01:25:07.878284+00:00,ADAUSDT,short,8168.0982,0.238,0.2381,-3.432,0.0,6,0.08168098159509203,normal,normal
46,2026-04-13T01:26:19.130729+00:00,ARBUSDT,long,5621.2196,0.1118,0.1117,-5.0279,0.0,9,0.056212195520680075,normal,normal
47,2026-04-13T01:26:32.503671+00:00,NEARUSDT,long,5621.2196,1.37,1.37,0.0,0.0,10,0.056212195520680075,normal,normal
53,2026-04-13T01:28:21.905044+00:00,NEARUSDT,long,8392.6505,1.37,1.369,-6.126,0.0,6,0.08392650542928358,normal,normal
55,2026-04-13T01:28:51.046832+00:00,ETHUSDT,long,5635.7556,2201.84,2203.9,5.2727,0.0,10,0.056357556479895606,high_vol,normal
55,2026-04-13T01:28:51.046851+00:00,ADAUSDT,short,8092.7331,0.2381,0.2382,-3.3989,0.0,10,0.08092733056031319,high_vol,normal
57,2026-04-13T01:29:24.682769+00:00,ARBUSDT,long,9849.5253,0.1117,0.1118,8.8178,0.0,10,0.09849525331380043,crisis,normal
63,2026-04-13T01:30:48.416980+00:00,NEARUSDT,long,5630.7627,1.369,1.371,8.2261,0.0,10,0.05630762714625485,crisis,normal
66,2026-04-13T01:31:32.019116+00:00,ARBUSDT,long,9920.6749,0.1115,0.1113,-17.7949,0.0,6,0.09920674929771725,crisis,normal
70,2026-04-13T01:32:36.159361+00:00,NEARUSDT,long,9287.0036,1.369,1.368,-6.7838,0.0,6,0.09287003579814071,crisis,normal
76,2026-04-13T01:34:20.910153+00:00,ARBUSDT,long,9415.1267,0.1113,0.1114,8.4592,0.0,10,0.0941512667054441,normal,normal
76,2026-04-13T01:34:20.910206+00:00,ADAUSDT,short,8023.3014,0.2379,0.2381,-6.7451,0.0,6,0.08023301351086744,normal,normal
80,2026-04-13T01:35:52.809444+00:00,ETHUSDT,long,5658.8995,2201.21,2206.85,14.4994,0.0,10,0.056588995496377525,normal,normal
80,2026-04-13T01:35:52.809547+00:00,NEARUSDT,long,5658.8995,1.368,1.372,16.5465,0.0,10,0.056588995496377525,normal,normal
83,2026-04-13T01:36:32.975751+00:00,ADAUSDT,short,8015.4072,0.2381,0.2385,-13.4656,0.0,6,0.08015407190022011,normal,normal
87,2026-04-13T01:37:31.907639+00:00,ARBUSDT,long,5661.5309,0.1114,0.1115,5.0822,0.0,10,0.0566153093665933,normal,normal
87,2026-04-13T01:37:31.907663+00:00,ETHUSDT,long,5676.1635,2206.85,2205.85,-2.5721,0.0,6,0.05676163528149087,normal,normal
91,2026-04-13T01:38:31.108176+00:00,NEARUSDT,long,5676.1635,1.372,1.377,20.6857,0.0,10,0.05676163528149087,normal,normal
93,2026-04-13T01:38:59.013854+00:00,ARBUSDT,long,8749.3933,0.1115,0.1113,-15.694,0.0,6,0.08749393319532214,normal,normal
101,2026-04-13T01:40:56.623298+00:00,NEARUSDT,long,8549.8485,1.377,1.379,12.4181,0.0,10,0.0854984854225376,crisis,normal
103,2026-04-13T01:41:23.126932+00:00,ARBUSDT,long,10283.5955,0.1113,0.1113,0.0,0.0,10,0.1028359550085319,crisis,normal
107,2026-04-13T01:42:26.171206+00:00,ADAUSDT,short,7408.2675,0.2381,0.2382,-3.1114,0.0,6,0.07408267505010277,crisis,normal
109,2026-04-13T01:42:58.258580+00:00,ETHUSDT,long,5659.3774,2204.6,2202.97,-4.1843,0.0,6,0.056593773951046096,crisis,normal
111,2026-04-13T01:43:25.457122+00:00,NEARUSDT,long,7668.2482,1.379,1.379,0.0,0.0,10,0.07668248247405013,normal,normal
113,2026-04-13T01:43:54.281590+00:00,ARBUSDT,long,5659.3774,0.1113,0.1116,15.2544,0.0,10,0.056593773951046096,normal,normal
113,2026-04-13T01:43:54.281603+00:00,ADAUSDT,short,8063.4509,0.2382,0.2384,-6.7703,0.0,6,0.08063450907489848,normal,normal
120,2026-04-13T01:45:42.465264+00:00,ETHUSDT,long,5617.9041,2205.2,2204.44,-1.9362,0.0,6,0.05617904108470147,normal,normal
122,2026-04-13T01:46:12.983446+00:00,NEARUSDT,long,5617.9041,1.385,1.383,-8.1125,0.0,8,0.05617904108470147,normal,normal
124,2026-04-13T01:46:47.393016+00:00,ARBUSDT,long,5617.9041,0.1116,0.1116,0.0,0.0,10,0.05617904108470147,normal,normal
