cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-09T00:01:07.738484+00:00,ETHUSDT,long,30000.0,2190.85,2189.2,-22.594,0.0,6,0.3,normal,normal
17,2026-04-09T00:03:40.737228+00:00,ETHUSDT,long,30000.0,2189.2,2189.8,8.2222,0.0,10,0.3,normal,normal
23,2026-04-09T00:05:14.451933+00:00,ETHUSDT,long,9375.0,2189.8,2188.98,-3.5106,0.0,6,0.09375,normal,normal
33,2026-04-09T00:07:43.443285+00:00,ETHUSDT,long,9375.0,2188.98,2192.75,16.1462,0.0,10,0.09375,normal,normal
39,2026-04-09T00:09:07.021913+00:00,ETHUSDT,long,9375.0,2192.75,2191.58,-5.0023,0.0,6,0.09375,normal,normal
45,2026-04-09T00:10:42.016070+00:00,ETHUSDT,long,9375.0,2191.58,2190.6,-4.1922,0.0,6,0.09375,normal,normal
56,2026-04-09T00:13:24.574736+00:00,ETHUSDT,long,9375.0,2190.6,2191.45,3.6377,0.0,10,0.09375,normal,normal
67,2026-04-09T00:16:06.017832+00:00,ETHUSDT,long,9375.0,2191.82,2191.49,-1.4115,0.0,6,0.09375,normal,normal
78,2026-04-09T00:18:46.395253+00:00,ETHUSDT,long,9375.0,2190.28,2190.06,-0.9417,0.0,10,0.09375,normal,normal
84,2026-04-09T00:20:11.454135+00:00,ETHUSDT,long,9375.0,2190.06,2188.73,-5.6933,0.0,6,0.09375,normal,normal
93,2026-04-09T00:22:19.133780+00:00,ETHUSDT,long,9375.0,2188.73,2187.47,-5.397,0.0,8,0.09375,normal,normal
104,2026-04-09T00:24:53.538321+00:00,ETHUSDT,long,9375.0,2187.47,2188.14,2.8715,0.0,10,0.09375,normal,normal
110,2026-04-09T00:26:17.892193+00:00,ETHUSDT,long,9375.0,2188.14,2187.1,-4.4558,0.0,6,0.09375,normal,normal
120,2026-04-09T00:28:36.835912+00:00,ETHUSDT,long,9375.0,2187.1,2187.78,2.9148,0.0,10,0.09375,crisis,normal
128,2026-04-09T00:30:39.266776+00:00,ETHUSDT,long,9375.0,2187.78,2184.63,-13.4983,0.0,6,0.09375,high_vol,normal
134,2026-04-09T00:32:02.500505+00:00,ETHUSDT,long,9375.0,2184.63,2184.37,-1.1157,0.0,6,0.09375,high_vol,normal
142,2026-04-09T00:33:58.896705+00:00,ETHUSDT,long,9375.0,2184.37,2182.57,-7.7253,0.0,8,0.09375,normal,normal
152,2026-04-09T00:36:19.936209+00:00,ETHUSDT,long,9375.0,2182.57,2181.89,-2.9209,0.0,10,0.09375,high_vol,normal
162,2026-04-09T00:38:40.846591+00:00,ETHUSDT,long,9375.0,2181.89,2185.01,13.4058,0.0,10,0.09375,normal,normal
169,2026-04-09T00:40:20.138456+00:00,ETHUSDT,long,9375.0,2185.01,2184.57,-1.8879,0.0,6,0.09375,normal,normal
176,2026-04-09T00:42:01.650651+00:00,ETHUSDT,long,9375.0,2184.57,2182.36,-9.4841,0.0,6,0.09375,normal,normal
182,2026-04-09T00:43:29.442214+00:00,ETHUSDT,long,9375.0,2182.36,2181.5,-3.6944,0.0,6,0.09375,normal,normal
192,2026-04-09T00:45:54.393299+00:00,ETHUSDT,long,9375.0,2181.5,2181.37,-0.5587,0.0,10,0.09375,high_vol,normal
