cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
4,2026-04-06T23:11:04.562015+00:00,AVAXUSDT,long,5000.0,8.96,8.96,0.0,0.0,3,0.049999999999999996,normal,normal
4,2026-04-06T23:11:04.562052+00:00,DOTUSDT,short,5000.0,1.244,1.244,-0.0,0.0,3,0.049999999999999996,normal,normal
6,2026-04-06T23:11:36.190247+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,5,0.049999999999999996,normal,normal
7,2026-04-06T23:11:49.751876+00:00,LINKUSDT,long,5000.0,8.8,8.78,-11.3636,0.0,6,0.049999999999999996,normal,normal
8,2026-04-06T23:12:03.380581+00:00,ETHUSDT,long,7500.0,2101.65,2099.83,-6.4949,0.0,7,0.075,normal,normal
9,2026-04-06T23:12:17.094945+00:00,DOTUSDT,short,6923.0769,1.243,1.243,-0.0,0.0,4,0.06923076923076923,normal,normal
12,2026-04-06T23:13:05.486839+00:00,DOTUSDT,short,5000.0,1.243,1.242,4.0225,0.0,3,0.049999999999999996,normal,normal
14,2026-04-06T23:13:36.442061+00:00,MATICUSDT,short,6923.0769,0.3794,0.3794,-0.0,0.0,7,0.06923076923076923,normal,normal
14,2026-04-06T23:13:36.442086+00:00,AVAXUSDT,long,5000.0,8.94,8.93,-5.5928,0.0,5,0.049999999999999996,normal,normal
14,2026-04-06T23:13:36.442100+00:00,LINKUSDT,long,5000.0,8.78,8.8,11.3895,0.0,5,0.049999999999999996,normal,normal
15,2026-04-06T23:13:49.685590+00:00,ETHUSDT,long,7500.0,2099.83,2101.41,5.6433,0.0,6,0.075,normal,normal
19,2026-04-06T23:14:46.281882+00:00,DOTUSDT,short,5000.0,1.242,1.243,-4.0258,0.0,6,0.049999999999999996,high_vol,normal
