cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
23,2026-04-12T09:13:51.791131+00:00,NEARUSDT,long,8132.7996,1.336,1.336,0.0,0.0,10,0.08132799618187997,crisis,normal
23,2026-04-12T09:13:51.791145+00:00,ARBUSDT,long,10385.2312,0.11,0.1101,9.4411,0.0,10,0.10385231184719798,crisis,normal
23,2026-04-12T09:13:51.791152+00:00,ADAUSDT,short,6889.1815,0.2407,0.2404,8.5864,0.0,10,0.06889181518255322,crisis,normal
32,2026-04-12T09:15:50.108401+00:00,NEARUSDT,long,9518.5273,1.336,1.335,-7.1246,0.0,6,0.09518527335763192,crisis,normal
36,2026-04-12T09:16:43.383026+00:00,ETHUSDT,long,5962.9453,2213.33,2214.84,4.0681,0.0,10,0.059629453284736164,crisis,normal
36,2026-04-12T09:16:43.383048+00:00,ARBUSDT,long,9518.5273,0.11,0.1102,17.3064,0.0,10,0.09518527335763192,crisis,normal
42,2026-04-12T09:18:00.422255+00:00,NEARUSDT,long,9616.1762,1.335,1.336,7.2031,0.0,10,0.09616176196547482,normal,normal
42,2026-04-12T09:18:00.422286+00:00,ETHUSDT,long,5981.2153,2214.84,2214.51,-0.8912,0.0,6,0.05981215324644864,normal,normal
44,2026-04-12T09:18:29.960508+00:00,ARBUSDT,long,9509.3923,0.1102,0.1101,-8.6292,0.0,8,0.09509392337677568,crisis,normal
53,2026-04-12T09:20:41.683222+00:00,ETHUSDT,long,6202.1139,2214.63,2214.62,-0.028,0.0,6,0.06202113870960901,crisis,normal
53,2026-04-12T09:20:41.683236+00:00,NEARUSDT,long,6510.8077,1.338,1.337,-4.8661,0.0,6,0.06510807702102002,crisis,normal
53,2026-04-12T09:20:41.683245+00:00,ARBUSDT,long,6510.8077,0.1101,0.1099,-11.8271,0.0,6,0.06510807702102002,crisis,normal
57,2026-04-12T09:21:29.485845+00:00,ADAUSDT,short,5776.2707,0.2406,0.2403,7.2023,0.0,10,0.05776270724835095,crisis,normal
63,2026-04-12T09:22:52.940718+00:00,ETHUSDT,long,5971.3226,2214.62,2214.97,0.9437,0.0,10,0.059713225737623866,crisis,normal
63,2026-04-12T09:22:52.940738+00:00,NEARUSDT,long,9514.3387,1.337,1.337,0.0,0.0,10,0.09514338713118807,crisis,normal
63,2026-04-12T09:22:52.940749+00:00,ARBUSDT,long,9514.3387,0.1099,0.11,8.6573,0.0,10,0.09514338713118807,crisis,normal
78,2026-04-12T09:26:13.976118+00:00,ETHUSDT,long,5909.7393,2214.99,2215.79,2.1345,0.0,10,0.05909739321882802,crisis,normal
78,2026-04-12T09:26:13.976134+00:00,NEARUSDT,long,9545.1303,1.337,1.336,-7.1392,0.0,10,0.095451303390586,crisis,normal
78,2026-04-12T09:26:13.976143+00:00,ARBUSDT,long,9545.1303,0.1101,0.1102,8.6695,0.0,10,0.095451303390586,crisis,normal
84,2026-04-12T09:27:31.049304+00:00,ETHUSDT,long,8150.7615,2215.79,2215.56,-0.8461,0.0,6,0.08150761472621601,crisis,normal
84,2026-04-12T09:27:31.049322+00:00,NEARUSDT,long,8424.6193,1.336,1.332,-25.2234,0.0,6,0.084246192636892,crisis,normal
84,2026-04-12T09:27:31.049332+00:00,ARBUSDT,long,8424.6193,0.1102,0.11,-15.2897,0.0,6,0.084246192636892,crisis,normal
90,2026-04-12T09:28:48.187303+00:00,ETHUSDT,long,5922.7518,2215.56,2215.11,-1.203,0.0,6,0.05922751840258232,normal,normal
90,2026-04-12T09:28:48.187327+00:00,NEARUSDT,long,9538.6241,1.332,1.331,-7.1611,0.0,6,0.09538624079870883,normal,normal
92,2026-04-12T09:29:14.958680+00:00,ADAUSDT,short,5971.8586,0.2402,0.2401,2.4862,0.0,10,0.05971858638743456,crisis,normal
94,2026-04-12T09:29:44.439265+00:00,ARBUSDT,long,9538.6241,0.11,0.1102,17.343,0.0,10,0.09538624079870883,crisis,normal
100,2026-04-12T09:31:01.706884+00:00,ETHUSDT,long,8333.3333,2214.79,2214.63,-0.602,0.0,6,0.08333333333333334,normal,normal
100,2026-04-12T09:31:01.706909+00:00,ARBUSDT,long,8333.3333,0.1102,0.1101,-7.562,0.0,6,0.08333333333333334,normal,normal
104,2026-04-12T09:31:55.757709+00:00,NEARUSDT,long,8333.3333,1.332,1.332,0.0,0.0,10,0.08333333333333334,normal,normal
111,2026-04-12T09:33:25.800300+00:00,ETHUSDT,long,6316.0107,2214.63,2214.66,0.0856,0.0,10,0.06316010671344517,normal,normal
111,2026-04-12T09:33:25.800322+00:00,ARBUSDT,long,6316.0107,0.1101,0.1102,5.7366,0.0,10,0.06316010671344517,normal,normal
111,2026-04-12T09:33:25.800334+00:00,ADAUSDT,short,6051.968,0.2401,0.2401,-0.0,0.0,10,0.06051967985966451,normal,normal
116,2026-04-12T09:34:35.321458+00:00,NEARUSDT,long,8333.3333,1.332,1.333,6.2563,0.0,10,0.08333333333333334,high_vol,normal
122,2026-04-12T09:35:52.957769+00:00,ETHUSDT,long,8182.0599,2214.66,2214.98,1.1822,0.0,10,0.08182059873641498,normal,normal
122,2026-04-12T09:35:52.957781+00:00,ARBUSDT,long,8408.9701,0.1102,0.1102,0.0,0.0,10,0.08408970063179252,normal,normal
127,2026-04-12T09:36:58.645231+00:00,ADAUSDT,short,25000.0,0.2401,0.2401,-0.0,0.0,10,0.25,normal,normal
130,2026-04-12T09:37:39.606222+00:00,ETHUSDT,long,9026.1696,2215.25,2214.27,-3.9931,0.0,6,0.0902616963531607,normal,normal
138,2026-04-12T09:39:31.648522+00:00,ADAUSDT,short,6869.1751,0.24,0.239,28.6216,0.0,10,0.06869175096747974,normal,normal
138,2026-04-12T09:39:31.648539+00:00,NEARUSDT,long,5072.1445,1.332,1.329,-11.4237,0.0,6,0.0507214447340343,normal,normal
140,2026-04-12T09:39:55.991505+00:00,ETHUSDT,long,8042.7268,2214.27,2214.59,1.1623,0.0,10,0.08042726755544825,normal,normal
142,2026-04-12T09:40:20.476741+00:00,ARBUSDT,long,5072.1445,0.1102,0.1102,0.0,0.0,10,0.0507214447340343,normal,normal
144,2026-04-12T09:40:49.793765+00:00,ADAUSDT,short,5950.0872,0.239,0.2396,-14.9375,0.0,6,0.05950087247346227,crisis,normal
148,2026-04-12T09:41:42.807742+00:00,NEARUSDT,long,6349.9709,1.329,1.33,4.778,0.0,10,0.06349970917551258,normal,normal
150,2026-04-12T09:42:06.616463+00:00,ETHUSDT,long,6351.7442,2214.59,2215.13,1.5488,0.0,10,0.06351744186046512,normal,normal
153,2026-04-12T09:42:48.113927+00:00,ADAUSDT,short,6695.7175,0.2396,0.2398,-5.5891,0.0,7,0.0669571749759397,normal,normal
157,2026-04-12T09:43:35.882329+00:00,ETHUSDT,long,8884.0562,2215.13,2214.05,-4.3315,0.0,6,0.08884056198164346,normal,normal
163,2026-04-12T09:45:02.400173+00:00,ADAUSDT,short,6714.7727,0.2398,0.2398,-0.0,0.0,10,0.06714772747905871,normal,normal
163,2026-04-12T09:45:02.400197+00:00,ETHUSDT,long,8814.7251,2214.05,2213.7,-1.3934,0.0,6,0.08814725098289844,normal,normal
172,2026-04-12T09:46:56.086068+00:00,ADAUSDT,short,6932.5735,0.2398,0.2399,-2.891,0.0,6,0.06932573462690948,normal,normal
173,2026-04-12T09:47:13.605596+00:00,ETHUSDT,long,8503.5341,2213.7,2213.59,-0.4225,0.0,7,0.08503534106113615,normal,normal
178,2026-04-12T09:48:20.319306+00:00,NEARUSDT,long,5077.9641,1.331,1.329,-7.6303,0.0,6,0.05077964107090321,high_vol,normal
178,2026-04-12T09:48:20.319349+00:00,ARBUSDT,long,5077.9641,0.1102,0.1101,-4.608,0.0,6,0.05077964107090321,high_vol,normal
180,2026-04-12T09:48:44.258216+00:00,ETHUSDT,long,5210.4179,2213.59,2213.34,-0.5885,0.0,6,0.05210417915570022,high_vol,normal
182,2026-04-12T09:49:08.236477+00:00,ADAUSDT,short,9766.1077,0.2399,0.2395,16.2836,0.0,10,0.09766107678729037,high_vol,normal
189,2026-04-12T09:50:46.059503+00:00,ADAUSDT,short,25000.0,0.2393,0.2394,-10.4471,0.0,6,0.25,normal,normal
