cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
4,2026-04-01T22:46:16.158637+00:00,DOTUSDT,short,10000.0,1.256,1.256,-0.0,0.0,3,0.09999999999999999,normal,normal
4,2026-04-01T22:46:16.158666+00:00,MATICUSDT,short,10000.0,0.3794,0.3794,-0.0,0.0,3,0.09999999999999999,normal,normal
5,2026-04-01T22:46:18.738277+00:00,SOLUSDT,short,10000.0,80.91,80.91,-0.0,0.0,4,0.09999999999999999,normal,normal
9,2026-04-01T22:46:31.003751+00:00,MATICUSDT,short,10000.0,0.3794,0.3794,-0.0,0.0,5,0.09999999999999999,normal,normal
10,2026-04-01T22:46:38.089703+00:00,DOTUSDT,short,10000.0,1.256,1.256,-0.0,0.0,6,0.09999999999999999,normal,normal
11,2026-04-01T22:46:40.386609+00:00,SOLUSDT,short,10000.0,80.91,80.91,-0.0,0.0,6,0.09999999999999999,normal,normal
14,2026-04-01T22:46:47.036372+00:00,MATICUSDT,short,10000.0,0.3794,0.3794,-0.0,0.0,5,0.09999999999999999,normal,normal
15,2026-04-01T22:46:49.214461+00:00,DOTUSDT,short,10000.0,1.256,1.256,-0.0,0.0,5,0.09999999999999999,normal,normal
16,2026-04-01T22:46:51.792055+00:00,SOLUSDT,short,10000.0,80.91,80.91,-0.0,0.0,5,0.09999999999999999,normal,normal
17,2026-04-01T22:46:57.357811+00:00,MATICUSDT,short,10000.0,0.3794,0.3794,-0.0,0.0,3,0.09999999999999999,crisis,normal
