cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
5,2026-04-06T05:46:58.833232+00:00,DOTUSDT,short,7500.0,1.262,1.262,-0.0,0.0,4,0.075,crisis,normal
7,2026-04-06T05:47:22.317561+00:00,LINKUSDT,long,7500.0,8.95,8.95,0.0,0.0,6,0.075,crisis,normal
7,2026-04-06T05:47:22.317577+00:00,MATICUSDT,short,7500.0,0.3794,0.3794,-0.0,0.0,6,0.075,crisis,normal
8,2026-04-06T05:47:34.169093+00:00,AVAXUSDT,long,7500.0,9.51,9.49,-15.7729,0.0,7,0.075,normal,normal
10,2026-04-06T05:48:07.204978+00:00,DOTUSDT,short,7500.0,1.262,1.262,-0.0,0.0,5,0.075,normal,normal
12,2026-04-06T05:48:31.203850+00:00,AVAXUSDT,long,6923.0769,9.49,9.49,0.0,0.0,3,0.06923076923076923,normal,normal
13,2026-04-06T05:48:42.888456+00:00,LINKUSDT,long,7500.0,8.95,8.95,0.0,0.0,6,0.075,normal,normal
14,2026-04-06T05:48:54.522887+00:00,MATICUSDT,short,7500.0,0.3794,0.3794,-0.0,0.0,7,0.075,normal,normal
16,2026-04-06T05:49:25.494717+00:00,AVAXUSDT,long,8181.8182,9.49,9.5,8.6215,0.0,3,0.0818181818181818,crisis,normal
17,2026-04-06T05:49:39.954842+00:00,DOTUSDT,short,5454.5455,1.262,1.261,4.3221,0.0,6,0.054545454545454536,crisis,normal
18,2026-04-06T05:49:51.859518+00:00,LINKUSDT,long,8181.8182,8.95,8.95,0.0,0.0,5,0.0818181818181818,crisis,normal
20,2026-04-06T05:50:20.849128+00:00,AVAXUSDT,long,6818.1818,9.5,9.49,-7.177,0.0,3,0.06818181818181819,crisis,normal
23,2026-04-06T05:50:59.057347+00:00,LINKUSDT,long,5769.2308,8.95,8.94,-6.4461,0.0,4,0.057692307692307696,crisis,normal
27,2026-04-06T05:51:54.327130+00:00,LINKUSDT,long,6420.3664,8.94,8.94,0.0,0.0,4,0.06420366403191255,crisis,normal
27,2026-04-06T05:51:54.327159+00:00,MATICUSDT,short,6079.6336,0.3794,0.3794,-0.0,0.0,4,0.060796335968087464,crisis,normal
28,2026-04-06T05:52:06.969839+00:00,AVAXUSDT,long,5894.0128,9.49,9.48,-6.2108,0.0,7,0.058940128079151555,crisis,normal
28,2026-04-06T05:52:06.969870+00:00,DOTUSDT,short,6079.6336,1.261,1.262,-4.8213,0.0,5,0.060796335968087464,crisis,normal
30,2026-04-06T05:52:40.100255+00:00,MATICUSDT,short,6132.7202,0.3794,0.3794,-0.0,0.0,3,0.06132720153664303,crisis,normal
31,2026-04-06T05:52:52.492611+00:00,LINKUSDT,long,6367.2798,8.94,8.95,7.1222,0.0,4,0.06367279846335698,crisis,normal
34,2026-04-06T05:53:30.340204+00:00,AVAXUSDT,long,6348.8106,9.47,9.47,0.0,0.0,3,0.06348810579196217,crisis,normal
