cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
9,2026-04-14T05:34:05.518240+00:00,ADAUSDT,long,12242.0288,0.2429,0.2428,-5.0399,0.0,8,0.12242028774721597,high_vol,normal
11,2026-04-14T05:34:48.667537+00:00,ETHUSDT,short,17757.9712,2366.8,2364.38,18.1571,0.0,10,0.177579712252784,normal,normal
30,2026-04-14T05:40:37.511135+00:00,ETHUSDT,short,25000.0,2365.77,2364.37,14.7943,0.0,10,0.25,normal,normal
32,2026-04-14T05:41:18.365629+00:00,ADAUSDT,long,9617.0059,0.243,0.2426,-15.8305,0.0,6,0.09617005901077848,normal,normal
40,2026-04-14T05:44:01.156469+00:00,ETHUSDT,short,14479.9571,2364.37,2362.6,10.8399,0.0,10,0.14479957111701505,normal,normal
42,2026-04-14T05:44:43.468858+00:00,ADAUSDT,long,10779.4553,0.2426,0.2426,0.0,0.0,10,0.10779455279803979,normal,normal
50,2026-04-14T05:46:57.309583+00:00,ETHUSDT,short,14597.6415,2362.6,2361.57,6.364,0.0,10,0.14597641498881475,normal,normal
52,2026-04-14T05:47:35.045241+00:00,ADAUSDT,long,10364.7108,0.2426,0.2427,4.2723,0.0,10,0.10364710773340705,normal,normal
56,2026-04-14T05:48:37.569858+00:00,ETHUSDT,short,14407.3725,2361.57,2361.85,-1.7082,0.0,6,0.1440737252358535,normal,normal
62,2026-04-14T05:50:10.370904+00:00,ADAUSDT,long,10912.7621,0.2427,0.2427,0.0,0.0,10,0.10912762134226549,normal,normal
66,2026-04-14T05:51:11.849571+00:00,ETHUSDT,short,14118.1348,2361.85,2360.0,11.0585,0.0,10,0.1411813483861268,normal,normal
68,2026-04-14T05:51:42.666778+00:00,ADAUSDT,long,17030.1319,0.2427,0.2426,-7.0169,0.0,6,0.1703013191841503,normal,normal
74,2026-04-14T05:53:19.230630+00:00,ADAUSDT,long,10367.4755,0.2426,0.2425,-4.2735,0.0,6,0.10367475548449388,high_vol,normal
78,2026-04-14T05:54:21.975663+00:00,ETHUSDT,short,14632.5245,2360.0,2359.22,4.8362,0.0,10,0.14632524451550613,normal,normal
88,2026-04-14T05:56:59.518854+00:00,ADAUSDT,long,10564.4577,0.242,0.2419,-4.3655,0.0,6,0.10564457689088519,normal,normal
92,2026-04-14T05:58:01.139450+00:00,ETHUSDT,short,14435.5423,2357.35,2355.24,12.9209,0.0,10,0.1443554231091148,normal,normal
99,2026-04-14T05:59:50.454213+00:00,ADAUSDT,long,10183.4364,0.2413,0.2418,21.1012,0.0,10,0.10183436393234994,normal,normal
