cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason,mae,mfe,win_capture,loss_capture,exit_score
4,2026-04-17T02:38:32.336334+00:00,ADAUSDT,short,7500.0,0.293,0.323,-767.9181,0.0,2,0.075,normal,normal,-767.9181,0.0,,1.0,-1.0
6,2026-04-17T02:38:36.149047+00:00,ETHUSDT,long,22500.0,1814.67,1855.54,506.745,0.0,4,0.22499999999999998,normal,normal,-171.9734,506.745,1.0,,1.0
7,2026-04-17T02:38:38.210382+00:00,ADAUSDT,short,7500.0,0.323,0.3419,-438.8545,0.0,3,0.075,normal,normal,-438.8545,0.0,,1.0,-1.0
8,2026-04-17T02:38:40.791224+00:00,ETHUSDT,short,30000.0,1855.54,1900.95,-734.1798,0.0,2,0.3,normal,normal,-734.1798,0.0,,1.0,-1.0
11,2026-04-17T02:38:56.677947+00:00,ADAUSDT,short,6426.7955,0.3624,0.3684,-106.4039,0.0,3,0.0642679552366445,crisis,normal,-106.4039,198.6206,,1.0,-1.0
13,2026-04-17T02:39:01.017867+00:00,ETHUSDT,long,23573.2045,1900.95,2053.17,1887.6421,0.0,5,0.23573204476335546,crisis,normal,-194.4437,2732.7531,0.6907,,0.6907
17,2026-04-17T02:39:09.623888+00:00,ADAUSDT,short,30000.0,0.3859,0.3788,551.9565,0.0,5,0.3,normal,normal,0.0,2262.2441,0.244,,0.244
39,2026-04-17T02:40:10.172996+00:00,ETHUSDT,short,25000.0,2243.37,2355.73,-1252.1341,0.0,3,0.25,normal,normal,-1252.1341,118.9059,,1.0,-1.0
42,2026-04-17T02:40:25.893265+00:00,ADAUSDT,short,6921.4191,0.5454,0.5948,-626.9125,0.0,2,0.06921419098143236,normal,normal,-626.9125,0.0,,1.0,-1.0
43,2026-04-17T02:40:27.600753+00:00,ARBUSDT,long,14617.8714,1.1661,1.0952,-888.7806,0.0,3,0.14617871352785147,normal,normal,-888.7806,0.0,,1.0,-1.0
45,2026-04-17T02:40:37.017746+00:00,ADAUSDT,short,8016.8726,0.5948,0.6675,-979.8699,0.0,3,0.0801687256645676,normal,normal,-979.8699,594.3915,,1.0,-1.0
47,2026-04-17T02:40:40.437446+00:00,ETHUSDT,long,12855.6874,2203.46,2220.5,99.4168,0.0,3,0.1285568735899862,normal,normal,0.0,652.6269,0.1523,,0.1523
51,2026-04-17T02:41:07.722216+00:00,ETHUSDT,long,9905.6444,2228.96,2177.91,-226.8695,0.0,3,0.09905644433557145,normal,normal,-226.8695,0.0,,1.0,-1.0
53,2026-04-17T02:41:11.873818+00:00,ADAUSDT,short,13540.8383,0.6433,0.6351,172.602,0.0,7,0.13540838346934023,normal,normal,0.0,1414.4945,0.122,,0.122
57,2026-04-17T02:41:18.716522+00:00,ETHUSDT,long,14834.2755,2324.54,2271.35,-339.4371,0.0,3,0.14834275493821955,normal,normal,-386.0228,0.0,,0.8793,-0.8793
