cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-13T09:15:12.415632+00:00,ARBUSDT,short,15766.8677,0.1106,0.1107,-14.2558,0.0,6,0.15766867720761532,normal,normal
11,2026-04-13T09:16:36.680710+00:00,ADAUSDT,long,11342.7584,0.2387,0.2389,9.5038,0.0,10,0.11342758429637696,normal,normal
17,2026-04-13T09:18:11.798574+00:00,ARBUSDT,short,15913.4375,0.1107,0.1105,28.7506,0.0,10,0.1591343748879388,normal,normal
19,2026-04-13T09:18:50.072856+00:00,ETHUSDT,short,8117.9782,2189.31,2189.54,-0.8528,0.0,6,0.08117978204421895,high_vol,normal
22,2026-04-13T09:19:50.655292+00:00,ADAUSDT,long,11788.1274,0.2389,0.2388,-4.9343,0.0,9,0.11788127350556583,high_vol,normal
28,2026-04-13T09:21:35.127339+00:00,ARBUSDT,short,25000.0,0.1105,0.1107,-45.2489,0.0,6,0.25,normal,normal
39,2026-04-13T09:24:56.616018+00:00,ARBUSDT,short,20571.0331,0.1107,0.1106,18.5827,0.0,10,0.20571033058143198,crisis,normal
41,2026-04-13T09:25:42.235948+00:00,ADAUSDT,long,10073.5123,0.2387,0.2389,8.4403,0.0,10,0.10073512335062089,crisis,normal
46,2026-04-13T09:26:58.496471+00:00,ARBUSDT,short,12265.9648,0.1106,0.1108,-22.1808,0.0,6,0.12265964758994656,crisis,normal
52,2026-04-13T09:28:59.780752+00:00,ADAUSDT,long,9850.3329,0.2389,0.239,4.1232,0.0,10,0.09850332888341436,crisis,normal
56,2026-04-13T09:30:01.476721+00:00,ARBUSDT,short,12779.074,0.1108,0.1108,-0.0,0.0,10,0.1277907404246864,crisis,normal
61,2026-04-13T09:31:32.261004+00:00,ADAUSDT,long,11182.9256,0.239,0.2388,-9.3581,0.0,6,0.11182925597487482,crisis,normal
63,2026-04-13T09:32:00.136487+00:00,ARBUSDT,short,12369.9639,0.1108,0.1109,-11.1642,0.0,6,0.12369963932831358,crisis,normal
68,2026-04-13T09:33:20.449645+00:00,ADAUSDT,long,10457.8426,0.2388,0.2387,-4.3793,0.0,7,0.10457842562495807,normal,normal
73,2026-04-13T09:34:41.582872+00:00,ARBUSDT,short,12100.1104,0.1109,0.1107,21.8217,0.0,10,0.12100110431014158,crisis,normal
79,2026-04-13T09:36:11.402979+00:00,ADAUSDT,long,11064.7701,0.2387,0.2387,0.0,0.0,10,0.11064770060284704,crisis,normal
84,2026-04-13T09:37:52.296313+00:00,ARBUSDT,short,12395.2488,0.1107,0.1109,-22.3943,0.0,10,0.12395248766472108,crisis,normal
90,2026-04-13T09:39:45.681960+00:00,ADAUSDT,long,9883.7738,0.2385,0.2385,0.0,0.0,10,0.09883773816033724,normal,normal
94,2026-04-13T09:40:52.661937+00:00,ARBUSDT,short,12786.3094,0.1109,0.1108,11.5296,0.0,10,0.1278630938755775,normal,normal
96,2026-04-13T09:41:23.779358+00:00,ADAUSDT,long,16985.1328,0.2385,0.2384,-7.1216,0.0,6,0.16985132829636854,normal,normal
98,2026-04-13T09:41:57.191071+00:00,ETHUSDT,short,6414.9059,2189.81,2189.51,0.8788,0.0,10,0.06414905880899363,normal,normal
102,2026-04-13T09:43:00.155120+00:00,ADAUSDT,long,10159.9074,0.2384,0.2383,-4.2617,0.0,6,0.10159907431628035,crisis,normal
104,2026-04-13T09:43:32.869385+00:00,ARBUSDT,short,15531.8879,0.1108,0.1106,28.0359,0.0,10,0.15531887902284333,crisis,normal
111,2026-04-13T09:45:28.193802+00:00,ARBUSDT,short,15442.3834,0.1106,0.1107,-13.9624,0.0,6,0.15442383377403954,high_vol,normal
115,2026-04-13T09:46:29.465336+00:00,ADAUSDT,long,9557.6166,0.2383,0.2385,8.0215,0.0,10,0.09557616622596046,high_vol,normal
122,2026-04-13T09:48:16.604286+00:00,ARBUSDT,short,21133.4297,0.1107,0.1106,19.0907,0.0,10,0.21133429662610528,normal,normal
125,2026-04-13T09:49:02.996511+00:00,ADAUSDT,long,12082.9072,0.2384,0.2383,-5.0683,0.0,6,0.12082907191764561,normal,normal
129,2026-04-13T09:50:06.438467+00:00,ARBUSDT,short,8392.0945,0.1106,0.1107,-7.5878,0.0,6,0.08392094546943123,normal,normal
133,2026-04-13T09:51:08.440947+00:00,ETHUSDT,short,6300.0524,2188.9,2187.71,3.425,0.0,10,0.06300052432048421,normal,normal
135,2026-04-13T09:51:39.540997+00:00,ADAUSDT,long,12351.9621,0.2383,0.2384,5.1834,0.0,10,0.12351962131452122,normal,normal
139,2026-04-13T09:52:42.377982+00:00,ARBUSDT,short,12167.0241,0.1107,0.1106,10.991,0.0,10,0.12167024103825733,normal,normal
145,2026-04-13T09:54:17.564247+00:00,ADAUSDT,long,11883.1576,0.2384,0.2384,0.0,0.0,10,0.11883157554900135,normal,normal
145,2026-04-13T09:54:17.564273+00:00,ARBUSDT,short,12536.9328,0.1106,0.1108,-22.6708,0.0,6,0.12536932802630657,normal,normal
155,2026-04-13T09:56:53.332192+00:00,ADAUSDT,long,9801.5944,0.2384,0.2386,8.2228,0.0,10,0.09801594434963201,normal,normal
155,2026-04-13T09:56:53.332221+00:00,ARBUSDT,short,12562.2531,0.1108,0.1108,-0.0,0.0,10,0.12562253062403617,normal,normal
165,2026-04-13T09:59:33.540068+00:00,ADAUSDT,long,9844.645,0.2386,0.2385,-4.126,0.0,10,0.09844644950589959,normal,normal
165,2026-04-13T09:59:33.540091+00:00,ARBUSDT,short,12528.9975,0.1108,0.1106,22.6155,0.0,10,0.1252899745155037,normal,normal
172,2026-04-13T10:01:20.652364+00:00,ADAUSDT,long,11079.8553,0.2385,0.2384,-4.6456,0.0,6,0.11079855336113495,crisis,normal
176,2026-04-13T10:02:24.041790+00:00,ARBUSDT,short,11366.8854,0.1106,0.1106,-0.0,0.0,10,0.1136688536947898,crisis,normal
178,2026-04-13T10:02:56.231158+00:00,ADAUSDT,long,9582.7518,0.2384,0.2383,-4.0196,0.0,6,0.09582751805911423,crisis,normal
186,2026-04-13T10:05:02.364510+00:00,ARBUSDT,short,12879.2389,0.1106,0.1106,-0.0,0.0,10,0.12879238911896046,normal,normal
188,2026-04-13T10:05:30.912453+00:00,ADAUSDT,long,8385.0351,0.2383,0.2387,14.0748,0.0,10,0.08385035050292082,normal,normal
192,2026-04-13T10:06:32.832270+00:00,ETHUSDT,short,6133.5025,2187.07,2188.78,-4.7956,0.0,6,0.06133502529414811,high_vol,normal
194,2026-04-13T10:07:06.657245+00:00,ADAUSDT,long,11162.1409,0.2387,0.2386,-4.6762,0.0,6,0.11162140914126442,normal,normal
196,2026-04-13T10:07:34.627288+00:00,ARBUSDT,short,8234.0119,0.1106,0.1106,-0.0,0.0,10,0.08234011893093449,normal,normal
