cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
6,2026-04-06T06:43:06.057633+00:00,AVAXUSDT,long,6923.0769,9.42,9.42,0.0,0.0,5,0.06923076923076923,crisis,normal
6,2026-04-06T06:43:06.057668+00:00,LINKUSDT,long,6923.0769,8.91,8.92,7.77,0.0,5,0.06923076923076923,crisis,normal
6,2026-04-06T06:43:06.057702+00:00,DOTUSDT,short,5454.5455,1.268,1.27,-8.6034,0.0,3,0.05454545454545454,crisis,normal
8,2026-04-06T06:43:29.681292+00:00,ADAUSDT,long,5454.5455,0.2564,0.2565,2.1274,0.0,5,0.05454545454545454,normal,normal
10,2026-04-06T06:43:59.756825+00:00,MATICUSDT,short,5454.5455,0.3794,0.3794,-0.0,0.0,7,0.05454545454545454,crisis,normal
10,2026-04-06T06:43:59.756902+00:00,LINKUSDT,long,8181.8182,8.92,8.92,0.0,0.0,3,0.0818181818181818,crisis,normal
10,2026-04-06T06:43:59.756919+00:00,DOTUSDT,short,5454.5455,1.27,1.269,4.2949,0.0,3,0.054545454545454536,crisis,normal
12,2026-04-06T06:44:25.109736+00:00,AVAXUSDT,long,8181.8182,9.42,9.42,0.0,0.0,5,0.0818181818181818,crisis,normal
14,2026-04-06T06:44:53.474566+00:00,ADAUSDT,long,5454.5455,0.2565,0.2565,0.0,0.0,5,0.05454545454545454,crisis,normal
15,2026-04-06T06:45:10.420580+00:00,LINKUSDT,long,8181.8182,8.92,8.91,-9.1724,0.0,4,0.0818181818181818,normal,normal
15,2026-04-06T06:45:10.420618+00:00,MATICUSDT,short,5454.5455,0.3794,0.3794,-0.0,0.0,4,0.054545454545454536,normal,normal
18,2026-04-06T06:45:50.132193+00:00,DOTUSDT,short,5454.5455,1.269,1.268,4.2983,0.0,7,0.054545454545454536,normal,normal
18,2026-04-06T06:45:50.132229+00:00,AVAXUSDT,long,5000.0,9.42,9.41,-5.3079,0.0,5,0.049999999999999996,normal,normal
22,2026-04-06T06:46:47.303540+00:00,LINKUSDT,long,6818.1818,8.91,8.91,0.0,0.0,5,0.06818181818181819,normal,normal
23,2026-04-06T06:46:59.834050+00:00,AVAXUSDT,long,6818.1818,9.41,9.41,0.0,0.0,4,0.06818181818181819,crisis,normal
27,2026-04-06T06:47:58.106739+00:00,AVAXUSDT,long,6425.6397,9.41,9.42,6.8285,0.0,4,0.06425639698269488,crisis,normal
28,2026-04-06T06:48:09.904662+00:00,MATICUSDT,short,6074.3603,0.3794,0.3794,-0.0,0.0,5,0.060743603017305144,crisis,normal
29,2026-04-06T06:48:23.255014+00:00,LINKUSDT,long,6425.6397,8.91,8.92,7.2117,0.0,6,0.06425639698269488,crisis,normal
29,2026-04-06T06:48:23.255035+00:00,DOTUSDT,short,6074.3603,1.269,1.27,-4.7867,0.0,6,0.060743603017305144,crisis,normal
35,2026-04-06T06:49:41.941039+00:00,AVAXUSDT,long,7025.0037,9.42,9.4,-14.9151,0.0,8,0.07025003682920623,crisis,normal
40,2026-04-06T06:50:45.389896+00:00,LINKUSDT,long,7027.7038,8.92,8.93,7.8786,0.0,11,0.07027703761230802,normal,normal
45,2026-04-06T06:51:49.722854+00:00,AVAXUSDT,long,6922.3194,9.41,9.42,7.3563,0.0,4,0.06922319430860542,normal,normal
48,2026-04-06T06:52:28.138479+00:00,LINKUSDT,long,6922.3194,8.93,8.94,7.7518,0.0,7,0.06922319430860542,crisis,normal
48,2026-04-06T06:52:28.138499+00:00,AVAXUSDT,long,6331.6722,9.42,9.42,0.0,0.0,3,0.06331672203765226,crisis,normal
49,2026-04-06T06:52:40.228585+00:00,DOTUSDT,short,6168.3278,1.269,1.269,-0.0,0.0,4,0.06168327796234773,crisis,normal
50,2026-04-06T06:52:55.252355+00:00,MATICUSDT,short,6168.3278,0.3794,0.3794,-0.0,0.0,5,0.06168327796234773,crisis,normal
53,2026-04-06T06:53:36.158785+00:00,AVAXUSDT,long,6349.7488,9.42,9.4,-13.4814,0.0,4,0.06349748780848236,crisis,normal
53,2026-04-06T06:53:36.158801+00:00,DOTUSDT,short,6150.2512,1.269,1.269,-0.0,0.0,4,0.061502512191517665,crisis,normal
54,2026-04-06T06:53:48.305570+00:00,MATICUSDT,short,6152.9933,0.3794,0.3794,-0.0,0.0,3,0.06152993348115299,crisis,normal
56,2026-04-06T06:54:16.165599+00:00,LINKUSDT,long,6349.7488,8.94,8.93,-7.1026,0.0,7,0.06349748780848236,crisis,normal
56,2026-04-06T06:54:16.165614+00:00,AVAXUSDT,long,6382.5856,9.4,9.38,-13.58,0.0,3,0.06382585556951734,crisis,normal
61,2026-04-06T06:55:20.649678+00:00,DOTUSDT,short,6117.4144,1.269,1.268,4.8207,0.0,8,0.061174144430482656,normal,normal
61,2026-04-06T06:55:20.649694+00:00,LINKUSDT,long,6397.1887,8.93,8.93,0.0,0.0,4,0.06397188695908153,normal,normal
62,2026-04-06T06:55:32.518788+00:00,AVAXUSDT,long,6986.9464,9.38,9.39,7.4488,0.0,3,0.06986946430727538,normal,normal
64,2026-04-06T06:55:58.277231+00:00,LINKUSDT,long,6390.9844,8.93,8.93,0.0,0.0,3,0.06390984394645366,normal,normal
67,2026-04-06T06:56:42.010929+00:00,MATICUSDT,short,6109.0156,0.3794,0.3794,-0.0,0.0,6,0.061090156053546334,normal,normal
68,2026-04-06T06:56:55.806263+00:00,DOTUSDT,short,6109.0156,1.268,1.267,4.8178,0.0,7,0.061090156053546334,normal,normal
70,2026-04-06T06:57:52.195236+00:00,AVAXUSDT,long,6960.4331,9.39,9.38,-7.4126,0.0,7,0.06960433102559974,normal,normal
73,2026-04-06T06:58:28.617610+00:00,LINKUSDT,long,6373.4451,8.93,8.93,0.0,0.0,6,0.0637344505238364,normal,normal
78,2026-04-06T06:59:38.493808+00:00,AVAXUSDT,long,6964.5867,9.38,9.38,0.0,0.0,7,0.06964586733738261,high_vol,normal
78,2026-04-06T06:59:38.493853+00:00,MATICUSDT,short,6154.668,0.3794,0.3794,-0.0,0.0,3,0.061546680421486984,high_vol,normal
80,2026-04-06T07:00:09.902668+00:00,LINKUSDT,long,6349.4882,8.93,8.93,0.0,0.0,7,0.06349488171621688,normal,normal
80,2026-04-06T07:00:09.902686+00:00,DOTUSDT,short,6154.668,1.269,1.268,4.85,0.0,5,0.061546680421486984,normal,normal
83,2026-04-06T07:00:45.425092+00:00,AVAXUSDT,long,6953.1773,9.38,9.4,14.8255,0.0,4,0.06953177257525082,normal,normal
87,2026-04-06T07:01:38.113143+00:00,AVAXUSDT,long,6969.0931,9.4,9.39,-7.4139,0.0,4,0.06969093121848796,normal,normal
89,2026-04-06T07:02:01.709087+00:00,DOTUSDT,short,6102.5074,1.268,1.268,-0.0,0.0,4,0.061025073746312684,normal,normal
90,2026-04-06T07:02:20.170025+00:00,LINKUSDT,long,6969.0931,8.93,8.92,-7.8041,0.0,7,0.06969093121848796,high_vol,normal
90,2026-04-06T07:02:20.170059+00:00,AVAXUSDT,long,6955.0784,9.39,9.39,0.0,0.0,3,0.06955078438721421,high_vol,normal
92,2026-04-06T07:02:44.603656+00:00,MATICUSDT,short,6102.5074,0.3794,0.3794,-0.0,0.0,7,0.061025073746312684,high_vol,normal
94,2026-04-06T07:03:08.662664+00:00,LINKUSDT,long,6406.4461,8.92,8.92,0.0,0.0,3,0.06406446134534445,high_vol,normal
95,2026-04-06T07:03:25.106311+00:00,AVAXUSDT,long,6406.4461,9.39,9.4,6.8226,0.0,4,0.06406446134534445,normal,normal
98,2026-04-06T07:04:00.257898+00:00,DOTUSDT,short,6093.5539,1.269,1.269,-0.0,0.0,7,0.06093553865465554,normal,normal
100,2026-04-06T07:04:28.786955+00:00,LINKUSDT,long,7020.392,8.92,8.91,-7.8704,0.0,5,0.07020392041346438,high_vol,normal
102,2026-04-06T07:04:52.373292+00:00,AVAXUSDT,long,7020.392,9.4,9.39,-7.4685,0.0,7,0.07020392041346438,high_vol,normal
