cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
8,2026-04-07T07:36:49.593440+00:00,ETHUSDT,long,30000.0,2104.1,2104.03,-0.9981,0.0,6,0.3,normal,normal
15,2026-04-07T07:38:36.694817+00:00,ETHUSDT,long,30000.0,2104.03,2103.63,-5.7033,0.0,7,0.3,normal,normal
20,2026-04-07T07:39:55.357255+00:00,ETHUSDT,long,25000.0,2102.44,2102.44,0.0,0.0,4,0.25,high_vol,normal
23,2026-04-07T07:40:38.896605+00:00,XRPUSDT,long,15000.0,1.3123,1.3122,-1.143,0.0,3,0.15,normal,normal
26,2026-04-07T07:41:29.800414+00:00,ETHUSDT,long,10000.0,2102.44,2102.82,1.8074,0.0,6,0.09999999999999999,crisis,normal
29,2026-04-07T07:42:07.822034+00:00,SOLUSDT,short,12500.0,79.78,79.78,-0.0,0.0,3,0.125,crisis,normal
35,2026-04-07T07:43:38.563640+00:00,ETHUSDT,long,25000.0,2102.82,2103.04,2.6155,0.0,5,0.25,crisis,normal
39,2026-04-07T07:44:34.105179+00:00,SOLUSDT,short,25000.0,79.81,79.82,-3.1324,0.0,7,0.25,normal,normal
40,2026-04-07T07:44:53.515366+00:00,ETHUSDT,long,25000.0,2103.12,2103.12,0.0,0.0,4,0.25,normal,normal
43,2026-04-07T07:45:44.343868+00:00,XRPUSDT,long,5000.0,1.3124,1.3125,0.381,0.0,3,0.05,crisis,normal
47,2026-04-07T07:46:47.784776+00:00,ETHUSDT,long,7500.0,2103.12,2102.86,-0.9272,0.0,7,0.075,crisis,normal
49,2026-04-07T07:47:17.163777+00:00,SOLUSDT,short,12500.0,79.83,79.81,3.1317,0.0,7,0.125,crisis,normal
55,2026-04-07T07:49:02.410666+00:00,SOLUSDT,short,25000.0,79.78,79.81,-9.4009,0.0,5,0.25,crisis,normal
59,2026-04-07T07:50:08.204346+00:00,ETHUSDT,long,25000.0,2103.0,2102.81,-2.2587,0.0,3,0.25,normal,normal
63,2026-04-07T07:51:12.546272+00:00,SOLUSDT,short,25000.0,79.81,79.84,-9.3973,0.0,3,0.25,crisis,normal
68,2026-04-07T07:52:27.560153+00:00,SOLUSDT,short,25000.0,79.84,79.82,6.2625,0.0,4,0.25,crisis,normal
72,2026-04-07T07:53:29.947975+00:00,XRPUSDT,short,25000.0,1.3127,1.3121,11.4268,0.0,6,0.25,crisis,normal
72,2026-04-07T07:53:29.947990+00:00,SOLUSDT,short,25000.0,79.82,79.82,-0.0,0.0,4,0.25,crisis,normal
75,2026-04-07T07:54:07.987144+00:00,SOLUSDT,short,25000.0,79.82,79.82,-0.0,0.0,3,0.25,normal,normal
77,2026-04-07T07:54:41.631078+00:00,ETHUSDT,long,25000.0,2102.55,2103.2,7.7287,0.0,3,0.25,normal,normal
82,2026-04-07T07:56:01.688614+00:00,ETHUSDT,long,25000.0,2103.2,2104.64,17.1168,0.0,4,0.25,normal,normal
86,2026-04-07T07:57:04.160115+00:00,ETHUSDT,long,12500.0,2104.64,2104.64,0.0,0.0,4,0.125,normal,normal
91,2026-04-07T07:58:23.602452+00:00,ETHUSDT,long,25000.0,2104.64,2104.1,-6.4144,0.0,5,0.25,high_vol,normal
98,2026-04-07T08:00:02.653005+00:00,ETHUSDT,long,25000.0,2104.1,2103.37,-8.6735,0.0,6,0.25,high_vol,normal
100,2026-04-07T08:00:31.977738+00:00,SOLUSDT,short,9457.9532,79.84,79.86,-2.3692,0.0,4,0.09457953245534274,high_vol,normal
104,2026-04-07T08:01:35.473655+00:00,ETHUSDT,long,25000.0,2103.37,2104.56,14.144,0.0,6,0.25,high_vol,normal
109,2026-04-07T08:02:51.956942+00:00,ETHUSDT,long,25000.0,2104.56,2109.26,55.8311,0.0,5,0.25,normal,normal
110,2026-04-07T08:03:05.904563+00:00,XRPUSDT,short,5161.1805,1.3127,1.3149,-8.6498,0.0,4,0.05161180531920066,normal,normal
116,2026-04-07T08:04:37.681897+00:00,ETHUSDT,long,25000.0,2109.26,2106.58,-31.7647,0.0,6,0.25,normal,normal
121,2026-04-07T08:06:05.704936+00:00,ETHUSDT,long,8594.9287,2106.58,2105.69,-3.6312,0.0,5,0.08594928700053535,crisis,normal
126,2026-04-07T08:07:34.467807+00:00,SOLUSDT,short,9443.8569,79.97,80.0,-3.5428,0.0,6,0.09443856865855808,crisis,normal
127,2026-04-07T08:07:47.132592+00:00,BNBUSDT,long,7778.0716,599.73,599.81,1.0375,0.0,7,0.07778071567072095,crisis,normal
130,2026-04-07T08:08:34.195637+00:00,SOLUSDT,short,12500.0,80.0,79.98,3.125,0.0,4,0.125,crisis,normal
135,2026-04-07T08:09:46.455914+00:00,SOLUSDT,short,25000.0,79.98,80.03,-15.6289,0.0,5,0.25,normal,normal
139,2026-04-07T08:10:45.653816+00:00,ETHUSDT,long,25000.0,2106.22,2106.22,0.0,0.0,3,0.25,normal,normal
146,2026-04-07T08:12:33.987445+00:00,ETHUSDT,long,25000.0,2107.37,2110.01,31.3187,0.0,6,0.25,normal,normal
150,2026-04-07T08:13:37.672755+00:00,SOLUSDT,short,5814.8376,80.06,80.11,-3.6315,0.0,6,0.05814837611788987,normal,normal
151,2026-04-07T08:13:50.762362+00:00,XRPUSDT,long,9592.5812,1.3131,1.3135,2.9221,0.0,7,0.09592581194105508,normal,normal
152,2026-04-07T08:14:03.796349+00:00,ETHUSDT,long,25000.0,2110.01,2108.96,-12.4407,0.0,6,0.25,normal,normal
157,2026-04-07T08:15:16.302412+00:00,ETHUSDT,long,25000.0,2108.96,2108.29,-7.9423,0.0,5,0.25,normal,normal
161,2026-04-07T08:16:25.989750+00:00,SOLUSDT,long,5000.0,80.11,80.1,-0.6241,0.0,7,0.05,normal,normal
164,2026-04-07T08:17:11.601093+00:00,ETHUSDT,long,25000.0,2108.29,2108.81,6.1661,0.0,6,0.25,normal,normal
167,2026-04-07T08:17:54.311978+00:00,ETHUSDT,long,10000.0,2108.81,2108.3,-2.4184,0.0,3,0.1,normal,normal
167,2026-04-07T08:17:54.312006+00:00,XRPUSDT,long,15000.0,1.3128,1.3121,-7.9982,0.0,3,0.15,normal,normal
175,2026-04-07T08:19:57.291629+00:00,ETHUSDT,long,25000.0,2108.3,2108.94,7.5891,0.0,7,0.25,crisis,normal
177,2026-04-07T08:20:25.002648+00:00,SOLUSDT,short,25000.0,80.05,80.15,-31.2305,0.0,7,0.25,normal,normal
