cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason,mae,mfe,win_capture,loss_capture,exit_score
3,2026-06-03T08:55:05.806822+00:00,ADAUSDT,short,15000.0,1.051,1.096,-642.2455,0.0,1,0.15,normal,normal,-642.2455,0.0,,1.0,-1.0
6,2026-06-03T08:55:40.155352+00:00,NEARUSDT,short,15000.0,11.12,12.984,-2514.3885,0.0,4,0.15,crisis,normal,-2514.3885,346.6727,,1.0,-1.0
13,2026-06-03T08:57:14.873663+00:00,ETHUSDT,long,22860.8891,2680.67,2927.54,2105.3198,0.0,9,0.2286088906949703,crisis,normal,0.0,4803.595,0.4383,,0.4383
27,2026-06-03T09:00:15.360812+00:00,ADAUSDT,short,8333.3333,0.866,0.898,-307.9292,0.0,2,0.08333333333333333,normal,normal,-307.9292,125.0962,,1.0,-1.0
27,2026-06-03T09:00:15.360866+00:00,ETHUSDT,short,8333.3333,2579.71,2768.49,-609.8231,0.0,2,0.08333333333333333,normal,normal,-609.8231,0.0,,1.0,-1.0
27,2026-06-03T09:00:15.360884+00:00,NEARUSDT,short,8333.3333,8.556,8.935,-369.1367,0.0,2,0.08333333333333333,normal,normal,-369.1367,66.2303,,1.0,-1.0
30,2026-06-03T09:01:06.418552+00:00,ADAUSDT,short,12500.0,0.856,0.962,-1547.8972,0.0,1,0.125,crisis,normal,-1547.8972,0.0,,1.0,-1.0
30,2026-06-03T09:01:06.418590+00:00,NEARUSDT,short,12500.0,8.508,9.759,-1837.976,0.0,1,0.125,crisis,normal,-1837.976,0.0,,1.0,-1.0
34,2026-06-03T09:01:53.659483+00:00,NEARUSDT,long,13987.5666,11.035,10.428,-769.4112,0.0,1,0.1398756661663599,crisis,normal,-769.4112,0.0,,1.0,-1.0
36,2026-06-03T09:02:17.352164+00:00,NEARUSDT,long,18390.6564,10.505,10.094,-719.5202,0.0,1,0.18390656406537212,normal,normal,-719.5202,0.0,,1.0,-1.0
39,2026-06-03T09:02:52.739502+00:00,ADAUSDT,short,11012.4334,0.903,0.849,658.5508,0.0,6,0.11012433383364008,crisis,normal,0.0,1341.4924,0.4909,,0.4909
43,2026-06-03T09:03:55.507458+00:00,NEARUSDT,long,17973.5249,10.327,9.85,-830.1899,0.0,1,0.17973524906386823,crisis,normal,-830.1899,0.0,,1.0,-1.0
46,2026-06-03T09:04:30.639662+00:00,ADAUSDT,short,7026.4751,0.789,0.838,-436.3717,0.0,4,0.07026475093613177,crisis,normal,-436.3717,26.7166,,1.0,-1.0
49,2026-06-03T09:05:07.789571+00:00,ADAUSDT,short,10160.9658,0.838,0.903,-788.1417,0.0,3,0.10160965794768613,normal,normal,-788.1417,36.3758,,1.0,-1.0
50,2026-06-03T09:05:32.117327+00:00,NEARUSDT,long,17488.8601,10.13,10.653,902.9293,0.0,6,0.17488860086981456,normal,normal,-29.3495,2114.8918,0.4269,,0.4269
50,2026-06-03T09:05:32.117412+00:00,ETHUSDT,long,6159.9869,2938.92,2861.38,-162.5241,0.0,2,0.061599869071864995,normal,normal,-162.5241,24.9844,,1.0,-1.0
53,2026-06-03T09:06:20.320614+00:00,NEARUSDT,short,7290.73,11.07,12.493,-937.1914,0.0,1,0.07290730014010582,normal,normal,-937.1914,0.0,,1.0,-1.0
62,2026-06-03T09:08:05.161673+00:00,ADAUSDT,long,7083.708,0.975,1.165,1380.4149,0.0,10,0.07083707994395767,high_vol,normal,0.0,1569.3138,0.8796,,0.8796
