cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
11,2026-04-14T04:33:34.177016+00:00,ADAUSDT,long,17286.1461,0.2453,0.2452,-7.0469,0.0,10,0.1728614610569704,normal,normal
11,2026-04-14T04:33:34.177029+00:00,ETHUSDT,short,12713.8539,2366.35,2365.76,3.1699,0.0,10,0.1271385389430296,normal,normal
20,2026-04-14T04:36:06.794255+00:00,ADAUSDT,long,11309.3176,0.2452,0.2451,-4.6123,0.0,6,0.11309317607360797,crisis,normal
24,2026-04-14T04:37:11.128417+00:00,ETHUSDT,short,18690.6824,2365.76,2364.85,7.1895,0.0,10,0.18690682392639205,crisis,normal
31,2026-04-14T04:39:19.204865+00:00,ETHUSDT,short,14936.8105,2364.85,2366.16,-8.2742,0.0,6,0.1493681050561421,crisis,normal
33,2026-04-14T04:39:47.069659+00:00,ADAUSDT,long,17039.8676,0.2451,0.2453,13.9044,0.0,10,0.17039867594801147,normal,normal
41,2026-04-14T04:42:20.901898+00:00,ETHUSDT,short,14715.528,2366.16,2365.48,4.229,0.0,10,0.14715527967169717,normal,normal
43,2026-04-14T04:42:53.905218+00:00,ADAUSDT,long,9660.4185,0.2453,0.245,-11.8146,0.0,7,0.09660418453089434,normal,normal
49,2026-04-14T04:44:28.511694+00:00,ADAUSDT,long,9819.6303,0.245,0.2447,-12.024,0.0,6,0.0981963034812576,crisis,normal
51,2026-04-14T04:45:34.722846+00:00,ETHUSDT,short,15358.401,2365.48,2363.63,12.0115,0.0,10,0.1535840100908643,normal,normal
60,2026-04-14T04:48:12.580646+00:00,ETHUSDT,short,15243.2285,2363.73,2365.47,-11.2209,0.0,6,0.15243228527327343,normal,normal
62,2026-04-14T04:48:58.549020+00:00,ADAUSDT,long,9756.7715,0.2446,0.2445,-3.9889,0.0,8,0.09756771472672658,normal,normal
68,2026-04-14T04:50:56.723687+00:00,ADAUSDT,long,10262.8633,0.2445,0.2443,-8.395,0.0,6,0.10262863288213768,normal,normal
68,2026-04-14T04:50:56.723697+00:00,ETHUSDT,short,14737.1367,2363.91,2364.55,-3.9899,0.0,6,0.1473713671178623,normal,normal
78,2026-04-14T04:54:15.895489+00:00,ADAUSDT,long,9962.1824,0.2443,0.2443,0.0,0.0,10,0.09962182449989532,normal,normal
78,2026-04-14T04:54:15.895508+00:00,ETHUSDT,short,15037.8176,2364.55,2363.84,4.5154,0.0,10,0.1503781755001047,normal,normal
86,2026-04-14T04:56:29.386802+00:00,ADAUSDT,long,10667.6971,0.2444,0.2442,-8.7297,0.0,6,0.10667697105598345,normal,normal
90,2026-04-14T04:57:44.424113+00:00,ETHUSDT,short,14332.3029,2364.39,2364.35,0.2425,0.0,10,0.14332302894401655,normal,normal
95,2026-04-14T04:59:19.214753+00:00,ADAUSDT,long,10695.0614,0.2442,0.2441,-4.3796,0.0,9,0.10695061367215587,normal,normal
99,2026-04-14T05:00:38.798496+00:00,ETHUSDT,short,14263.5851,2364.35,2364.5,-0.9049,0.0,9,0.14263585083073071,normal,normal
102,2026-04-14T05:01:48.827529+00:00,ADAUSDT,long,10755.6125,0.2441,0.2438,-13.2187,0.0,6,0.1075561247068907,crisis,normal
110,2026-04-14T05:04:17.144387+00:00,ETHUSDT,short,14334.7042,2364.5,2364.0,3.0312,0.0,10,0.14334704187453498,crisis,normal
111,2026-04-14T05:04:31.569994+00:00,ADAUSDT,long,10550.2014,0.2439,0.2438,-4.3256,0.0,6,0.10550201400264123,crisis,normal
117,2026-04-14T05:06:21.989465+00:00,ADAUSDT,long,10581.3632,0.2438,0.2437,-4.3402,0.0,6,0.1058136321639607,normal,normal
121,2026-04-14T05:07:47.568729+00:00,ETHUSDT,short,14418.6368,2364.0,2362.85,7.0141,0.0,10,0.1441863678360393,crisis,normal
128,2026-04-14T05:09:45.508251+00:00,ADAUSDT,long,10573.1799,0.2438,0.2435,-13.0105,0.0,6,0.10573179948671459,normal,normal
132,2026-04-14T05:10:47.798636+00:00,ETHUSDT,short,14426.8201,2362.85,2363.15,-1.8317,0.0,10,0.14426820051328543,crisis,normal
138,2026-04-14T05:12:22.923571+00:00,ADAUSDT,long,10777.2708,0.2435,0.2436,4.426,0.0,10,0.10777270847467164,crisis,normal
146,2026-04-14T05:14:29.162894+00:00,ETHUSDT,short,14622.0686,2363.22,2362.62,3.7124,0.0,10,0.1462206860381455,crisis,normal
146,2026-04-14T05:14:29.162907+00:00,ADAUSDT,long,10250.2812,0.2435,0.2433,-8.4191,0.0,6,0.10250281181060458,crisis,normal
152,2026-04-14T05:16:00.063510+00:00,ADAUSDT,long,10552.1642,0.2433,0.243,-13.0113,0.0,6,0.10552164181285469,normal,normal
156,2026-04-14T05:17:06.332502+00:00,ETHUSDT,short,14447.8358,2362.62,2360.51,12.903,0.0,10,0.1444783581871453,normal,normal
162,2026-04-14T05:18:43.147065+00:00,ETHUSDT,short,14563.938,2360.51,2360.99,-2.9615,0.0,6,0.14563937995697762,crisis,normal
164,2026-04-14T05:19:12.553230+00:00,ADAUSDT,long,10588.789,0.243,0.243,0.0,0.0,10,0.10588788979637806,crisis,normal
168,2026-04-14T05:20:15.465132+00:00,ETHUSDT,short,14509.2927,2360.99,2363.85,-17.5759,0.0,6,0.14509292696777232,crisis,normal
174,2026-04-14T05:22:06.222044+00:00,ADAUSDT,long,17086.6027,0.243,0.2434,28.1261,0.0,10,0.1708660266094839,normal,normal
174,2026-04-14T05:22:06.222069+00:00,ETHUSDT,short,14254.2574,2363.85,2368.48,-27.9194,0.0,6,0.14254257445075355,normal,normal
180,2026-04-14T05:24:13.567660+00:00,ADAUSDT,long,10735.8213,0.2434,0.2431,-13.2323,0.0,6,0.10735821306501524,normal,normal
184,2026-04-14T05:25:21.840335+00:00,ETHUSDT,short,14264.1787,2368.48,2364.79,22.223,0.0,10,0.14264178693498475,normal,normal
186,2026-04-14T05:26:05.432862+00:00,ADAUSDT,long,10409.8433,0.2431,0.2429,-8.5642,0.0,6,0.10409843340821959,high_vol,normal
190,2026-04-14T05:27:34.263906+00:00,ETHUSDT,short,14622.0961,2364.79,2365.25,-2.8443,0.0,6,0.1462209610551432,high_vol,normal
197,2026-04-14T05:29:48.740935+00:00,ETHUSDT,short,25000.0,2365.25,2367.21,-20.7166,0.0,6,0.25,normal,normal
