cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-01T22:34:42.402874+00:00,SOLUSDT,short,30000.0,81.07,81.07,-0.0,0.0,6,0.3,normal,normal
10,2026-04-01T22:34:54.573846+00:00,SOLUSDT,short,30000.0,81.07,81.07,-0.0,0.0,3,0.3,normal,normal
14,2026-04-01T22:35:05.945224+00:00,SOLUSDT,short,30000.0,81.07,81.07,-0.0,0.0,4,0.3,normal,normal
17,2026-04-01T22:35:14.890563+00:00,SOLUSDT,short,30000.0,81.07,81.07,-0.0,0.0,3,0.3,normal,normal
22,2026-04-01T22:35:36.943762+00:00,SOLUSDT,short,12500.0,81.07,81.08,-1.5419,0.0,5,0.125,crisis,normal
29,2026-04-01T22:35:58.013464+00:00,SOLUSDT,short,12500.0,81.08,81.08,-0.0,0.0,7,0.125,crisis,normal
36,2026-04-01T22:36:26.207992+00:00,SOLUSDT,short,12500.0,81.08,81.09,-1.5417,0.0,7,0.125,high_vol,normal
41,2026-04-01T22:36:43.810251+00:00,SOLUSDT,short,6250.0,81.09,81.09,-0.0,0.0,5,0.0625,high_vol,normal
48,2026-04-01T22:37:05.836021+00:00,SOLUSDT,short,12500.0,81.09,81.09,-0.0,0.0,7,0.125,normal,normal
52,2026-04-01T22:37:30.313746+00:00,SOLUSDT,short,6250.0,81.09,81.08,0.7707,0.0,4,0.0625,normal,normal
55,2026-04-01T22:37:40.156373+00:00,SOLUSDT,short,12500.0,81.08,81.08,-0.0,0.0,3,0.125,normal,normal
62,2026-04-01T22:38:05.652893+00:00,SOLUSDT,short,12500.0,81.08,81.08,-0.0,0.0,7,0.125,normal,normal
67,2026-04-01T22:38:20.755385+00:00,SOLUSDT,short,12500.0,81.08,81.08,-0.0,0.0,5,0.125,normal,normal
70,2026-04-01T22:38:34.240293+00:00,SOLUSDT,short,12500.0,81.08,80.94,21.5836,0.0,3,0.125,normal,normal
77,2026-04-01T22:38:55.313614+00:00,SOLUSDT,short,12500.0,80.94,80.94,-0.0,0.0,7,0.125,normal,normal
84,2026-04-01T22:39:15.890156+00:00,SOLUSDT,short,12500.0,80.94,80.94,-0.0,0.0,7,0.125,normal,normal
90,2026-04-01T22:39:35.919295+00:00,SOLUSDT,short,12500.0,80.94,80.99,-7.7218,0.0,6,0.125,crisis,normal
97,2026-04-01T22:39:53.459805+00:00,SOLUSDT,short,12500.0,80.99,80.99,-0.0,0.0,7,0.125,crisis,normal
101,2026-04-01T22:40:05.595511+00:00,SOLUSDT,short,12500.0,80.99,80.99,-0.0,0.0,4,0.125,normal,normal
106,2026-04-01T22:40:18.892381+00:00,SOLUSDT,short,12500.0,80.99,80.99,-0.0,0.0,5,0.125,normal,normal
111,2026-04-01T22:40:41.430500+00:00,SOLUSDT,short,12500.0,80.99,81.0,-1.5434,0.0,5,0.125,normal,normal
114,2026-04-01T22:40:48.683248+00:00,SOLUSDT,short,12500.0,81.0,81.0,-0.0,0.0,3,0.125,normal,normal
118,2026-04-01T22:41:00.904795+00:00,SOLUSDT,short,12500.0,81.0,81.0,-0.0,0.0,4,0.125,normal,normal
125,2026-04-01T22:41:21.793236+00:00,SOLUSDT,short,12500.0,81.0,81.0,-0.0,0.0,7,0.125,normal,normal
131,2026-04-01T22:41:45.332320+00:00,SOLUSDT,short,12500.0,81.0,81.07,-10.8025,0.0,6,0.125,crisis,normal
136,2026-04-01T22:41:59.862278+00:00,SOLUSDT,short,12500.0,81.07,81.07,-0.0,0.0,5,0.125,crisis,normal
140,2026-04-01T22:42:12.880593+00:00,SOLUSDT,short,12500.0,81.07,81.07,-0.0,0.0,4,0.125,crisis,normal
146,2026-04-01T22:42:30.602495+00:00,SOLUSDT,short,12500.0,81.07,81.07,-0.0,0.0,6,0.125,normal,normal
150,2026-04-01T22:42:46.680878+00:00,SOLUSDT,short,12500.0,81.07,81.13,-9.2513,0.0,4,0.125,normal,normal
154,2026-04-01T22:42:59.401167+00:00,SOLUSDT,short,12500.0,81.13,81.13,-0.0,0.0,4,0.125,normal,normal
160,2026-04-01T22:43:21.662780+00:00,SOLUSDT,short,12500.0,81.13,81.13,-0.0,0.0,6,0.125,crisis,normal
166,2026-04-01T22:43:41.493583+00:00,SOLUSDT,short,12500.0,81.13,81.06,10.7852,0.0,6,0.125,high_vol,normal
169,2026-04-01T22:43:51.865132+00:00,SOLUSDT,short,6250.0,81.06,81.06,-0.0,0.0,3,0.0625,high_vol,normal
176,2026-04-01T22:44:11.962917+00:00,SOLUSDT,short,12500.0,81.06,81.06,-0.0,0.0,7,0.125,normal,normal
183,2026-04-01T22:44:35.999122+00:00,SOLUSDT,short,12500.0,81.06,81.06,-0.0,0.0,7,0.125,crisis,normal
187,2026-04-01T22:44:49.976044+00:00,SOLUSDT,short,12500.0,81.06,80.95,16.9627,0.0,4,0.125,crisis,normal
192,2026-04-01T22:45:04.088027+00:00,SOLUSDT,short,12500.0,80.95,80.95,-0.0,0.0,5,0.125,crisis,normal
198,2026-04-01T22:45:21.206942+00:00,SOLUSDT,short,12500.0,80.95,80.95,-0.0,0.0,6,0.125,normal,normal
