cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
8,2026-04-01T22:14:14.578035+00:00,SOLUSDT,short,30000.0,81.3,81.3,-0.0,0.0,7,0.3,normal,normal
14,2026-04-01T22:14:34.620854+00:00,SOLUSDT,short,30000.0,81.3,81.3,-0.0,0.0,6,0.3,normal,normal
20,2026-04-01T22:14:56.904184+00:00,SOLUSDT,short,30000.0,81.3,81.34,-14.7601,0.0,6,0.3,crisis,normal
24,2026-04-01T22:15:08.113587+00:00,SOLUSDT,short,12500.0,81.34,81.34,-0.0,0.0,4,0.125,crisis,normal
31,2026-04-01T22:15:28.890406+00:00,SOLUSDT,short,12500.0,81.34,81.34,-0.0,0.0,7,0.125,normal,normal
37,2026-04-01T22:15:51.563749+00:00,SOLUSDT,short,12500.0,81.34,81.18,24.5881,0.0,6,0.125,high_vol,normal
42,2026-04-01T22:16:09.406214+00:00,SOLUSDT,short,6250.0,81.18,81.18,-0.0,0.0,5,0.0625,high_vol,normal
46,2026-04-01T22:16:21.211935+00:00,SOLUSDT,short,12500.0,81.18,81.18,-0.0,0.0,4,0.125,normal,normal
53,2026-04-01T22:17:04.226223+00:00,SOLUSDT,short,12500.0,81.18,81.1,12.3183,0.0,7,0.125,high_vol,normal
57,2026-04-01T22:17:16.105677+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,4,0.125,high_vol,normal
63,2026-04-01T22:17:33.413424+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,6,0.125,normal,normal
66,2026-04-01T22:17:42.220319+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,3,0.125,normal,normal
71,2026-04-01T22:18:00.875671+00:00,SOLUSDT,short,12500.0,81.1,81.06,6.1652,0.0,5,0.125,normal,normal
78,2026-04-01T22:18:22.886790+00:00,SOLUSDT,short,12500.0,81.06,81.06,-0.0,0.0,7,0.125,normal,normal
83,2026-04-01T22:18:38.928050+00:00,SOLUSDT,short,12500.0,81.06,81.06,-0.0,0.0,5,0.125,normal,normal
87,2026-04-01T22:18:51.820672+00:00,SOLUSDT,short,12500.0,81.06,81.06,-0.0,0.0,4,0.125,normal,normal
93,2026-04-01T22:19:14.807298+00:00,SOLUSDT,short,12500.0,81.06,80.93,20.0469,0.0,6,0.125,high_vol,normal
100,2026-04-01T22:19:39.999485+00:00,SOLUSDT,short,6250.0,80.93,80.93,-0.0,0.0,7,0.0625,normal,normal
103,2026-04-01T22:19:48.530412+00:00,SOLUSDT,short,6250.0,80.93,80.93,-0.0,0.0,3,0.0625,normal,normal
109,2026-04-01T22:20:06.743997+00:00,SOLUSDT,short,12500.0,80.93,80.85,12.3564,0.0,6,0.125,high_vol,normal
116,2026-04-01T22:20:27.170043+00:00,SOLUSDT,short,12500.0,80.85,80.85,-0.0,0.0,7,0.125,normal,normal
122,2026-04-01T22:20:43.620392+00:00,SOLUSDT,short,12500.0,80.85,80.85,-0.0,0.0,6,0.125,normal,normal
127,2026-04-01T22:21:06.015673+00:00,SOLUSDT,short,12500.0,80.85,81.09,-37.1058,0.0,5,0.125,crisis,normal
133,2026-04-01T22:21:25.016998+00:00,SOLUSDT,short,12500.0,81.09,81.09,-0.0,0.0,6,0.125,crisis,normal
138,2026-04-01T22:21:38.283806+00:00,SOLUSDT,short,12500.0,81.09,81.09,-0.0,0.0,5,0.125,crisis,normal
143,2026-04-01T22:21:51.427466+00:00,SOLUSDT,short,12500.0,81.09,81.09,-0.0,0.0,5,0.125,normal,normal
147,2026-04-01T22:22:07.732252+00:00,SOLUSDT,short,6250.0,81.09,81.03,4.6245,0.0,4,0.0625,normal,normal
152,2026-04-01T22:22:25.200890+00:00,SOLUSDT,short,12500.0,81.03,81.03,-0.0,0.0,5,0.125,normal,normal
157,2026-04-01T22:22:43.682462+00:00,SOLUSDT,short,12500.0,81.03,81.03,-0.0,0.0,5,0.125,normal,normal
162,2026-04-01T22:22:58.980600+00:00,SOLUSDT,short,12500.0,81.03,81.03,-0.0,0.0,5,0.125,normal,normal
166,2026-04-01T22:23:13.848453+00:00,SOLUSDT,short,12500.0,81.03,81.1,-10.7985,0.0,4,0.125,normal,normal
170,2026-04-01T22:23:27.126895+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,4,0.125,normal,normal
175,2026-04-01T22:23:42.760734+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,5,0.125,crisis,normal
179,2026-04-01T22:23:57.261850+00:00,SOLUSDT,short,12500.0,81.1,81.1,-0.0,0.0,4,0.125,high_vol,normal
182,2026-04-01T22:24:09.384551+00:00,SOLUSDT,short,12500.0,81.1,81.4,-46.2392,0.0,3,0.125,high_vol,normal
187,2026-04-01T22:24:25.024076+00:00,SOLUSDT,short,12500.0,81.4,81.4,-0.0,0.0,5,0.125,normal,normal
191,2026-04-01T22:24:36.103000+00:00,SOLUSDT,short,12500.0,81.4,81.4,-0.0,0.0,4,0.125,normal,normal
195,2026-04-01T22:24:46.298104+00:00,SOLUSDT,short,6250.0,81.4,81.4,-0.0,0.0,4,0.0625,normal,normal
199,2026-04-01T22:24:59.884405+00:00,SOLUSDT,short,12500.0,81.4,81.4,-0.0,0.0,4,0.125,normal,normal
