cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-14T08:20:00.243709+00:00,ETHUSDT,short,17699.3265,2376.33,2378.2,-13.9281,0.0,6,0.17699326532035,normal,normal
11,2026-04-14T08:21:12.305336+00:00,ADAUSDT,long,12300.6735,0.2426,0.2429,15.2111,0.0,10,0.12300673467965001,normal,normal
17,2026-04-14T08:22:43.918341+00:00,ADAUSDT,long,7807.0329,0.2429,0.2427,-6.4282,0.0,6,0.07807032875028519,crisis,normal
19,2026-04-14T08:23:14.064013+00:00,ETHUSDT,short,17724.3027,2377.92,2377.21,5.2921,0.0,10,0.1772430266541361,crisis,normal
26,2026-04-14T08:25:17.797488+00:00,ETHUSDT,short,14523.2638,2377.21,2377.36,-0.9164,0.0,6,0.1452326375558764,crisis,normal
30,2026-04-14T08:26:30.910571+00:00,ADAUSDT,long,10476.7362,0.2427,0.2431,17.267,0.0,10,0.1047673624441236,crisis,normal
33,2026-04-14T08:27:17.234783+00:00,ETHUSDT,short,25000.0,2377.36,2377.58,-2.3135,0.0,7,0.25,crisis,normal
36,2026-04-14T08:28:03.222831+00:00,ADAUSDT,long,10659.0756,0.2431,0.243,-4.3846,0.0,6,0.10659075630661244,normal,normal
43,2026-04-14T08:30:11.670140+00:00,ADAUSDT,long,10345.7474,0.2431,0.2429,-8.5115,0.0,6,0.1034574741874731,crisis,normal
43,2026-04-14T08:30:11.670160+00:00,ETHUSDT,short,14654.2526,2377.57,2379.76,-13.4982,0.0,6,0.1465425258125269,crisis,normal
52,2026-04-14T08:32:57.709828+00:00,ETHUSDT,short,14699.2365,2379.76,2382.5,-16.9244,0.0,9,0.146992364525392,normal,normal
53,2026-04-14T08:33:13.144191+00:00,ADAUSDT,long,10300.7635,0.2429,0.2433,16.963,0.0,10,0.103007635474608,normal,normal
59,2026-04-14T08:34:52.420743+00:00,ETHUSDT,short,14475.9746,2382.5,2390.81,-50.4912,0.0,6,0.1447597460166484,crisis,normal
63,2026-04-14T08:35:54.150433+00:00,ADAUSDT,long,10524.0254,0.2433,0.2444,47.5809,0.0,10,0.10524025398335161,crisis,normal
