cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
6,2026-04-07T09:40:32.907649+00:00,ETHUSDT,long,30000.0,2129.48,2129.42,-0.8453,0.0,4,0.3,normal,normal
16,2026-04-07T09:43:12.146036+00:00,ETHUSDT,long,30000.0,2129.42,2129.54,1.6906,0.0,10,0.3,normal,normal
20,2026-04-07T09:44:14.786838+00:00,ETHUSDT,long,25000.0,2129.54,2129.17,-4.3437,0.0,4,0.25,crisis,normal
46,2026-04-07T09:51:15.088903+00:00,ETHUSDT,long,25000.0,2126.61,2127.51,10.5802,0.0,11,0.25,normal,normal
57,2026-04-07T09:54:03.597379+00:00,ETHUSDT,long,25000.0,2127.51,2127.9,4.5828,0.0,10,0.25,normal,normal
61,2026-04-07T09:55:12.055818+00:00,ETHUSDT,long,25000.0,2127.9,2127.51,-4.582,0.0,4,0.25,normal,normal
65,2026-04-07T09:56:18.314791+00:00,ETHUSDT,long,25000.0,2127.51,2127.34,-1.9976,0.0,4,0.25,crisis,normal
75,2026-04-07T09:58:59.135365+00:00,SOLUSDT,short,21066.0346,80.36,80.37,-2.6215,0.0,11,0.21066034561310315,normal,normal
83,2026-04-07T10:01:13.005988+00:00,SOLUSDT,short,6726.4611,80.37,80.38,-0.8369,0.0,5,0.06726461087014673,crisis,normal
86,2026-04-07T10:01:52.053905+00:00,ETHUSDT,long,25000.0,2127.87,2128.95,12.6887,0.0,10,0.25,crisis,normal
97,2026-04-07T10:04:41.679557+00:00,SOLUSDT,short,25000.0,80.38,80.29,27.992,0.0,10,0.25,normal,normal
101,2026-04-07T10:05:39.444818+00:00,ETHUSDT,long,11607.6999,2125.41,2124.26,-6.2806,0.0,4,0.11607699860359354,high_vol,normal
107,2026-04-07T10:07:16.323350+00:00,SOLUSDT,short,13392.3001,80.29,80.18,18.3479,0.0,10,0.13392300139640645,normal,normal
111,2026-04-07T10:08:13.363435+00:00,ETHUSDT,long,5924.9859,2124.57,2123.49,-3.0119,0.0,4,0.059249859343189375,normal,normal
117,2026-04-07T10:09:57.834786+00:00,SOLUSDT,short,15350.3173,80.18,80.09,17.2303,0.0,10,0.1535031733910081,normal,normal
117,2026-04-07T10:09:57.834806+00:00,ETHUSDT,long,25000.0,2123.49,2121.48,-23.6639,0.0,6,0.25,normal,normal
121,2026-04-07T10:11:07.895525+00:00,ETHUSDT,long,25000.0,2121.48,2117.43,-47.7261,0.0,4,0.25,high_vol,normal
126,2026-04-07T10:12:20.908087+00:00,SOLUSDT,short,14324.8218,79.97,80.0,-5.3738,0.0,5,0.14324821794292028,high_vol,normal
131,2026-04-07T10:13:36.676342+00:00,ADAUSDT,long,7578.9264,0.2436,0.2436,0.0,0.0,10,0.0757892641724298,normal,normal
135,2026-04-07T10:14:33.321606+00:00,SOLUSDT,short,13529.7352,79.96,79.98,-3.3841,0.0,4,0.13529735248935695,normal,normal
137,2026-04-07T10:15:07.192628+00:00,ETHUSDT,long,25000.0,2117.97,2118.78,9.561,0.0,10,0.25,normal,normal
138,2026-04-07T10:15:26.015536+00:00,BNBUSDT,long,5592.0669,603.09,602.88,-1.9472,0.0,7,0.05592066893758772,normal,normal
141,2026-04-07T10:16:13.261270+00:00,ETHUSDT,long,25000.0,2118.78,2118.02,-8.9674,0.0,4,0.25,high_vol,normal
144,2026-04-07T10:16:57.248163+00:00,SOLUSDT,short,14015.8911,79.93,80.01,-14.0282,0.0,4,0.14015891088302754,high_vol,normal
149,2026-04-07T10:18:16.083030+00:00,SOLUSDT,short,12833.1565,80.01,80.02,-1.6039,0.0,4,0.12833156472635793,normal,normal
150,2026-04-07T10:18:33.389374+00:00,ADAUSDT,long,8063.404,0.2437,0.2437,0.0,0.0,10,0.08063403963498252,normal,normal
151,2026-04-07T10:18:50.959958+00:00,BNBUSDT,long,12166.8435,603.28,602.9,-7.6638,0.0,6,0.1216684352736421,normal,normal
151,2026-04-07T10:18:50.959976+00:00,ETHUSDT,long,25000.0,2119.21,2118.5,-8.3758,0.0,4,0.25,normal,normal
159,2026-04-07T10:20:54.399705+00:00,SOLUSDT,short,12290.8911,79.97,80.01,-6.1478,0.0,4,0.12290891113039128,high_vol,normal
161,2026-04-07T10:21:29.139724+00:00,ETHUSDT,long,25000.0,2118.5,2120.8,27.1418,0.0,10,0.25,normal,normal
166,2026-04-07T10:22:46.147879+00:00,BNBUSDT,long,6198.1802,602.9,603.55,6.6824,0.0,11,0.061981802135406924,normal,normal
170,2026-04-07T10:23:49.326355+00:00,SOLUSDT,short,25000.0,80.08,80.03,15.6094,0.0,10,0.25,normal,normal
172,2026-04-07T10:24:21.997042+00:00,ETHUSDT,long,25000.0,2120.8,2121.16,4.2437,0.0,10,0.25,normal,normal
174,2026-04-07T10:24:57.014285+00:00,BNBUSDT,long,6619.753,603.43,603.33,-1.097,0.0,4,0.06619752995382103,normal,normal
176,2026-04-07T10:25:28.254293+00:00,ETHUSDT,long,25000.0,2121.16,2120.72,-5.1858,0.0,4,0.25,normal,normal
178,2026-04-07T10:26:05.015340+00:00,BNBUSDT,long,6753.5,603.33,603.29,-0.4477,0.0,4,0.0675350001880197,normal,normal
180,2026-04-07T10:26:37.339829+00:00,SOLUSDT,short,11410.7568,80.03,79.75,39.9227,0.0,10,0.11410756762491907,normal,normal
180,2026-04-07T10:26:37.339846+00:00,ETHUSDT,long,25000.0,2120.72,2107.89,-151.2458,0.0,4,0.25,normal,normal
183,2026-04-07T10:27:20.930896+00:00,BNBUSDT,long,5326.8724,603.29,601.67,-14.3041,0.0,5,0.05326872350616371,normal,normal
183,2026-04-07T10:27:20.930926+00:00,ADAUSDT,long,14030.558,0.244,0.2429,-63.2525,0.0,5,0.14030557998518284,normal,normal
184,2026-04-07T10:27:39.403727+00:00,ETHUSDT,long,25000.0,2107.89,2105.6,-27.1599,0.0,4,0.25,normal,normal
194,2026-04-07T10:30:24.983440+00:00,ETHUSDT,long,25000.0,2105.6,2106.18,6.8864,0.0,10,0.25,normal,normal
