cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
9,2026-04-14T09:14:39.326070+00:00,ADAUSDT,long,30000.0,0.2444,0.2443,-12.275,0.0,8,0.3,normal,normal
21,2026-04-14T09:18:15.917780+00:00,ADAUSDT,long,30000.0,0.2443,0.2443,0.0,0.0,10,0.3,high_vol,normal
39,2026-04-14T09:23:47.734912+00:00,ADAUSDT,long,25000.0,0.2442,0.2441,-10.2375,0.0,9,0.25,normal,normal
46,2026-04-14T09:26:01.213524+00:00,ADAUSDT,long,25000.0,0.2441,0.2437,-40.9668,0.0,6,0.25,crisis,normal
59,2026-04-14T09:30:29.699287+00:00,ADAUSDT,long,25000.0,0.2437,0.2438,10.2585,0.0,10,0.25,crisis,normal
69,2026-04-14T09:33:39.969026+00:00,ADAUSDT,long,25000.0,0.2438,0.2443,51.2715,0.0,10,0.25,crisis,normal
77,2026-04-14T09:35:53.178418+00:00,ADAUSDT,long,25000.0,0.2443,0.2438,-51.1666,0.0,6,0.25,crisis,normal
87,2026-04-14T09:39:03.321688+00:00,ADAUSDT,long,25000.0,0.2438,0.2438,0.0,0.0,10,0.25,crisis,normal
99,2026-04-14T09:42:16.251690+00:00,ADAUSDT,long,25000.0,0.2438,0.2434,-41.0172,0.0,10,0.25,crisis,normal
105,2026-04-14T09:43:58.597609+00:00,ADAUSDT,long,25000.0,0.2434,0.2432,-20.5423,0.0,6,0.25,crisis,normal
113,2026-04-14T09:46:44.058863+00:00,ADAUSDT,long,25000.0,0.2435,0.2433,-20.5339,0.0,6,0.25,crisis,normal
123,2026-04-14T09:49:57.301980+00:00,ADAUSDT,long,25000.0,0.2433,0.2436,30.8261,0.0,10,0.25,normal,normal
134,2026-04-14T09:52:49.545512+00:00,ADAUSDT,long,25000.0,0.244,0.244,0.0,0.0,10,0.25,normal,normal
140,2026-04-14T09:54:23.373998+00:00,ADAUSDT,long,25000.0,0.244,0.2439,-10.2459,0.0,6,0.25,crisis,normal
151,2026-04-14T09:57:12.741741+00:00,ADAUSDT,long,25000.0,0.244,0.2446,61.4754,0.0,10,0.25,crisis,normal
158,2026-04-14T09:59:08.037509+00:00,ADAUSDT,long,25000.0,0.2446,0.2445,-10.2208,0.0,7,0.25,crisis,normal
167,2026-04-14T10:01:32.225147+00:00,ADAUSDT,long,25000.0,0.2445,0.2443,-20.4499,0.0,6,0.25,crisis,normal
173,2026-04-14T10:03:02.476559+00:00,ADAUSDT,long,25000.0,0.2443,0.2442,-10.2333,0.0,6,0.25,normal,normal
185,2026-04-14T10:06:10.798254+00:00,ADAUSDT,long,25000.0,0.2442,0.2446,40.95,0.0,10,0.25,normal,normal
196,2026-04-14T10:09:01.807049+00:00,ADAUSDT,long,25000.0,0.2445,0.2446,10.2249,0.0,10,0.25,normal,normal
