cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
11,2026-04-13T08:05:10.083204+00:00,ADAUSDT,long,10259.713,0.238,0.2383,12.9324,0.0,10,0.10259713031285106,normal,normal
11,2026-04-13T08:05:10.083222+00:00,ARBUSDT,short,16705.5805,0.1111,0.1109,30.0731,0.0,10,0.16705580482282342,normal,normal
19,2026-04-13T08:07:07.908580+00:00,ARBUSDT,short,10000.0,0.1109,0.111,-9.0171,0.0,8,0.09999999999999999,crisis,normal
21,2026-04-13T08:07:46.102944+00:00,ADAUSDT,long,20000.0,0.2383,0.2384,8.3928,0.0,10,0.19999999999999998,high_vol,normal
23,2026-04-13T08:08:19.248598+00:00,ETHUSDT,short,5000.0,2188.05,2186.77,2.925,0.0,10,0.049999999999999996,high_vol,normal
30,2026-04-13T08:10:09.897297+00:00,ARBUSDT,short,12500.0,0.1109,0.111,-11.2714,0.0,6,0.125,normal,normal
34,2026-04-13T08:11:13.666479+00:00,ETHUSDT,short,12500.0,2186.77,2185.38,7.9455,0.0,10,0.125,normal,normal
38,2026-04-13T08:12:18.380513+00:00,ARBUSDT,short,11031.2739,0.111,0.1111,-9.9381,0.0,6,0.11031273881750575,normal,normal
40,2026-04-13T08:13:12.984929+00:00,ETHUSDT,short,7299.7383,2185.38,2186.19,-2.7056,0.0,6,0.07299738261669547,crisis,normal
42,2026-04-13T08:13:43.291871+00:00,ADAUSDT,long,10485.7779,0.2382,0.2385,13.2063,0.0,10,0.10485777878230074,crisis,normal
48,2026-04-13T08:15:17.814132+00:00,ARBUSDT,short,7287.8069,0.1111,0.1109,13.1194,0.0,10,0.07287806879017573,crisis,normal
53,2026-04-13T08:16:49.199256+00:00,ADAUSDT,long,16937.5367,0.2383,0.2383,0.0,0.0,10,0.1693753671431369,crisis,normal
55,2026-04-13T08:17:19.563703+00:00,ETHUSDT,short,7404.2062,2184.0,2184.5,-1.6951,0.0,6,0.07404206167828137,normal,normal
59,2026-04-13T08:18:24.301060+00:00,ARBUSDT,short,7556.7151,0.1109,0.1108,6.814,0.0,10,0.07556715064988115,normal,normal
