cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-09T05:11:34.072819+00:00,ETHUSDT,long,21556.5594,2178.02,2176.15,-18.508,0.0,6,0.21556559425521069,normal,normal
7,2026-04-09T05:11:34.072864+00:00,ADAUSDT,long,8443.4406,0.2488,0.2486,-6.7873,0.0,6,0.08443440574478933,normal,normal
17,2026-04-09T05:14:13.000998+00:00,ETHUSDT,long,21550.6356,2176.15,2177.36,11.9828,0.0,10,0.2155063561166413,normal,normal
17,2026-04-09T05:14:13.001026+00:00,ADAUSDT,long,8449.3644,0.2486,0.2489,10.1963,0.0,10,0.08449364388335869,normal,normal
27,2026-04-09T05:16:42.100365+00:00,ETHUSDT,long,12500.0,2177.36,2177.65,1.6649,0.0,10,0.125,normal,normal
27,2026-04-09T05:16:42.100404+00:00,ADAUSDT,long,12500.0,0.2489,0.2489,0.0,0.0,10,0.125,normal,normal
33,2026-04-09T05:18:16.499146+00:00,ETHUSDT,long,12500.0,2177.65,2177.38,-1.5498,0.0,6,0.125,crisis,normal
37,2026-04-09T05:19:14.026266+00:00,ADAUSDT,long,12500.0,0.2489,0.2488,-5.0221,0.0,10,0.125,normal,normal
39,2026-04-09T05:19:40.841178+00:00,ETHUSDT,long,17380.1531,2177.38,2176.96,-3.3525,0.0,6,0.17380153073656326,normal,normal
47,2026-04-09T05:21:39.743924+00:00,ADAUSDT,long,12500.0,0.2488,0.2491,15.0723,0.0,10,0.125,crisis,normal
49,2026-04-09T05:22:05.936136+00:00,ETHUSDT,long,17830.0315,2176.96,2179.65,22.032,0.0,10,0.17830031508630292,crisis,normal
55,2026-04-09T05:23:41.111017+00:00,ETHUSDT,long,17689.0912,2179.65,2178.39,-10.2256,0.0,6,0.17689091204156293,normal,normal
55,2026-04-09T05:23:41.111038+00:00,ADAUSDT,long,7310.9088,0.2491,0.2489,-5.8699,0.0,6,0.07310908795843708,normal,normal
61,2026-04-09T05:25:13.673368+00:00,ADAUSDT,long,12500.0,0.2489,0.2488,-5.0221,0.0,6,0.125,normal,normal
65,2026-04-09T05:26:10.849588+00:00,ETHUSDT,long,12500.0,2178.39,2179.66,7.2875,0.0,10,0.125,crisis,normal
71,2026-04-09T05:27:39.888830+00:00,ADAUSDT,long,7458.6756,0.2488,0.249,5.9957,0.0,10,0.0745867560687062,crisis,normal
75,2026-04-09T05:28:36.700150+00:00,ETHUSDT,long,17627.0135,2179.66,2180.33,5.4183,0.0,10,0.176270134662567,crisis,normal
78,2026-04-09T05:29:17.790467+00:00,ADAUSDT,long,12500.0,0.249,0.2489,-5.0201,0.0,7,0.125,normal,normal
85,2026-04-09T05:31:00.199771+00:00,ETHUSDT,long,17794.228,2180.33,2181.06,5.9577,0.0,10,0.17794227996474257,normal,normal
89,2026-04-09T05:31:55.271497+00:00,ADAUSDT,long,7256.7673,0.2489,0.2491,5.8311,0.0,10,0.07256767297467132,normal,normal
95,2026-04-09T05:33:18.757220+00:00,ETHUSDT,long,17487.2631,2181.06,2183.93,23.011,0.0,10,0.17487263051590515,crisis,normal
99,2026-04-09T05:34:22.062391+00:00,ADAUSDT,long,12500.0,0.2491,0.2492,5.0181,0.0,10,0.125,normal,normal
101,2026-04-09T05:34:47.480062+00:00,ETHUSDT,long,17671.0967,2183.93,2182.73,-9.7097,0.0,6,0.17671096663429212,normal,normal
105,2026-04-09T05:35:43.956631+00:00,ADAUSDT,long,7512.5215,0.2492,0.2491,-3.0147,0.0,6,0.07512521545858648,crisis,normal
111,2026-04-09T05:37:12.118303+00:00,ETHUSDT,long,25000.0,2182.73,2184.63,21.7617,0.0,10,0.25,crisis,normal
117,2026-04-09T05:38:45.635127+00:00,ADAUSDT,long,7284.7387,0.2492,0.2498,17.5395,0.0,10,0.07284738716079618,crisis,normal
121,2026-04-09T05:39:45.024209+00:00,ETHUSDT,long,25000.0,2184.63,2188.49,44.1722,0.0,10,0.25,normal,normal
127,2026-04-09T05:41:14.753101+00:00,ADAUSDT,long,7671.0709,0.2498,0.2499,3.0709,0.0,10,0.07671070872993083,crisis,normal
