cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
6,2026-03-30T19:47:23.075712+00:00,BNBUSDT,short,10000.0,608.94,608.95,-0.1642,0.0,5,0.09999999999999999,normal,normal
7,2026-03-30T19:48:00.764568+00:00,SOLUSDT,short,10000.0,82.17,82.3,-15.8209,0.0,6,0.09999999999999999,high_vol,normal
8,2026-03-30T19:48:33.461262+00:00,ETHUSDT,short,10000.0,2017.31,2021.47,-20.6215,0.0,7,0.09999999999999999,high_vol,normal
11,2026-03-30T19:50:32.022504+00:00,SOLUSDT,short,10000.0,82.3,82.29,1.2151,0.0,4,0.09999999999999999,crisis,normal
11,2026-03-30T19:50:32.022529+00:00,BNBUSDT,short,10000.0,609.66,609.8,-2.2964,0.0,4,0.09999999999999999,crisis,normal
13,2026-03-30T19:51:43.123227+00:00,ETHUSDT,short,10000.0,2021.73,2024.09,-11.6732,0.0,4,0.09999999999999999,crisis,normal
16,2026-03-30T19:53:26.949617+00:00,SOLUSDT,short,10000.0,82.29,82.32,-3.6456,0.0,5,0.09999999999999999,normal,normal
17,2026-03-30T19:54:04.319718+00:00,ETHUSDT,short,10000.0,2024.09,2024.09,-0.0,0.0,4,0.09999999999999999,normal,normal
18,2026-03-30T19:54:38.802045+00:00,BNBUSDT,short,10000.0,609.8,610.5,-11.4792,0.0,7,0.09999999999999999,normal,normal
22,2026-03-30T19:57:04.862943+00:00,ETHUSDT,short,8333.3333,2024.09,2025.14,-4.3229,0.0,5,0.08333333333333333,normal,normal
24,2026-03-30T19:58:15.598069+00:00,SOLUSDT,short,8333.3333,82.35,82.44,-9.1075,0.0,7,0.08333333333333333,normal,normal
24,2026-03-30T19:58:15.598100+00:00,BNBUSDT,short,8333.3333,610.81,610.75,0.8186,0.0,5,0.08333333333333333,normal,normal
28,2026-03-30T20:00:43.710565+00:00,BNBUSDT,short,8333.3333,610.52,610.58,-0.819,0.0,3,0.08333333333333333,crisis,normal
30,2026-03-30T20:01:57.762248+00:00,ETHUSDT,short,8333.3333,2024.17,2024.51,-1.3998,0.0,7,0.08333333333333333,crisis,normal
30,2026-03-30T20:01:57.762275+00:00,SOLUSDT,short,8333.3333,82.37,82.41,-4.0468,0.0,5,0.08333333333333333,crisis,normal
41,2026-03-30T20:08:32.914364+00:00,BNBUSDT,short,8333.3333,610.56,611.18,-8.4622,0.0,12,0.08333333333333334,crisis,normal
41,2026-03-30T20:08:32.914408+00:00,ETHUSDT,short,8333.3333,2025.24,2025.57,-1.3579,0.0,10,0.08333333333333334,crisis,normal
41,2026-03-30T20:08:32.914418+00:00,SOLUSDT,short,8333.3333,82.49,82.64,-15.1534,0.0,10,0.08333333333333334,crisis,normal
46,2026-03-30T20:11:27.798896+00:00,ETHUSDT,short,8333.3333,2025.57,2026.33,-3.1267,0.0,5,0.08333333333333333,crisis,normal
46,2026-03-30T20:11:27.798921+00:00,BNBUSDT,short,8333.3333,611.18,610.41,10.4988,0.0,5,0.08333333333333333,crisis,normal
47,2026-03-30T20:12:05.372651+00:00,SOLUSDT,short,8333.3333,82.64,82.73,-9.0755,0.0,6,0.08333333333333333,crisis,normal
51,2026-03-30T20:14:38.334297+00:00,SOLUSDT,short,8333.3333,82.73,82.75,-2.0146,0.0,4,0.08333333333333333,crisis,normal
53,2026-03-30T20:15:50.262290+00:00,BNBUSDT,short,8333.3333,610.27,610.03,3.2772,0.0,6,0.08333333333333333,crisis,normal
54,2026-03-30T20:16:23.186674+00:00,ETHUSDT,short,8333.3333,2025.99,2024.38,6.6223,0.0,7,0.08333333333333333,crisis,normal
56,2026-03-30T20:17:34.796156+00:00,SOLUSDT,short,8333.3333,82.75,82.74,1.007,0.0,5,0.08333333333333333,normal,normal
56,2026-03-30T20:17:34.796177+00:00,BNBUSDT,short,8333.3333,610.03,609.99,0.5464,0.0,3,0.08333333333333333,normal,normal
63,2026-03-30T20:21:44.705446+00:00,ETHUSDT,short,8333.3333,2022.23,2025.81,-14.7527,0.0,6,0.08333333333333333,normal,normal
64,2026-03-30T20:22:18.390902+00:00,SOLUSDT,short,8333.3333,82.71,82.87,-16.1206,0.0,7,0.08333333333333333,normal,normal
64,2026-03-30T20:22:18.390919+00:00,BNBUSDT,short,8333.3333,609.58,610.15,-7.7923,0.0,7,0.08333333333333333,normal,normal
68,2026-03-30T20:24:39.657917+00:00,ETHUSDT,short,8333.3333,2025.81,2026.38,-2.3447,0.0,5,0.08333333333333333,normal,normal
68,2026-03-30T20:24:39.657934+00:00,BNBUSDT,short,8333.3333,610.08,610.11,-0.4098,0.0,3,0.08333333333333333,normal,normal
71,2026-03-30T20:26:29.515701+00:00,SOLUSDT,short,8333.3333,82.84,82.83,1.006,0.0,6,0.08333333333333333,normal,normal
77,2026-03-30T20:30:06.373309+00:00,ETHUSDT,short,8333.3333,2025.28,2025.63,-1.4401,0.0,6,0.08333333333333333,crisis,normal
