cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-14T06:29:54.211607+00:00,ETHUSDT,short,17739.3829,2366.38,2367.05,-5.0226,0.0,6,0.17739382868039152,normal,normal
8,2026-04-14T06:30:12.437783+00:00,ADAUSDT,long,12260.6171,0.2433,0.243,-15.1179,0.0,7,0.12260617131960844,high_vol,normal
13,2026-04-14T06:31:42.519253+00:00,ETHUSDT,short,17752.0267,2367.05,2366.37,5.0998,0.0,6,0.1775202671808665,normal,normal
17,2026-04-14T06:32:56.692937+00:00,ETHUSDT,long,10000.0,2366.37,2366.57,0.8452,0.0,4,0.09999999999999999,normal,normal
23,2026-04-14T06:34:37.057522+00:00,ADAUSDT,long,10000.0,0.2432,0.2433,4.1118,0.0,10,0.09999999999999999,high_vol,normal
23,2026-04-14T06:34:37.057551+00:00,NEARUSDT,long,10000.0,1.414,1.414,0.0,0.0,10,0.09999999999999999,high_vol,normal
27,2026-04-14T06:35:38.977625+00:00,ETHUSDT,short,15742.9066,2366.57,2365.1,9.7787,0.0,10,0.15742906635393375,normal,normal
35,2026-04-14T06:37:54.813454+00:00,ETHUSDT,short,15170.0371,2365.75,2368.26,-16.095,0.0,6,0.15170037084801644,normal,normal
39,2026-04-14T06:39:05.898454+00:00,ADAUSDT,long,9829.9629,0.2434,0.2437,12.1158,0.0,10,0.09829962915198356,crisis,normal
41,2026-04-14T06:39:52.848334+00:00,ETHUSDT,short,15453.2204,2368.26,2368.91,-4.2413,0.0,6,0.1545322035333399,crisis,normal
48,2026-04-14T06:41:41.757733+00:00,ADAUSDT,long,9874.0467,0.2433,0.243,-12.1752,0.0,6,0.09874046653720904,crisis,normal
52,2026-04-14T06:43:09.570730+00:00,ETHUSDT,short,15125.9533,2368.91,2368.01,5.7467,0.0,10,0.15125953346279097,normal,normal
58,2026-04-14T06:44:50.501823+00:00,ADAUSDT,long,9735.5617,0.243,0.2431,4.0064,0.0,10,0.09735561714313318,normal,normal
66,2026-04-14T06:46:54.359041+00:00,ADAUSDT,long,9511.5189,0.2431,0.243,-3.9126,0.0,6,0.0951151892284846,crisis,normal
66,2026-04-14T06:46:54.359060+00:00,ETHUSDT,short,15488.4811,2367.91,2369.17,-8.2417,0.0,6,0.15488481077151542,crisis,normal
78,2026-04-14T06:50:09.808941+00:00,ETHUSDT,short,15359.6137,2369.04,2371.33,-14.8472,0.0,7,0.1535961368899345,high_vol,normal
81,2026-04-14T06:50:54.570064+00:00,ADAUSDT,long,9640.3863,0.243,0.2432,7.9345,0.0,10,0.09640386311006549,high_vol,normal
91,2026-04-14T06:53:30.906586+00:00,ETHUSDT,long,14849.268,2372.65,2372.51,-0.8762,0.0,6,0.14849267959082907,normal,normal
95,2026-04-14T06:54:33.194077+00:00,ADAUSDT,long,10150.732,0.2433,0.2433,0.0,0.0,10,0.10150732040917096,crisis,normal
101,2026-04-14T06:56:05.490634+00:00,ETHUSDT,long,12500.0,2373.56,2374.64,5.6877,0.0,4,0.125,crisis,normal
107,2026-04-14T06:57:37.416699+00:00,ADAUSDT,long,12500.0,0.2433,0.2437,20.5508,0.0,10,0.125,crisis,normal
107,2026-04-14T06:57:37.416721+00:00,ETHUSDT,short,7770.0898,2374.64,2374.7,-0.1963,0.0,6,0.07770089827628066,crisis,normal
114,2026-04-14T06:59:32.428992+00:00,ADAUSDT,long,15536.0366,0.2437,0.2436,-6.3751,0.0,7,0.15536036642293957,crisis,normal
117,2026-04-14T07:00:19.348851+00:00,ETHUSDT,short,9463.9634,2374.7,2373.57,4.5034,0.0,10,0.09463963357706044,crisis,normal
