cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
11,2026-04-13T12:51:02.796969+00:00,ETHUSDT,short,30000.0,2182.67,2182.08,8.1093,0.0,10,0.3,normal,normal
29,2026-04-13T12:55:58.221922+00:00,ETHUSDT,short,25000.0,2190.15,2198.59,-96.3404,0.0,6,0.25,normal,normal
39,2026-04-13T12:58:43.010901+00:00,ETHUSDT,short,25000.0,2198.59,2193.12,62.199,0.0,10,0.25,crisis,normal
48,2026-04-13T13:01:16.165849+00:00,ETHUSDT,short,25000.0,2192.85,2194.66,-20.6352,0.0,6,0.25,crisis,normal
54,2026-04-13T13:03:04.805787+00:00,ETHUSDT,short,25000.0,2194.66,2196.77,-24.0356,0.0,6,0.25,normal,normal
65,2026-04-13T13:05:58.873085+00:00,ETHUSDT,short,25000.0,2196.77,2197.55,-8.8767,0.0,10,0.25,normal,normal
75,2026-04-13T13:08:31.702912+00:00,ETHUSDT,short,25000.0,2197.55,2195.32,25.3692,0.0,10,0.25,normal,normal
83,2026-04-13T13:10:36.699466+00:00,ETHUSDT,short,25000.0,2195.32,2195.43,-1.2527,0.0,8,0.25,normal,normal
89,2026-04-13T13:12:06.281897+00:00,ETHUSDT,short,25000.0,2195.43,2195.89,-5.2382,0.0,6,0.25,normal,normal
95,2026-04-13T13:13:40.247195+00:00,ETHUSDT,short,25000.0,2195.89,2197.0,-12.6372,0.0,6,0.25,normal,normal
112,2026-04-13T13:17:58.506411+00:00,ETHUSDT,short,25000.0,2199.89,2198.0,21.4783,0.0,10,0.25,normal,normal
125,2026-04-13T13:21:42.478292+00:00,ETHUSDT,short,25000.0,2198.0,2196.48,17.2884,0.0,10,0.25,crisis,normal
131,2026-04-13T13:23:18.719964+00:00,ETHUSDT,short,25000.0,2196.48,2198.85,-26.975,0.0,6,0.25,normal,normal
141,2026-04-13T13:26:00.317804+00:00,ETHUSDT,short,25000.0,2198.85,2198.48,4.2067,0.0,10,0.25,normal,normal
147,2026-04-13T13:27:29.418926+00:00,ETHUSDT,short,25000.0,2198.48,2199.21,-8.3012,0.0,6,0.25,normal,normal
157,2026-04-13T13:30:20.734815+00:00,ETHUSDT,short,25000.0,2199.21,2196.8,27.3962,0.0,10,0.25,high_vol,normal
168,2026-04-13T13:33:08.208269+00:00,ETHUSDT,short,25000.0,2196.8,2193.79,34.2544,0.0,10,0.25,normal,normal
175,2026-04-13T13:35:04.985893+00:00,ETHUSDT,short,25000.0,2191.21,2193.22,-22.9325,0.0,6,0.25,high_vol,normal
188,2026-04-13T13:38:19.435659+00:00,ETHUSDT,short,25000.0,2191.82,2187.1,53.8365,0.0,10,0.25,normal,normal
198,2026-04-13T13:40:57.387150+00:00,ETHUSDT,short,25000.0,2187.1,2183.86,37.0353,0.0,10,0.25,crisis,normal
