cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-09T05:00:40.326043+00:00,ETHUSDT,long,30000.0,2177.83,2177.4,-5.9233,0.0,6,0.3,normal,normal
18,2026-04-09T05:03:38.131092+00:00,ETHUSDT,long,30000.0,2177.4,2177.01,-5.3734,0.0,10,0.3,normal,normal
21,2026-04-09T05:04:23.599710+00:00,ADAUSDT,long,12500.0,0.2488,0.2486,-10.0482,0.0,6,0.125,crisis,normal
29,2026-04-09T05:06:19.879728+00:00,ETHUSDT,long,25000.0,2177.01,2178.88,21.4744,0.0,10,0.25,crisis,normal
31,2026-04-09T05:06:55.474808+00:00,ADAUSDT,long,6686.1917,0.2489,0.2488,-2.6863,0.0,6,0.0668619172068541,crisis,normal
36,2026-04-09T05:08:06.262088+00:00,ETHUSDT,long,25000.0,2178.88,2178.67,-2.4095,0.0,6,0.25,normal,normal
42,2026-04-09T05:09:43.518132+00:00,ETHUSDT,long,25000.0,2178.67,2178.02,-7.4587,0.0,6,0.25,crisis,normal
44,2026-04-09T05:10:09.895418+00:00,ADAUSDT,long,12500.0,0.2489,0.2488,-5.0221,0.0,6,0.125,crisis,normal
48,2026-04-09T05:11:07.446967+00:00,ETHUSDT,long,12500.0,2178.02,2177.69,-1.8939,0.0,6,0.125,crisis,normal
50,2026-04-09T05:11:42.024784+00:00,ADAUSDT,long,12500.0,0.2488,0.2487,-5.0241,0.0,6,0.125,crisis,normal
54,2026-04-09T05:12:42.323238+00:00,ETHUSDT,long,25000.0,2177.69,2177.52,-1.9516,0.0,6,0.25,crisis,normal
60,2026-04-09T05:14:05.234584+00:00,ETHUSDT,long,25000.0,2177.52,2176.94,-6.659,0.0,6,0.25,normal,normal
66,2026-04-09T05:15:36.979121+00:00,ADAUSDT,long,12500.0,0.2489,0.2489,0.0,0.0,10,0.125,normal,normal
70,2026-04-09T05:16:34.019906+00:00,ETHUSDT,long,12500.0,2176.94,2177.64,4.0194,0.0,10,0.125,normal,normal
78,2026-04-09T05:18:28.674833+00:00,ETHUSDT,long,12500.0,2177.64,2176.67,-5.568,0.0,8,0.125,normal,normal
80,2026-04-09T05:18:54.298655+00:00,ADAUSDT,long,12500.0,0.2489,0.2489,0.0,0.0,10,0.125,normal,normal
88,2026-04-09T05:20:49.039895+00:00,ETHUSDT,long,25000.0,2176.67,2180.32,41.9218,0.0,10,0.25,crisis,normal
90,2026-04-09T05:21:14.531431+00:00,ADAUSDT,long,12500.0,0.2489,0.2492,15.0663,0.0,10,0.125,crisis,normal
94,2026-04-09T05:22:13.824899+00:00,ETHUSDT,long,12500.0,2180.32,2179.52,-4.5865,0.0,6,0.125,crisis,normal
96,2026-04-09T05:22:39.321373+00:00,ADAUSDT,long,10000.0,0.2492,0.2491,-4.0128,0.0,6,0.09999999999999999,crisis,normal
100,2026-04-09T05:23:36.901400+00:00,ETHUSDT,long,25000.0,2179.52,2178.23,-14.7968,0.0,6,0.25,normal,normal
110,2026-04-09T05:26:10.850314+00:00,ETHUSDT,long,25000.0,2178.23,2178.99,8.7227,0.0,10,0.25,normal,normal
114,2026-04-09T05:27:07.362636+00:00,ADAUSDT,long,12500.0,0.2489,0.249,5.0221,0.0,10,0.125,crisis,normal
120,2026-04-09T05:28:30.091128+00:00,ETHUSDT,long,25000.0,2178.99,2180.7,19.6192,0.0,10,0.25,crisis,normal
123,2026-04-09T05:29:19.025858+00:00,ADAUSDT,long,12500.0,0.249,0.2489,-5.0201,0.0,9,0.125,crisis,normal
130,2026-04-09T05:31:06.993526+00:00,ETHUSDT,long,25000.0,2180.7,2181.61,10.4324,0.0,10,0.25,crisis,normal
134,2026-04-09T05:32:03.580747+00:00,ADAUSDT,long,12500.0,0.2489,0.2491,10.0442,0.0,10,0.125,crisis,normal
140,2026-04-09T05:33:27.875635+00:00,ETHUSDT,long,25000.0,2181.61,2183.36,20.054,0.0,10,0.25,normal,normal
150,2026-04-09T05:35:59.189403+00:00,ETHUSDT,long,25000.0,2183.36,2184.63,14.5418,0.0,10,0.25,crisis,normal
160,2026-04-09T05:38:32.801406+00:00,ETHUSDT,long,25000.0,2184.63,2187.04,27.579,0.0,10,0.25,crisis,normal
170,2026-04-09T05:41:20.090154+00:00,ETHUSDT,long,25000.0,2187.04,2187.48,5.0296,0.0,10,0.25,crisis,normal
176,2026-04-09T05:42:40.625558+00:00,ETHUSDT,long,25000.0,2187.48,2187.33,-1.7143,0.0,6,0.25,crisis,normal
186,2026-04-09T05:45:32.993538+00:00,ETHUSDT,long,25000.0,2187.33,2187.78,5.1433,0.0,10,0.25,normal,normal
192,2026-04-09T05:46:54.825241+00:00,ETHUSDT,long,12500.0,2187.78,2186.54,-7.0848,0.0,6,0.125,normal,normal
193,2026-04-09T05:47:11.927406+00:00,ADAUSDT,long,12500.0,0.2499,0.2498,-5.002,0.0,7,0.125,normal,normal
198,2026-04-09T05:48:23.275973+00:00,ETHUSDT,long,25000.0,2186.54,2186.49,-0.5717,0.0,6,0.25,normal,normal
