cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason,mae,mfe,win_capture,loss_capture,exit_score
4,2026-04-20T11:30:19.427815+00:00,ETHUSDT,long,7081.3388,2086.59,1998.33,-299.5313,0.0,2,0.07081338768892348,normal,normal,-407.2824,0.0,,0.7354,-0.7354
4,2026-04-20T11:30:19.427843+00:00,NEARUSDT,long,7081.3388,1.086,1.058,-182.576,0.0,2,0.07081338768892348,normal,normal,-195.6171,0.0,,0.9333,-0.9333
4,2026-04-20T11:30:19.427861+00:00,ARBUSDT,long,7081.3388,0.1205,0.1153,-305.5847,0.0,2,0.07081338768892348,normal,normal,-346.7212,0.0,,0.8814,-0.8814
6,2026-04-20T11:30:29.348939+00:00,ETHUSDT,long,5943.4829,1998.33,1955.91,-126.1666,0.0,2,0.05943482917127806,crisis,normal,-126.1666,0.0,,1.0,-1.0
8,2026-04-20T11:30:42.161459+00:00,ADAUSDT,short,8755.9837,0.295,0.2849,299.7811,0.0,6,0.08755983693322957,normal,normal,0.0,655.9567,0.457,,0.457
12,2026-04-20T11:31:20.134775+00:00,ARBUSDT,long,18000.0,0.0946,0.0921,-475.6871,0.0,2,0.18,crisis,normal,-475.6871,0.0,,1.0,-1.0
13,2026-04-20T11:31:25.946995+00:00,ADAUSDT,short,12000.0,0.2717,0.2971,-1121.8255,0.0,3,0.12,crisis,normal,-1121.8255,574.1627,,1.0,-1.0
20,2026-04-20T11:32:18.127912+00:00,ADAUSDT,short,25000.0,0.281,0.2763,418.1495,0.0,4,0.25,crisis,normal,0.0,1645.9075,0.2541,,0.2541
40,2026-04-20T11:34:22.184147+00:00,ETHUSDT,short,6717.2805,2084.87,2156.23,-229.9161,0.0,3,0.06717280485382737,normal,normal,-229.9161,99.815,,1.0,-1.0
42,2026-04-20T11:34:38.385768+00:00,ARBUSDT,long,18282.7195,0.0963,0.0938,-474.6293,0.0,5,0.18282719514617263,normal,normal,-721.4365,474.6293,,0.6579,-0.6579
42,2026-04-20T11:34:38.385825+00:00,ADAUSDT,long,7767.0412,0.2616,0.2547,-204.8646,0.0,3,0.07767041245824453,normal,normal,-204.8646,264.2457,,1.0,-1.0
43,2026-04-20T11:34:42.347640+00:00,NEARUSDT,long,8884.2625,1.28,1.18,-694.083,0.0,2,0.08884262472546577,normal,normal,-694.083,0.0,,1.0,-1.0
49,2026-04-20T11:35:06.977669+00:00,NEARUSDT,long,12500.0,1.164,1.162,-21.4777,0.0,4,0.125,normal,normal,-21.4777,289.9485,,1.0,-1.0
49,2026-04-20T11:35:06.977692+00:00,ARBUSDT,long,12500.0,0.0884,0.0909,353.5068,0.0,4,0.125,normal,normal,0.0,848.4163,0.4167,,0.4167
53,2026-04-20T11:35:55.521864+00:00,ADAUSDT,long,8692.2192,0.2394,0.2461,243.2659,0.0,4,0.08692219159300593,high_vol,normal,0.0,413.9152,0.5877,,0.5877
59,2026-04-20T11:36:14.562719+00:00,NEARUSDT,long,12717.6275,1.162,1.346,2013.8068,0.0,10,0.12717627469895162,normal,normal,0.0,2626.7045,0.7667,,0.7667
69,2026-04-20T11:36:54.410394+00:00,ADAUSDT,short,25000.0,0.2858,0.2849,78.7264,0.0,4,0.25,crisis,normal,0.0,1128.4115,0.0698,,0.0698
71,2026-04-20T11:37:01.628300+00:00,ETHUSDT,short,25000.0,2386.68,1957.82,4492.2235,0.0,10,0.25,crisis,normal,0.0,4583.7733,0.98,,0.98
74,2026-04-20T11:37:11.842286+00:00,ADAUSDT,short,25000.0,0.28,0.2971,-1526.7857,0.0,4,0.25,crisis,normal,-1526.7857,1901.7857,,1.0,-1.0
83,2026-04-20T11:37:43.517332+00:00,ADAUSDT,short,25000.0,0.2971,0.259,3205.9912,0.0,9,0.25,normal,normal,0.0,3205.9912,1.0,,1.0
85,2026-04-20T11:37:52.065491+00:00,ADAUSDT,long,12524.0208,0.259,0.2493,-469.0463,0.0,2,0.12524020818577677,normal,normal,-469.0463,0.0,,1.0,-1.0
85,2026-04-20T11:37:52.065530+00:00,ARBUSDT,long,8752.3446,0.1,0.0945,-481.379,0.0,2,0.08752344578496571,normal,normal,-481.379,0.0,,1.0,-1.0
87,2026-04-20T11:38:00.638573+00:00,ETHUSDT,short,25000.0,1937.1,2036.51,-1282.9745,0.0,2,0.25,normal,normal,-1282.9745,0.0,,1.0,-1.0
90,2026-04-20T11:38:11.450504+00:00,ETHUSDT,short,25000.0,2051.97,2092.22,-490.3824,0.0,2,0.25,high_vol,normal,-490.3824,0.0,,1.0,-1.0
101,2026-04-20T11:38:41.725662+00:00,ETHUSDT,short,7482.0146,2084.87,2156.23,-256.0911,0.0,3,0.07482014567689353,normal,normal,-256.0911,111.1785,,1.0,-1.0
103,2026-04-20T11:38:47.639674+00:00,ARBUSDT,long,17517.9854,0.0963,0.0938,-454.7764,0.0,5,0.17517985432310645,normal,normal,-691.2601,454.7764,,0.6579,-0.6579
103,2026-04-20T11:38:47.639751+00:00,ADAUSDT,long,7650.3416,0.2616,0.2547,-201.7865,0.0,3,0.07650341609866029,normal,normal,-201.7865,260.2754,,1.0,-1.0
104,2026-04-20T11:38:51.407296+00:00,NEARUSDT,long,8696.3345,1.28,1.18,-679.4011,0.0,2,0.08696334485212667,normal,normal,-679.4011,0.0,,1.0,-1.0
106,2026-04-20T11:39:00.549985+00:00,NEARUSDT,long,12472.112,1.18,1.164,-169.1134,0.0,2,0.12472112012677787,normal,normal,-169.1134,0.0,,1.0,-1.0
106,2026-04-20T11:39:00.550037+00:00,ARBUSDT,long,12527.888,0.09,0.0884,-222.718,0.0,2,0.12527887987322212,normal,normal,-222.718,0.0,,1.0,-1.0
110,2026-04-20T11:39:13.862294+00:00,NEARUSDT,long,12383.0508,1.164,1.162,-21.2767,0.0,4,0.12383050821089532,normal,normal,-21.2767,287.2357,,1.0,-1.0
110,2026-04-20T11:39:13.862358+00:00,ARBUSDT,long,12616.9492,0.0884,0.0909,356.8142,0.0,4,0.1261694917891047,normal,normal,0.0,856.354,0.4167,,0.4167
113,2026-04-20T11:39:22.173177+00:00,ETHUSDT,short,25000.0,2057.17,2110.17,-644.0887,0.0,3,0.25,high_vol,normal,-644.0887,40.5897,,1.0,-1.0
130,2026-04-20T11:40:20.941774+00:00,ADAUSDT,short,25000.0,0.2858,0.2849,78.7264,0.0,4,0.25,crisis,normal,0.0,1128.4115,0.0698,,0.0698
