cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason,mae,mfe,win_capture,loss_capture,exit_score
3,2026-04-14T23:51:45.151184+00:00,ETHUSDT,long,6666.6667,2086.59,1966.58,-383.4326,0.0,1,0.06666666666666667,normal,normal,-383.4326,0.0,,1.0,-1.0
3,2026-04-14T23:51:45.151202+00:00,NEARUSDT,long,6666.6667,1.086,1.056,-184.1621,0.0,1,0.06666666666666667,normal,normal,-184.1621,0.0,,1.0,-1.0
3,2026-04-14T23:51:45.151213+00:00,ARBUSDT,long,6666.6667,0.1205,0.1146,-326.4177,0.0,1,0.06666666666666667,normal,normal,-326.4177,0.0,,1.0,-1.0
4,2026-04-14T23:51:47.449347+00:00,ADAUSDT,short,10000.0,0.295,0.2858,311.8644,0.0,2,0.09999999999999999,normal,normal,0.0,447.4576,0.697,,0.697
6,2026-04-14T23:51:51.697997+00:00,ETHUSDT,long,5633.1175,1998.33,1955.91,-119.5783,0.0,2,0.056331175332615106,crisis,normal,-119.5783,0.0,,1.0,-1.0
8,2026-04-14T23:51:55.521821+00:00,ADAUSDT,short,16991.9327,0.2858,0.2849,53.5085,0.0,4,0.16991932712098362,normal,normal,0.0,766.9557,0.0698,,0.0698
12,2026-04-14T23:52:17.713262+00:00,ARBUSDT,long,20399.5473,0.0946,0.0921,-539.1001,0.0,2,0.20399547289954226,crisis,normal,-539.1001,0.0,,1.0,-1.0
21,2026-04-14T23:52:50.316253+00:00,ARBUSDT,long,26832.8866,0.1001,0.1028,723.7642,0.0,7,0.26832886568580433,normal,normal,-160.8365,1259.8858,0.5745,,0.5745
30,2026-04-14T23:53:18.854023+00:00,ETHUSDT,short,12500.0,2051.97,2096.16,-269.1925,0.0,3,0.125,high_vol,normal,-269.1925,0.0,,1.0,-1.0
32,2026-04-14T23:53:24.029506+00:00,ETHUSDT,short,12500.0,2178.3,2352.97,-1002.3298,0.0,1,0.125,high_vol,normal,-1002.3298,0.0,,1.0,-1.0
38,2026-04-14T23:53:37.324028+00:00,ARBUSDT,long,6157.4182,0.0963,0.0925,-242.9719,0.0,1,0.06157418229774985,normal,normal,-242.9719,0.0,,1.0,-1.0
39,2026-04-14T23:53:45.092750+00:00,ETHUSDT,short,12500.0,2317.39,2152.03,891.9517,0.0,6,0.125,normal,normal,0.0,1421.3188,0.6276,,0.6276
42,2026-04-14T23:54:00.199440+00:00,ARBUSDT,long,7645.7582,0.0975,0.0938,-290.1467,0.0,3,0.07645758175258932,normal,normal,-290.1467,101.9434,,1.0,-1.0
49,2026-04-14T23:54:13.588274+00:00,NEARUSDT,long,8477.3156,1.164,1.162,-14.5658,0.0,4,0.08477315563122516,normal,normal,-14.5658,196.6388,,1.0,-1.0
54,2026-04-14T23:54:43.817977+00:00,ETHUSDT,short,12500.0,2107.16,2240.01,-788.0868,0.0,1,0.125,high_vol,normal,-788.0868,0.0,,1.0,-1.0
57,2026-04-14T23:54:49.536627+00:00,ETHUSDT,short,12500.0,2190.0,2245.05,-314.2123,0.0,2,0.125,high_vol,normal,-314.2123,0.0,,1.0,-1.0
59,2026-04-14T23:54:53.522398+00:00,NEARUSDT,long,5905.594,1.162,1.346,935.1371,0.0,10,0.05905593981229079,normal,normal,0.0,1219.744,0.7667,,0.7667
60,2026-04-14T23:54:55.214108+00:00,ETHUSDT,short,12500.0,2245.05,2369.46,-692.6906,0.0,3,0.125,normal,normal,-692.6906,297.3208,,1.0,-1.0
69,2026-04-14T23:55:16.038607+00:00,ADAUSDT,short,6873.2544,0.2858,0.2849,21.6443,0.0,4,0.06873254430577211,crisis,normal,0.0,310.2344,0.0698,,0.0698
71,2026-04-14T23:55:19.333408+00:00,ETHUSDT,short,7594.6099,2386.68,1957.82,1364.6674,0.0,10,0.07594609947585346,crisis,normal,0.0,1392.4788,0.98,,0.98
71,2026-04-14T23:55:19.333423+00:00,ARBUSDT,long,6149.8205,0.097,0.0946,-152.1605,0.0,2,0.0614982047840828,crisis,normal,-152.1605,82.4203,,1.0,-1.0
73,2026-04-14T23:55:23.541229+00:00,ARBUSDT,long,7416.1593,0.0946,0.0921,-195.9873,0.0,2,0.07416159295960681,crisis,normal,-195.9873,0.0,,1.0,-1.0
82,2026-04-14T23:55:44.228115+00:00,ARBUSDT,long,8453.2932,0.0921,0.1028,982.0873,0.0,9,0.08453293245001513,normal,normal,0.0,1165.655,0.8425,,0.8425
83,2026-04-14T23:55:45.948560+00:00,ADAUSDT,long,8266.8803,0.2692,0.259,-313.2325,0.0,1,0.08266880300753153,normal,normal,-313.2325,0.0,,1.0,-1.0
85,2026-04-14T23:55:49.359208+00:00,ADAUSDT,long,10588.0386,0.2544,0.2493,-212.2602,0.0,1,0.10588038610353676,normal,normal,-212.2602,0.0,,1.0,-1.0
91,2026-04-14T23:56:01.529922+00:00,ADAUSDT,long,12500.0,0.2552,0.2634,401.6458,0.0,5,0.125,high_vol,normal,0.0,509.4044,0.7885,,0.7885
99,2026-04-14T23:56:18.089562+00:00,ARBUSDT,long,6026.2098,0.0963,0.0925,-237.7944,0.0,1,0.06026209826977145,normal,normal,-237.7944,0.0,,1.0,-1.0
100,2026-04-14T23:56:19.893793+00:00,ETHUSDT,short,12500.0,2352.97,2152.03,1067.4807,0.0,7,0.125,normal,normal,0.0,1588.843,0.6719,,0.6719
103,2026-04-14T23:56:28.914789+00:00,ARBUSDT,long,5419.1648,0.0988,0.0938,-274.2492,0.0,1,0.054191647715526155,normal,normal,-274.2492,0.0,,1.0,-1.0
107,2026-04-14T23:56:40.179401+00:00,ETHUSDT,short,5437.7216,2152.03,2026.48,317.2381,0.0,7,0.05437721613263605,normal,normal,-42.9301,422.9589,0.75,,0.75
110,2026-04-14T23:56:47.385839+00:00,NEARUSDT,long,8480.1888,1.164,1.162,-14.5708,0.0,4,0.08480188799354153,normal,normal,-14.5708,196.7054,,1.0,-1.0
115,2026-04-14T23:57:00.534375+00:00,ETHUSDT,short,12500.0,2107.16,2240.01,-788.0868,0.0,1,0.125,high_vol,normal,-788.0868,0.0,,1.0,-1.0
118,2026-04-14T23:57:07.680670+00:00,ETHUSDT,short,12500.0,2190.0,2245.05,-314.2123,0.0,2,0.125,high_vol,normal,-314.2123,0.0,,1.0,-1.0
120,2026-04-14T23:57:11.633042+00:00,NEARUSDT,long,5983.1264,1.162,1.346,947.4142,0.0,10,0.05983126376099807,normal,normal,0.0,1235.7576,0.7667,,0.7667
