cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
54,2026-04-07T13:03:27.106520+00:00,BNBUSDT,short,12500.0,598.38,598.54,-3.3424,0.0,4,0.125,crisis,normal
58,2026-04-07T13:04:31.271042+00:00,ADAUSDT,short,12500.0,0.2426,0.2428,-10.305,0.0,5,0.125,crisis,normal
62,2026-04-07T13:05:41.609043+00:00,BNBUSDT,short,25000.0,598.72,599.37,-27.1412,0.0,4,0.25,crisis,normal
66,2026-04-07T13:06:49.989416+00:00,BNBUSDT,short,25000.0,599.37,599.76,-16.2671,0.0,4,0.25,crisis,normal
70,2026-04-07T13:07:59.996074+00:00,BNBUSDT,short,25000.0,599.76,599.77,-0.4168,0.0,4,0.25,crisis,normal
80,2026-04-07T13:10:45.926867+00:00,BNBUSDT,short,25000.0,599.77,599.02,31.262,0.0,10,0.25,crisis,normal
84,2026-04-07T13:11:53.166293+00:00,ADAUSDT,short,25000.0,0.2434,0.2431,30.8135,0.0,10,0.25,normal,normal
98,2026-04-07T13:15:54.438363+00:00,SOLUSDT,short,25000.0,79.1,79.14,-12.6422,0.0,8,0.25,crisis,normal
108,2026-04-07T13:18:40.179964+00:00,SOLUSDT,short,25000.0,79.14,79.06,25.2717,0.0,10,0.25,crisis,normal
121,2026-04-07T13:22:12.940938+00:00,SOLUSDT,short,25000.0,79.05,79.02,9.4877,0.0,10,0.25,normal,normal
131,2026-04-07T13:24:53.309710+00:00,BNBUSDT,short,25000.0,598.18,597.78,16.7174,0.0,10,0.25,normal,normal
142,2026-04-07T13:28:10.855667+00:00,AVAXUSDT,long,25000.0,8.61,8.6,-29.036,0.0,5,0.25,high_vol,normal
146,2026-04-07T13:29:15.843009+00:00,BNBUSDT,short,12391.3898,597.64,597.82,-3.7321,0.0,4,0.12391389762675768,high_vol,normal
152,2026-04-07T13:30:47.284977+00:00,ADAUSDT,long,12608.6102,0.2423,0.2427,20.8149,0.0,10,0.12608610237324233,normal,normal
169,2026-04-07T13:35:38.448717+00:00,BNBUSDT,short,12500.0,598.4,598.35,1.0445,0.0,10,0.125,normal,normal
174,2026-04-07T13:36:59.686804+00:00,AVAXUSDT,long,8641.3763,8.63,8.62,-10.0132,0.0,7,0.08641376278551424,normal,normal
184,2026-04-07T13:39:45.286500+00:00,BNBUSDT,short,25000.0,598.45,598.55,-4.1775,0.0,4,0.25,crisis,normal
186,2026-04-07T13:40:18.059199+00:00,ADAUSDT,long,12500.0,0.2426,0.2428,10.305,0.0,10,0.125,crisis,normal
194,2026-04-07T13:42:31.182352+00:00,BNBUSDT,short,12500.0,598.55,598.82,-5.6386,0.0,10,0.125,crisis,normal
