cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
43,2026-04-07T22:50:00.583416+00:00,SOLUSDT,short,8208.5067,84.19,84.35,-15.6,0.0,4,0.08208506712639752,normal,normal
65,2026-04-07T22:56:30.486377+00:00,SOLUSDT,short,9945.163,84.55,84.51,4.705,0.0,10,0.09945162954177536,normal,normal
67,2026-04-07T22:57:15.424553+00:00,XRPUSDT,short,5573.8191,1.3657,1.3667,-4.0813,0.0,4,0.05573819132972964,normal,normal
93,2026-04-07T23:05:13.433258+00:00,ETHUSDT,short,6456.1146,2224.6,2222.85,5.0788,0.0,10,0.06456114563905578,crisis,normal
93,2026-04-07T23:05:13.433293+00:00,BNBUSDT,short,6043.8854,618.4,618.02,3.7139,0.0,10,0.06043885436094421,crisis,normal
100,2026-04-07T23:07:25.713016+00:00,ETHUSDT,short,6685.5388,2222.85,2224.7,-5.5641,0.0,5,0.06685538833081833,normal,normal
110,2026-04-07T23:10:34.730061+00:00,ETHUSDT,short,7605.7804,2225.99,2229.99,-13.6672,0.0,4,0.07605780429240877,normal,normal
120,2026-04-07T23:13:28.169796+00:00,AVAXUSDT,long,5598.028,9.44,9.46,11.8602,0.0,10,0.0559802799995349,crisis,normal
132,2026-04-07T23:17:03.450291+00:00,XRPUSDT,short,7809.9794,1.3727,1.3702,14.2238,0.0,10,0.0780997939065213,crisis,normal
136,2026-04-07T23:18:17.727909+00:00,ETHUSDT,short,12500.0,2229.9,2222.23,42.9952,0.0,10,0.125,crisis,normal
142,2026-04-07T23:20:13.409399+00:00,XRPUSDT,short,9501.3349,1.3683,1.3687,-2.7776,0.0,4,0.09501334945606937,crisis,normal
143,2026-04-07T23:20:36.155756+00:00,BNBUSDT,short,12500.0,618.16,620.31,-43.4758,0.0,9,0.125,normal,normal
146,2026-04-07T23:21:22.080246+00:00,XRPUSDT,short,12500.0,1.3687,1.3759,-65.7558,0.0,4,0.125,normal,normal
155,2026-04-07T23:24:16.371822+00:00,XRPUSDT,short,12500.0,1.3843,1.3856,-11.7388,0.0,5,0.125,crisis,normal
162,2026-04-07T23:26:17.782687+00:00,XRPUSDT,short,12500.0,1.3856,1.3871,-13.532,0.0,4,0.125,crisis,normal
178,2026-04-07T23:31:05.535954+00:00,XRPUSDT,short,12500.0,1.3898,1.3941,-38.6746,0.0,4,0.125,crisis,normal
188,2026-04-07T23:34:00.387954+00:00,XRPUSDT,short,12500.0,1.3941,1.3922,17.0361,0.0,10,0.125,crisis,normal
192,2026-04-07T23:35:10.492084+00:00,SOLUSDT,short,12500.0,86.69,86.27,60.5606,0.0,10,0.125,normal,normal
