cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-12T02:46:12.995182+00:00,NEARUSDT,long,11817.5265,1.351,1.35,-8.7472,0.0,6,0.11817526503083077,normal,normal
7,2026-04-12T02:46:12.995227+00:00,ARBUSDT,long,14394.1066,0.1139,0.1136,-37.9125,0.0,6,0.14394106584689137,normal,normal
17,2026-04-12T02:48:47.797750+00:00,ETHUSDT,long,5447.9692,2225.79,2223.45,-5.7275,0.0,6,0.05447969192742371,high_vol,normal
19,2026-04-12T02:49:41.037227+00:00,NEARUSDT,long,10294.1204,1.35,1.35,0.0,0.0,10,0.10294120420382441,high_vol,normal
19,2026-04-12T02:49:41.037241+00:00,ARBUSDT,long,12559.3624,0.1136,0.1135,-11.0558,0.0,10,0.12559362408240338,high_vol,normal
23,2026-04-12T02:50:59.447155+00:00,ADAUSDT,short,25000.0,0.2444,0.2445,-10.2291,0.0,6,0.25,normal,normal
31,2026-04-12T02:53:07.750935+00:00,ETHUSDT,long,6695.5279,2225.51,2224.08,-4.3022,0.0,8,0.06695527889357077,normal,normal
31,2026-04-12T02:53:07.750960+00:00,ARBUSDT,long,6695.5279,0.1136,0.1135,-5.894,0.0,8,0.06695527889357077,normal,normal
33,2026-04-12T02:53:33.661014+00:00,NEARUSDT,long,6695.5279,1.35,1.35,0.0,0.0,10,0.06695527889357077,normal,normal
36,2026-04-12T02:54:19.401689+00:00,ADAUSDT,short,7278.7708,0.2445,0.2446,-2.977,0.0,7,0.07278770816144987,normal,normal
40,2026-04-12T02:55:27.669423+00:00,NEARUSDT,long,8992.6393,1.35,1.349,-6.6612,0.0,7,0.08992639273634982,high_vol,normal
43,2026-04-12T02:56:07.560346+00:00,ARBUSDT,long,8992.6393,0.1135,0.1135,0.0,0.0,10,0.08992639273634982,high_vol,normal
51,2026-04-12T02:58:44.836374+00:00,ADAUSDT,short,25000.0,0.2444,0.2445,-10.2291,0.0,8,0.25,normal,normal
56,2026-04-12T02:59:59.947395+00:00,ARBUSDT,long,8990.642,0.1138,0.1137,-7.9004,0.0,6,0.08990642033368741,normal,normal
60,2026-04-12T03:00:59.501903+00:00,NEARUSDT,long,8990.642,1.35,1.351,6.6597,0.0,10,0.08990642033368741,crisis,normal
66,2026-04-12T03:02:21.832158+00:00,ADAUSDT,short,7737.3795,0.2444,0.2447,-9.4976,0.0,6,0.07737379526733243,crisis,normal
67,2026-04-12T03:02:37.499163+00:00,ARBUSDT,long,7263.7069,0.1138,0.1137,-6.3829,0.0,7,0.07263706934926531,crisis,normal
70,2026-04-12T03:03:19.683777+00:00,NEARUSDT,long,7263.7069,1.351,1.352,5.3765,0.0,10,0.07263706934926531,crisis,normal
