cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
15,2026-04-08T11:33:33.724607+00:00,ETHUSDT,short,6392.3717,2251.81,2252.0,-0.5394,0.0,6,0.06392371657898706,normal,normal
15,2026-04-08T11:34:42.954030+00:00,ETHUSDT,short,6425.07,2250.78,2251.42,-1.8269,0.0,6,0.06425069992230073,normal,normal
21,2026-04-08T11:35:06.314676+00:00,BNBUSDT,short,6774.6508,612.52,612.86,-3.7605,0.0,8,0.06774650835905582,high_vol,normal
19,2026-04-08T11:35:41.511602+00:00,BNBUSDT,short,6794.1981,612.5,612.81,-3.4387,0.0,6,0.06794198099261983,normal,normal
31,2026-04-08T11:37:39.154218+00:00,BNBUSDT,short,7845.0158,612.86,611.49,17.5369,0.0,10,0.078450157652195,normal,normal
32,2026-04-08T11:37:52.870235+00:00,ADAUSDT,long,12500.0,0.2571,0.2565,-29.1715,0.0,6,0.125,normal,normal
29,2026-04-08T11:38:12.941448+00:00,BNBUSDT,short,8333.3333,612.81,611.49,17.9501,0.0,10,0.08333333333333333,high_vol,normal
42,2026-04-08T11:40:21.776029+00:00,AVAXUSDT,short,5852.737,9.3,9.3,-0.0,0.0,10,0.0585273700195242,normal,normal
46,2026-04-08T11:41:25.361330+00:00,BNBUSDT,long,6376.5034,611.47,611.42,-0.5214,0.0,6,0.06376503373423291,normal,normal
47,2026-04-08T11:41:40.841602+00:00,SOLUSDT,short,6039.161,84.23,84.29,-4.3019,0.0,7,0.060391610442945144,normal,normal
50,2026-04-08T11:42:23.955983+00:00,ADAUSDT,long,9564.7551,0.2565,0.2569,14.9158,0.0,10,0.09564755060134937,normal,normal
57,2026-04-08T11:44:09.621322+00:00,AVAXUSDT,short,12500.0,9.3,9.29,13.4409,0.0,10,0.125,normal,normal
94,2026-04-08T11:53:10.759917+00:00,SOLUSDT,short,12500.0,84.41,84.47,-8.8852,0.0,6,0.125,crisis,normal
102,2026-04-08T11:55:09.078961+00:00,AVAXUSDT,short,8333.3333,9.31,9.31,-0.0,0.0,10,0.08333333333333333,crisis,normal
102,2026-04-08T11:55:09.078975+00:00,SOLUSDT,short,12500.0,84.49,84.52,-4.4384,0.0,6,0.125,crisis,normal
106,2026-04-08T11:56:11.758527+00:00,LINKUSDT,short,6250.0,9.2,9.2,-0.0,0.0,10,0.0625,normal,normal
108,2026-04-08T11:56:41.320822+00:00,AVAXUSDT,short,6250.0,9.31,9.32,-6.7132,0.0,6,0.0625,normal,normal
112,2026-04-08T11:57:37.451598+00:00,SOLUSDT,short,12500.0,84.52,84.46,8.8736,0.0,10,0.125,normal,normal
