cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
4,2026-03-27T09:12:05.871660+00:00,ETHUSDT,short,5000.0,2043.25,2037.25,14.6825,0.0,3,0.05,unknown,normal
5,2026-03-27T09:12:46.062344+00:00,XRPUSDT,short,5000.0,1.3444,1.3424,7.4383,0.0,4,0.05,unknown,normal
5,2026-03-27T09:12:46.062380+00:00,LINKUSDT,short,5000.0,8.79,8.79,-0.0,0.0,4,0.05,unknown,normal
6,2026-03-27T09:13:19.150483+00:00,AVAXUSDT,short,5000.0,8.94,8.94,-0.0,0.0,5,0.05,unknown,normal
7,2026-03-27T09:13:57.867593+00:00,BNBUSDT,short,5000.0,618.31,619.66,-10.9169,0.0,6,0.05,unknown,normal
8,2026-03-27T09:14:30.866224+00:00,SOLUSDT,long,60000.0,84.59,84.8,148.9538,0.0,7,0.6,unknown,normal
8,2026-03-27T09:14:30.866239+00:00,ADAUSDT,short,5000.0,0.2507,0.2509,-3.9888,0.0,7,0.05,unknown,normal
8,2026-03-27T09:14:30.866245+00:00,DOTUSDT,short,5000.0,1.301,1.299,7.6864,0.0,7,0.05,unknown,normal
8,2026-03-27T09:14:30.866272+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,7,0.05,unknown,normal
9,2026-03-27T09:15:09.902394+00:00,XRPUSDT,short,5000.0,1.3424,1.3421,1.1174,0.0,4,0.05,unknown,normal
11,2026-03-27T09:16:20.931782+00:00,ETHUSDT,short,5000.0,2041.61,2046.18,-11.1921,0.0,6,0.05,unknown,normal
11,2026-03-27T09:16:20.931803+00:00,AVAXUSDT,short,5000.0,8.94,8.96,-11.1857,0.0,4,0.05,unknown,normal
13,2026-03-27T09:17:32.373806+00:00,LINKUSDT,short,5000.0,8.79,8.81,-11.3766,0.0,8,0.05,unknown,normal
13,2026-03-27T09:17:32.373822+00:00,BNBUSDT,short,5000.0,619.66,620.02,-2.9048,0.0,6,0.05,unknown,normal
13,2026-03-27T09:17:32.373828+00:00,ADAUSDT,short,5000.0,0.2508,0.2512,-7.9745,0.0,4,0.05,unknown,normal
13,2026-03-27T09:17:32.373833+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,4,0.05,unknown,normal
15,2026-03-27T09:18:42.941723+00:00,XRPUSDT,short,5000.0,1.3421,1.3434,-4.8432,0.0,6,0.05,unknown,normal
15,2026-03-27T09:18:42.941751+00:00,DOTUSDT,short,5000.0,1.3,1.302,-7.6923,0.0,6,0.05,unknown,normal
15,2026-03-27T09:18:42.941764+00:00,AVAXUSDT,short,5000.0,8.96,8.95,5.5804,0.0,4,0.05,unknown,normal
16,2026-03-27T09:19:15.576485+00:00,SOLUSDT,long,60000.0,84.82,84.91,63.6642,0.0,7,0.6,unknown,normal
16,2026-03-27T09:19:15.576498+00:00,ETHUSDT,short,5000.0,2046.18,2044.15,4.9605,0.0,5,0.05,unknown,normal
17,2026-03-27T09:19:53.387938+00:00,ADAUSDT,short,5000.0,0.2512,0.2513,-1.9904,0.0,4,0.05,unknown,normal
18,2026-03-27T09:20:27.460571+00:00,DOTUSDT,short,5000.0,1.302,1.304,-7.6805,0.0,3,0.05,unknown,normal
19,2026-03-27T09:21:05.022298+00:00,BNBUSDT,short,5000.0,620.02,620.41,-3.1451,0.0,6,0.05,unknown,normal
19,2026-03-27T09:21:05.022319+00:00,XRPUSDT,short,5000.0,1.3434,1.3443,-3.3497,0.0,4,0.05,unknown,normal
20,2026-03-27T09:21:38.159369+00:00,LINKUSDT,short,5000.0,8.81,8.81,-0.0,0.0,7,0.05,unknown,normal
20,2026-03-27T09:21:38.159381+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,7,0.05,unknown,normal
20,2026-03-27T09:21:38.159387+00:00,SOLUSDT,long,60000.0,85.02,84.99,-21.1715,0.0,3,0.6,unknown,normal
20,2026-03-27T09:21:38.159392+00:00,ADAUSDT,short,5000.0,0.2513,0.2514,-1.9897,0.0,3,0.05,unknown,normal
21,2026-03-27T09:22:21.170552+00:00,AVAXUSDT,short,5000.0,8.95,8.96,-5.5866,0.0,6,0.05,unknown,normal
23,2026-03-27T09:23:32.391611+00:00,ETHUSDT,short,5000.0,2046.39,2046.14,0.6108,0.0,6,0.05,unknown,normal
23,2026-03-27T09:23:32.391637+00:00,DOTUSDT,short,5000.0,1.305,1.306,-3.8314,0.0,4,0.05,unknown,normal
25,2026-03-27T09:24:43.404773+00:00,ADAUSDT,short,5000.0,0.2512,0.2514,-3.9809,0.0,4,0.05,unknown,normal
26,2026-03-27T09:25:17.841059+00:00,BNBUSDT,short,5000.0,620.41,620.68,-2.176,0.0,7,0.05,unknown,normal
26,2026-03-27T09:25:17.841080+00:00,XRPUSDT,short,5000.0,1.3443,1.3456,-4.8352,0.0,7,0.05,unknown,normal
26,2026-03-27T09:25:17.841091+00:00,SOLUSDT,long,60000.0,84.98,85.1,84.7258,0.0,5,0.6,unknown,normal
26,2026-03-27T09:25:17.841101+00:00,AVAXUSDT,short,5000.0,8.96,8.95,5.5804,0.0,5,0.05,unknown,normal
26,2026-03-27T09:25:17.841111+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,5,0.05,unknown,normal
26,2026-03-27T09:25:17.841119+00:00,DOTUSDT,short,5000.0,1.306,1.305,3.8285,0.0,3,0.05,unknown,normal
27,2026-03-27T09:25:55.605370+00:00,LINKUSDT,short,5000.0,8.8,8.82,-11.3636,0.0,6,0.05,unknown,normal
27,2026-03-27T09:25:55.605381+00:00,ETHUSDT,short,5000.0,2046.14,2048.03,-4.6185,0.0,4,0.05,unknown,normal
30,2026-03-27T09:27:39.610118+00:00,ADAUSDT,short,5000.0,0.2514,0.2518,-7.9554,0.0,5,0.05,unknown,normal
31,2026-03-27T09:28:16.708778+00:00,SOLUSDT,long,30000.0,85.16,85.21,17.6139,0.0,4,0.3,unknown,normal
31,2026-03-27T09:28:16.708791+00:00,BNBUSDT,short,5714.2857,621.16,621.44,-2.5758,0.0,4,0.05714285714285714,unknown,normal
31,2026-03-27T09:28:16.708798+00:00,XRPUSDT,short,5714.2857,1.3466,1.3479,-5.5165,0.0,4,0.05714285714285714,unknown,normal
33,2026-03-27T09:29:28.592563+00:00,DOTUSDT,short,5714.2857,1.307,1.307,-0.0,0.0,6,0.05714285714285714,unknown,normal
34,2026-03-27T09:30:01.752548+00:00,ETHUSDT,long,30000.0,2048.03,2050.24,32.3726,0.0,7,0.3,unknown,normal
34,2026-03-27T09:30:01.752558+00:00,AVAXUSDT,short,5714.2857,8.97,8.97,-0.0,0.0,7,0.05714285714285714,unknown,normal
34,2026-03-27T09:30:01.752565+00:00,LINKUSDT,short,5714.2857,8.82,8.83,-6.4788,0.0,7,0.05714285714285714,unknown,normal
34,2026-03-27T09:30:01.752570+00:00,MATICUSDT,short,5714.2857,0.3794,0.3794,-0.0,0.0,7,0.05714285714285714,unknown,normal
35,2026-03-27T09:30:39.843582+00:00,SOLUSDT,long,30000.0,85.21,85.14,-24.645,0.0,4,0.3,unknown,normal
35,2026-03-27T09:30:39.843597+00:00,BNBUSDT,short,5714.2857,621.44,621.21,2.1149,0.0,4,0.05714285714285714,unknown,normal
36,2026-03-27T09:31:12.386533+00:00,DOTUSDT,short,5714.2857,1.307,1.307,-0.0,0.0,3,0.05714285714285714,unknown,normal
38,2026-03-27T09:32:23.711747+00:00,XRPUSDT,short,5714.2857,1.3479,1.3467,5.0873,0.0,7,0.05714285714285714,unknown,normal
38,2026-03-27T09:32:23.711763+00:00,ADAUSDT,short,5714.2857,0.2518,0.2516,4.5387,0.0,7,0.05714285714285714,unknown,normal
39,2026-03-27T09:33:01.850140+00:00,AVAXUSDT,short,5714.2857,8.96,8.97,-6.3776,0.0,4,0.05714285714285714,unknown,normal
39,2026-03-27T09:33:01.850164+00:00,MATICUSDT,short,5714.2857,0.3794,0.3794,-0.0,0.0,4,0.05714285714285714,unknown,normal
41,2026-03-27T09:34:12.863154+00:00,ETHUSDT,long,30000.0,2050.17,2048.65,-22.2421,0.0,6,0.3,unknown,normal
41,2026-03-27T09:34:12.863210+00:00,BNBUSDT,short,5714.2857,621.21,620.95,2.3916,0.0,6,0.05714285714285714,unknown,normal
43,2026-03-27T09:35:23.803328+00:00,SOLUSDT,long,30000.0,85.14,84.94,-70.4722,0.0,8,0.3,unknown,normal
43,2026-03-27T09:35:23.803348+00:00,LINKUSDT,short,5714.2857,8.83,8.81,12.9429,0.0,8,0.05714285714285714,unknown,normal
43,2026-03-27T09:35:23.803361+00:00,XRPUSDT,short,5714.2857,1.3474,1.3446,11.8747,0.0,4,0.05714285714285714,unknown,normal
43,2026-03-27T09:35:23.803372+00:00,MATICUSDT,short,5714.2857,0.3794,0.3794,-0.0,0.0,4,0.05714285714285714,unknown,normal
43,2026-03-27T09:35:23.803382+00:00,ETHUSDT,long,30000.0,2048.65,2045.54,-45.5422,0.0,2,0.3,unknown,normal
44,2026-03-27T09:35:56.880111+00:00,DOTUSDT,short,5714.2857,1.304,1.3,17.5285,0.0,7,0.05714285714285714,unknown,normal
44,2026-03-27T09:35:56.880127+00:00,AVAXUSDT,short,5714.2857,8.97,8.94,19.1113,0.0,5,0.05714285714285714,unknown,normal
45,2026-03-27T09:36:35.262794+00:00,BNBUSDT,short,5714.2857,620.95,619.87,9.9387,0.0,4,0.05714285714285714,unknown,normal
46,2026-03-27T09:37:08.675100+00:00,ADAUSDT,short,5714.2857,0.2519,0.2512,15.8793,0.0,7,0.05714285714285714,unknown,normal
47,2026-03-27T09:37:46.775308+00:00,LINKUSDT,short,5000.0,8.81,8.81,-0.0,0.0,4,0.05,unknown,normal
47,2026-03-27T09:37:46.775318+00:00,ETHUSDT,short,5000.0,2045.54,2047.4,-4.5465,0.0,4,0.05,unknown,normal
48,2026-03-27T09:38:19.816322+00:00,XRPUSDT,short,5000.0,1.3446,1.3452,-2.2311,0.0,5,0.05,unknown,normal
48,2026-03-27T09:38:19.816335+00:00,BNBUSDT,short,5000.0,619.87,620.25,-3.0652,0.0,3,0.05,unknown,normal
49,2026-03-27T09:38:56.975031+00:00,AVAXUSDT,short,5000.0,8.95,8.95,-0.0,0.0,4,0.05,unknown,normal
49,2026-03-27T09:38:56.975054+00:00,ETHUSDT,long,30000.0,2047.4,2047.12,-4.1028,0.0,2,0.3,unknown,normal
50,2026-03-27T09:39:30.279621+00:00,SOLUSDT,long,60000.0,84.94,85.06,84.7657,0.0,7,0.6,unknown,normal
50,2026-03-27T09:39:30.279637+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,7,0.05,unknown,normal
50,2026-03-27T09:39:30.279644+00:00,DOTUSDT,short,5000.0,1.3,1.3,-0.0,0.0,5,0.05,unknown,normal
53,2026-03-27T09:41:22.216570+00:00,ADAUSDT,short,5714.2857,0.2512,0.2511,2.2748,0.0,6,0.05714285714285714,unknown,normal
53,2026-03-27T09:41:22.216597+00:00,LINKUSDT,short,5714.2857,8.81,8.8,6.4861,0.0,6,0.05714285714285714,unknown,normal
53,2026-03-27T09:41:22.216609+00:00,BNBUSDT,short,5000.0,620.29,620.08,1.6928,0.0,4,0.05,unknown,normal
53,2026-03-27T09:41:22.216619+00:00,XRPUSDT,short,5000.0,1.3455,1.3448,2.6013,0.0,4,0.05,unknown,normal
53,2026-03-27T09:41:22.216628+00:00,AVAXUSDT,short,5000.0,8.95,8.94,5.5866,0.0,4,0.05,unknown,normal
54,2026-03-27T09:41:55.289288+00:00,ETHUSDT,short,5000.0,2047.12,2044.54,6.3015,0.0,5,0.05,unknown,normal
54,2026-03-27T09:41:55.289302+00:00,SOLUSDT,long,60000.0,85.04,85.01,-21.1665,0.0,3,0.6,unknown,normal
55,2026-03-27T09:42:33.672337+00:00,DOTUSDT,short,5000.0,1.3,1.3,-0.0,0.0,4,0.05,unknown,normal
56,2026-03-27T09:43:07.340181+00:00,BNBUSDT,short,5000.0,620.08,620.23,-1.2095,0.0,3,0.05,unknown,normal
56,2026-03-27T09:43:07.340194+00:00,LINKUSDT,short,5000.0,8.8,8.8,-0.0,0.0,3,0.05,unknown,normal
57,2026-03-27T09:43:45.402972+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,6,0.05,unknown,normal
57,2026-03-27T09:43:45.402985+00:00,ADAUSDT,short,5000.0,0.2511,0.2511,-0.0,0.0,4,0.05,unknown,normal
57,2026-03-27T09:43:45.402990+00:00,AVAXUSDT,short,5000.0,8.94,8.94,-0.0,0.0,4,0.05,unknown,normal
58,2026-03-27T09:44:18.414693+00:00,XRPUSDT,short,5000.0,1.3448,1.3446,0.7436,0.0,5,0.05,unknown,normal
58,2026-03-27T09:44:18.414703+00:00,ETHUSDT,short,5000.0,2045.38,2045.12,0.6356,0.0,3,0.05,unknown,normal
59,2026-03-27T09:44:56.221077+00:00,SOLUSDT,long,60000.0,85.05,85.04,-7.0547,0.0,4,0.6,unknown,normal
59,2026-03-27T09:44:56.221098+00:00,DOTUSDT,short,5000.0,1.3,1.302,-7.6923,0.0,4,0.05,unknown,normal
61,2026-03-27T09:46:07.504809+00:00,LINKUSDT,short,5000.0,8.8,8.79,5.6818,0.0,4,0.05,unknown,normal
61,2026-03-27T09:46:07.504832+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,4,0.05,unknown,normal
63,2026-03-27T09:47:18.171969+00:00,ADAUSDT,short,5000.0,0.2511,0.2513,-3.9825,0.0,6,0.05,unknown,normal
63,2026-03-27T09:47:18.171991+00:00,ETHUSDT,short,5000.0,2044.65,2045.95,-3.179,0.0,4,0.05,unknown,normal
63,2026-03-27T09:47:18.172002+00:00,XRPUSDT,short,5000.0,1.3449,1.346,-4.0895,0.0,4,0.05,unknown,normal
63,2026-03-27T09:47:18.172012+00:00,DOTUSDT,short,5000.0,1.302,1.303,-3.8402,0.0,4,0.05,unknown,normal
64,2026-03-27T09:47:52.227801+00:00,BNBUSDT,short,5000.0,620.1,620.32,-1.7739,0.0,7,0.05,unknown,normal
64,2026-03-27T09:47:52.227825+00:00,AVAXUSDT,short,5000.0,8.94,8.95,-5.5928,0.0,7,0.05,unknown,normal
64,2026-03-27T09:47:52.227837+00:00,SOLUSDT,long,60000.0,85.04,85.12,56.444,0.0,5,0.6,unknown,normal
65,2026-03-27T09:48:30.577111+00:00,LINKUSDT,short,5000.0,8.79,8.8,-5.6883,0.0,4,0.05,unknown,normal
65,2026-03-27T09:48:30.577122+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,4,0.05,unknown,normal
67,2026-03-27T09:49:41.372931+00:00,ETHUSDT,short,5000.0,2045.95,2044.98,2.3705,0.0,4,0.05,unknown,normal
67,2026-03-27T09:49:41.372945+00:00,ADAUSDT,short,5000.0,0.2513,0.2513,-0.0,0.0,4,0.05,unknown,normal
67,2026-03-27T09:49:41.372953+00:00,DOTUSDT,short,5000.0,1.303,1.301,7.6746,0.0,4,0.05,unknown,normal
68,2026-03-27T09:50:14.461950+00:00,SOLUSDT,long,60000.0,85.12,85.1,-14.0977,0.0,3,0.6,unknown,normal
69,2026-03-27T09:50:52.212956+00:00,XRPUSDT,short,5000.0,1.346,1.3468,-2.9718,0.0,6,0.05,unknown,normal
69,2026-03-27T09:50:52.212981+00:00,BNBUSDT,short,5000.0,620.72,620.63,0.725,0.0,4,0.05,unknown,normal
69,2026-03-27T09:50:52.212994+00:00,LINKUSDT,short,5000.0,8.8,8.8,-0.0,0.0,4,0.05,unknown,normal
70,2026-03-27T09:51:25.295302+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,5,0.05,unknown,normal
70,2026-03-27T09:51:25.295314+00:00,ETHUSDT,short,5000.0,2044.98,2045.66,-1.6626,0.0,3,0.05,unknown,normal
71,2026-03-27T09:52:02.931549+00:00,DOTUSDT,short,5000.0,1.301,1.301,-0.0,0.0,4,0.05,unknown,normal
73,2026-03-27T09:53:16.521377+00:00,AVAXUSDT,short,5000.0,8.94,8.95,-5.5928,0.0,8,0.05,unknown,normal
73,2026-03-27T09:53:16.521387+00:00,ADAUSDT,short,5000.0,0.2513,0.2512,1.9897,0.0,6,0.05,unknown,normal
