cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
4,2026-04-02T02:18:07.300610+00:00,DOTUSDT,short,5000.0,1.225,1.225,-0.0,0.0,3,0.049999999999999996,normal,normal
4,2026-04-02T02:18:07.300648+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,3,0.049999999999999996,normal,normal
8,2026-04-02T02:19:04.246686+00:00,ETHUSDT,long,10000.0,2079.81,2085.42,26.9736,0.0,7,0.09999999999999999,normal,normal
8,2026-04-02T02:19:04.246714+00:00,LINKUSDT,long,10000.0,8.67,8.68,11.534,0.0,7,0.09999999999999999,normal,normal
9,2026-04-02T02:19:17.303920+00:00,DOTUSDT,short,5000.0,1.225,1.225,-0.0,0.0,4,0.049999999999999996,normal,normal
9,2026-04-02T02:19:17.303995+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,4,0.049999999999999996,normal,normal
13,2026-04-02T02:20:17.786742+00:00,ETHUSDT,long,10000.0,2085.42,2086.45,4.9391,0.0,4,0.09999999999999999,normal,normal
14,2026-04-02T02:20:32.833909+00:00,DOTUSDT,short,5000.0,1.225,1.225,-0.0,0.0,5,0.049999999999999996,normal,normal
15,2026-04-02T02:20:48.249309+00:00,LINKUSDT,long,10000.0,8.68,8.67,-11.5207,0.0,6,0.09999999999999999,normal,normal
16,2026-04-02T02:21:01.367207+00:00,MATICUSDT,short,5000.0,0.3794,0.3794,-0.0,0.0,7,0.049999999999999996,normal,normal
16,2026-04-02T02:21:01.367249+00:00,ETHUSDT,long,10000.0,2086.45,2084.69,-8.4354,0.0,3,0.09999999999999999,normal,normal
22,2026-04-02T02:22:30.401416+00:00,LINKUSDT,long,8333.3333,8.67,8.65,-19.2234,0.0,7,0.08333333333333333,high_vol,normal
23,2026-04-02T02:22:45.194806+00:00,ETHUSDT,long,8333.3333,2084.69,2084.86,0.6796,0.0,6,0.08333333333333333,high_vol,normal
28,2026-04-02T02:23:54.893792+00:00,ETHUSDT,long,8442.848,2084.86,2084.04,-3.3207,0.0,3,0.08442848036090815,normal,normal
31,2026-04-02T02:24:39.623972+00:00,LINKUSDT,long,8442.848,8.66,8.66,0.0,0.0,6,0.08442848036090815,normal,normal
35,2026-04-02T02:25:35.987413+00:00,ETHUSDT,long,8486.9901,2084.04,2084.29,1.0181,0.0,6,0.08486990120316931,normal,normal
35,2026-04-02T02:25:35.987461+00:00,LINKUSDT,long,8492.2964,8.66,8.65,-9.8063,0.0,4,0.08492296404988994,normal,normal
38,2026-04-02T02:26:17.337386+00:00,ETHUSDT,long,8526.2233,2084.29,2083.92,-1.5136,0.0,3,0.08526223263990625,normal,normal
