cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
15,2026-04-07T21:02:16.915552+00:00,SOLUSDT,short,30000.0,81.92,81.92,-0.0,0.0,10,0.3,normal,normal
21,2026-04-07T21:04:03.066749+00:00,SOLUSDT,short,10701.934,81.92,81.99,-9.1447,0.0,4,0.10701933992640016,crisis,normal
27,2026-04-07T21:05:41.530908+00:00,ETHUSDT,long,14298.066,2118.11,2123.82,38.5447,0.0,10,0.14298066007359983,crisis,normal
27,2026-04-07T21:05:41.530932+00:00,SOLUSDT,short,25000.0,81.99,82.13,-42.6881,0.0,6,0.25,crisis,normal
29,2026-04-07T21:06:12.187620+00:00,BNBUSDT,short,12412.8827,608.58,609.5,-18.7648,0.0,4,0.12412882705758524,crisis,normal
29,2026-04-07T21:06:12.187649+00:00,XRPUSDT,short,12587.1173,1.32,1.3238,-36.2356,0.0,4,0.12587117294241476,crisis,normal
33,2026-04-07T21:07:12.170081+00:00,SOLUSDT,short,25000.0,82.13,82.32,-57.8351,0.0,4,0.25,crisis,normal
38,2026-04-07T21:08:41.587043+00:00,BNBUSDT,short,12500.0,610.39,611.52,-23.1409,0.0,4,0.125,crisis,normal
38,2026-04-07T21:08:41.587062+00:00,XRPUSDT,short,12500.0,1.3277,1.3322,-42.3665,0.0,4,0.125,crisis,normal
47,2026-04-07T21:11:18.519021+00:00,BNBUSDT,short,10368.6506,611.52,611.84,-5.4258,0.0,9,0.1036865061397043,crisis,normal
48,2026-04-07T21:11:32.106946+00:00,SOLUSDT,short,14631.3494,82.56,82.46,17.7221,0.0,10,0.1463134938602957,crisis,normal
