cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
7,2026-04-12T12:32:19.726835+00:00,ARBUSDT,long,14585.0557,0.1111,0.111,-13.1279,0.0,6,0.14585055702652067,crisis,normal
11,2026-04-12T12:33:28.576589+00:00,NEARUSDT,long,11619.6091,1.332,1.334,17.4469,0.0,10,0.11619609058829919,normal,normal
23,2026-04-12T12:36:36.453873+00:00,ADAUSDT,short,25000.0,0.2403,0.2405,-20.8073,0.0,6,0.25,high_vol,normal
30,2026-04-12T12:38:27.620781+00:00,ADAUSDT,short,25000.0,0.2405,0.2407,-20.79,0.0,6,0.25,normal,normal
38,2026-04-12T12:40:24.831843+00:00,NEARUSDT,long,9032.5017,1.336,1.338,13.5217,0.0,10,0.0903250172511308,normal,normal
38,2026-04-12T12:40:24.831860+00:00,ARBUSDT,long,9140.2431,0.1111,0.1114,24.6811,0.0,10,0.09140243147867787,normal,normal
48,2026-04-12T12:42:59.672533+00:00,NEARUSDT,long,8635.3094,1.338,1.34,12.9078,0.0,10,0.08635309424426231,crisis,normal
48,2026-04-12T12:42:59.672549+00:00,ARBUSDT,long,9373.1855,0.1114,0.1116,16.828,0.0,10,0.09373185490498288,crisis,normal
58,2026-04-12T12:45:44.756990+00:00,NEARUSDT,long,8380.639,1.34,1.341,6.2542,0.0,10,0.083806389740727,normal,normal
58,2026-04-12T12:45:44.757021+00:00,ARBUSDT,long,10555.4058,0.1116,0.1118,18.9165,0.0,10,0.10555405831241098,normal,normal
65,2026-04-12T12:47:32.450229+00:00,ETHUSDT,long,6071.2504,2206.93,2206.38,-1.513,0.0,10,0.060712504135806894,crisis,normal
69,2026-04-12T12:48:24.813263+00:00,NEARUSDT,long,6889.0822,1.341,1.342,5.1373,0.0,10,0.06889082249041203,crisis,normal
69,2026-04-12T12:48:24.813286+00:00,ARBUSDT,long,6889.0822,0.1118,0.1118,0.0,0.0,10,0.06889082249041203,crisis,normal
71,2026-04-12T12:48:56.167640+00:00,ETHUSDT,long,5454.3124,2206.38,2206.36,-0.0494,0.0,6,0.05454312397073093,normal,normal
80,2026-04-12T12:51:04.110578+00:00,NEARUSDT,long,8776.2501,1.341,1.34,-6.5446,0.0,7,0.08776250084128759,normal,normal
80,2026-04-12T12:51:04.110602+00:00,ARBUSDT,long,8776.2501,0.1119,0.1118,-7.8429,0.0,7,0.08776250084128759,normal,normal
91,2026-04-12T12:53:42.628711+00:00,NEARUSDT,long,8935.0502,1.34,1.337,-20.0038,0.0,6,0.08935050172326559,crisis,normal
91,2026-04-12T12:53:42.628752+00:00,ARBUSDT,long,8935.0502,0.1119,0.1116,-23.9546,0.0,6,0.08935050172326559,crisis,normal
97,2026-04-12T12:55:06.564529+00:00,NEARUSDT,long,8937.0526,1.337,1.334,-20.0532,0.0,6,0.08937052636737587,normal,normal
97,2026-04-12T12:55:06.564564+00:00,ARBUSDT,long,8937.0526,0.1116,0.1115,-8.0081,0.0,6,0.08937052636737587,normal,normal
108,2026-04-12T12:57:45.830452+00:00,NEARUSDT,long,7991.3218,1.334,1.335,5.9905,0.0,10,0.07991321801946198,high_vol,normal
108,2026-04-12T12:57:45.830476+00:00,ARBUSDT,long,10115.8373,0.1115,0.1117,18.145,0.0,10,0.10115837252418163,high_vol,normal
116,2026-04-12T12:59:42.467784+00:00,ADAUSDT,short,25000.0,0.2399,0.2398,10.421,0.0,10,0.25,normal,normal
126,2026-04-12T13:02:10.188016+00:00,NEARUSDT,long,8319.1971,1.334,1.334,0.0,0.0,10,0.08319197114174978,normal,normal
126,2026-04-12T13:02:10.188040+00:00,ARBUSDT,long,8319.1971,0.1114,0.1114,0.0,0.0,10,0.08319197114174978,normal,normal
136,2026-04-12T13:04:33.583001+00:00,NEARUSDT,long,8112.8552,1.334,1.336,12.1632,0.0,10,0.08112855218620921,normal,normal
136,2026-04-12T13:04:33.583030+00:00,ARBUSDT,long,8112.8552,0.1114,0.1116,14.5653,0.0,10,0.08112855218620921,normal,normal
146,2026-04-12T13:06:59.709288+00:00,ETHUSDT,long,5249.3286,2191.99,2198.46,15.4942,0.0,10,0.05249328585386858,normal,normal
146,2026-04-12T13:06:59.709299+00:00,NEARUSDT,long,7780.3186,1.336,1.339,17.4708,0.0,10,0.07780318634359912,normal,normal
146,2026-04-12T13:06:59.709306+00:00,ARBUSDT,long,7780.3186,0.1116,0.1116,0.0,0.0,10,0.07780318634359912,normal,normal
153,2026-04-12T13:08:38.398900+00:00,ETHUSDT,long,5232.0869,2195.16,2195.05,-0.2622,0.0,6,0.05232086944335621,normal,normal
153,2026-04-12T13:08:38.398925+00:00,NEARUSDT,long,8027.0384,1.341,1.34,-5.9859,0.0,6,0.08027038367077297,normal,normal
157,2026-04-12T13:09:36.842819+00:00,ARBUSDT,long,8027.0384,0.1116,0.1119,21.5781,0.0,10,0.08027038367077297,normal,normal
162,2026-04-12T13:10:48.341312+00:00,ETHUSDT,long,5090.2504,2195.05,2193.81,-2.8755,0.0,9,0.05090250401662428,normal,normal
163,2026-04-12T13:11:01.276400+00:00,NEARUSDT,long,8038.7674,1.34,1.342,11.9982,0.0,10,0.08038767386447972,normal,normal
163,2026-04-12T13:11:01.276424+00:00,ARBUSDT,long,8333.3333,0.1119,0.1117,-14.8943,0.0,6,0.08333333333333333,normal,normal
169,2026-04-12T13:12:29.572620+00:00,NEARUSDT,long,8274.8909,1.342,1.341,-6.1661,0.0,6,0.08274890927644724,normal,normal
173,2026-04-12T13:13:26.823174+00:00,ARBUSDT,long,8274.8909,0.1117,0.1119,14.8163,0.0,10,0.08274890927644724,normal,normal
177,2026-04-12T13:14:23.838511+00:00,ETHUSDT,long,5438.2305,2193.74,2191.76,-4.9084,0.0,6,0.054382304853623546,high_vol,normal
179,2026-04-12T13:14:51.084253+00:00,NEARUSDT,long,8266.2381,1.341,1.343,12.3285,0.0,10,0.08266238133441423,high_vol,normal
183,2026-04-12T13:15:47.712179+00:00,ARBUSDT,long,8362.4632,0.1119,0.112,7.4732,0.0,10,0.08362463207850347,normal,normal
189,2026-04-12T13:17:18.673805+00:00,NEARUSDT,long,8203.2692,1.343,1.341,-12.2163,0.0,6,0.08203269170019879,normal,normal
189,2026-04-12T13:17:18.673856+00:00,ARBUSDT,long,8203.2692,0.112,0.1119,-7.3243,0.0,6,0.08203269170019879,normal,normal
195,2026-04-12T13:18:42.159820+00:00,ETHUSDT,long,5098.1027,2193.48,2194.69,2.8123,0.0,10,0.05098102698921263,normal,normal
198,2026-04-12T13:19:26.089708+00:00,NEARUSDT,long,8899.5607,1.343,1.342,-6.6266,0.0,6,0.08899560672244644,normal,normal
