cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason,mae,mfe,win_capture,loss_capture,exit_score
4,2026-04-16T11:45:58.609288+00:00,ADAUSDT,short,7500.0,0.293,0.323,-767.9181,0.0,2,0.075,normal,normal,-767.9181,0.0,,1.0,-1.0
7,2026-04-16T11:46:05.807374+00:00,ADAUSDT,short,7500.0,0.323,0.3419,-438.8545,0.0,3,0.075,normal,normal,-438.8545,0.0,,1.0,-1.0
11,2026-04-16T11:46:25.345796+00:00,ADAUSDT,short,6077.982,0.3624,0.3684,-100.6288,0.0,3,0.060779819964702234,crisis,normal,-100.6288,187.8405,,1.0,-1.0
12,2026-04-16T11:46:27.056254+00:00,ETHUSDT,long,22500.0,1814.67,2077.72,3261.5434,0.0,10,0.22499999999999998,crisis,normal,-171.9734,3802.1376,0.8578,,0.8578
17,2026-04-16T11:46:37.521483+00:00,ADAUSDT,short,30000.0,0.3859,0.3788,551.9565,0.0,5,0.3,normal,normal,0.0,2262.2441,0.244,,0.244
39,2026-04-16T11:47:42.449056+00:00,ETHUSDT,short,8063.5448,2243.37,2355.73,-403.8656,0.0,3,0.08063544828250709,normal,normal,-403.8656,38.3521,,1.0,-1.0
41,2026-04-16T11:47:56.334460+00:00,ARBUSDT,long,16936.4552,1.0922,1.1392,728.8165,0.0,5,0.16936455171749287,normal,normal,-519.4756,1235.8867,0.5897,,0.5897
42,2026-04-16T11:47:59.106616+00:00,ADAUSDT,short,8031.8919,0.5454,0.5948,-727.4944,0.0,2,0.08031891865890614,normal,normal,-727.4944,0.0,,1.0,-1.0
45,2026-04-16T11:48:06.977764+00:00,ARBUSDT,long,16987.1179,1.1558,1.186,443.8579,0.0,3,0.16987117861949624,normal,normal,-890.6553,1415.3482,0.3136,,0.3136
45,2026-04-16T11:48:06.977788+00:00,ADAUSDT,short,8012.8821,0.5948,0.6675,-979.3822,0.0,3,0.08012882138050376,normal,normal,-979.3822,594.0957,,1.0,-1.0
47,2026-04-16T11:48:16.039021+00:00,ETHUSDT,long,12860.262,2203.46,2220.5,99.4522,0.0,3,0.12860262008733622,normal,normal,0.0,652.8591,0.1523,,0.1523
51,2026-04-16T11:48:44.627814+00:00,ETHUSDT,long,10226.7936,2228.96,2177.91,-234.2248,0.0,3,0.1022679362059382,normal,normal,-234.2248,0.0,,1.0,-1.0
53,2026-04-16T11:48:48.116845+00:00,ADAUSDT,short,13583.1607,0.6433,0.6351,173.1415,0.0,7,0.13583160708104516,normal,normal,0.0,1418.9156,0.122,,0.122
57,2026-04-16T11:48:55.817377+00:00,ETHUSDT,long,15040.6394,2324.54,2271.35,-344.1591,0.0,3,0.15040639368102965,normal,normal,-391.3928,0.0,,0.8793,-0.8793
57,2026-04-16T11:48:55.817393+00:00,ADAUSDT,short,9959.3606,0.6226,0.6242,-25.5942,0.0,3,0.09959360631897035,normal,normal,-25.5942,491.0896,,1.0,-1.0
61,2026-04-16T11:49:02.634273+00:00,ETHUSDT,long,18066.7195,2230.88,2299.2,553.2876,0.0,3,0.18066719451893487,normal,normal,0.0,1194.2817,0.4633,,0.4633
61,2026-04-16T11:49:02.634292+00:00,ADAUSDT,long,6933.2805,0.6087,0.6083,-4.5561,0.0,3,0.06933280548106514,normal,normal,-4.5561,281.3406,,1.0,-1.0
65,2026-04-16T11:49:09.662580+00:00,ADAUSDT,long,16584.8582,0.6011,0.605,107.6043,0.0,3,0.16584858188320792,crisis,normal,-195.895,609.7577,0.1765,,0.1765
66,2026-04-16T11:49:11.381327+00:00,ETHUSDT,long,8415.1418,2291.68,2209.72,-300.9604,0.0,4,0.08415141811679208,crisis,normal,-300.9604,233.7621,,1.0,-1.0
73,2026-04-16T11:49:24.129371+00:00,ETHUSDT,short,25000.0,2344.29,2584.38,-2560.3701,0.0,1,0.25,crisis,normal,-2560.3701,0.0,,1.0,-1.0
78,2026-04-16T11:49:32.820577+00:00,ETHUSDT,short,25000.0,2618.01,2511.78,1014.4155,0.0,4,0.25,crisis,normal,0.0,1385.9764,0.7319,,0.7319
82,2026-04-16T11:49:39.763385+00:00,ETHUSDT,short,25000.0,2511.78,2492.0,196.8723,0.0,4,0.25,crisis,normal,-752.6535,407.7785,0.4828,,0.4828
92,2026-04-16T11:50:02.895530+00:00,ETHUSDT,short,25000.0,2492.0,2317.6,1749.5987,0.0,10,0.25,normal,normal,0.0,2742.3756,0.638,,0.638
96,2026-04-16T11:50:12.094879+00:00,ETHUSDT,long,10509.0045,2343.01,2309.06,-152.2745,0.0,3,0.10509004537926359,normal,normal,-268.5324,0.0,,0.5671,-0.5671
96,2026-04-16T11:50:12.094896+00:00,ARBUSDT,long,9679.0562,1.885,1.7928,-473.4265,0.0,3,0.0967905616312441,normal,normal,-623.8755,0.0,,0.7588,-0.7588
98,2026-04-16T11:50:17.491677+00:00,NEARUSDT,long,5173.7623,2.855,2.754,-183.0298,0.0,3,0.051737622908517494,high_vol,normal,-183.0298,81.5479,,1.0,-1.0
102,2026-04-16T11:50:26.660607+00:00,ARBUSDT,long,9728.2762,1.7656,1.8628,535.5621,0.0,5,0.09728276184024988,high_vol,normal,-187.8875,735.5714,0.7281,,0.7281
107,2026-04-16T11:50:37.033702+00:00,ETHUSDT,long,9619.881,2296.49,2639.99,1438.9042,0.0,10,0.09619881046844021,high_vol,normal,-28.066,1522.6832,0.945,,0.945
119,2026-04-16T11:51:02.194960+00:00,ETHUSDT,short,5419.2764,2971.4,3112.59,-257.5041,0.0,3,0.05419276363161883,normal,normal,-257.5041,89.6586,,1.0,-1.0
122,2026-04-16T11:51:07.355726+00:00,ETHUSDT,short,8660.0214,3175.94,3383.1,-564.8753,0.0,2,0.08660021407499384,normal,normal,-564.8753,0.0,,1.0,-1.0
125,2026-04-16T11:51:14.603367+00:00,ETHUSDT,short,9021.679,3383.1,3421.4,-102.1342,0.0,3,0.09021679026825172,normal,normal,-134.2145,114.6943,,0.761,-0.761
126,2026-04-16T11:51:16.357557+00:00,ARBUSDT,long,17487.7228,1.808,2.0439,2281.7222,0.0,10,0.1748772281670935,normal,normal,-89.9534,2281.7222,1.0,,1.0
132,2026-04-16T11:51:30.193803+00:00,ARBUSDT,long,20847.2356,2.0439,2.0962,533.4461,0.0,6,0.20847235567384603,crisis,normal,-795.5792,1230.0879,0.4337,,0.4337
134,2026-04-16T11:51:34.226846+00:00,ETHUSDT,short,12500.0,3868.76,4064.8,-633.4071,0.0,4,0.125,crisis,normal,-633.4071,0.0,,1.0,-1.0
134,2026-04-16T11:51:34.226858+00:00,ADAUSDT,short,12500.0,0.7427,0.7754,-550.3568,0.0,4,0.125,crisis,normal,-550.3568,439.2756,,1.0,-1.0
143,2026-04-16T11:51:55.742199+00:00,ETHUSDT,short,12500.0,4064.8,3516.53,1686.0301,0.0,9,0.125,crisis,normal,0.0,2786.607,0.605,,0.605
143,2026-04-16T11:51:55.742217+00:00,ADAUSDT,short,12500.0,0.7754,0.6396,2189.1927,0.0,9,0.125,crisis,normal,0.0,3046.8145,0.7185,,0.7185
