cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime,sit_out_reason
5,2026-04-06T10:46:10.838345+00:00,ETHUSDT,long,12857.1429,2155.46,2155.42,-0.2386,0.0,4,0.12857142857142856,crisis,normal
8,2026-04-06T10:46:48.104300+00:00,AVAXUSDT,long,8571.4286,9.47,9.48,9.0511,0.0,7,0.0857142857142857,normal,normal
8,2026-04-06T10:46:48.104317+00:00,LINKUSDT,long,8571.4286,9.08,9.09,9.4399,0.0,7,0.0857142857142857,normal,normal
11,2026-04-06T10:47:32.549242+00:00,ETHUSDT,long,6923.0769,2155.42,2152.22,-10.2782,0.0,6,0.06923076923076923,crisis,vol_low
11,2026-04-06T10:47:32.549270+00:00,DOTUSDT,short,13846.1538,1.299,1.299,-0.0,0.0,6,0.13846153846153847,crisis,vol_low
14,2026-04-06T10:48:08.755532+00:00,LINKUSDT,long,8571.4286,9.09,9.07,-18.859,0.0,5,0.0857142857142857,crisis,vol_low
16,2026-04-06T10:48:38.375741+00:00,AVAXUSDT,long,8571.4286,9.48,9.47,-9.0416,0.0,7,0.0857142857142857,normal,normal
20,2026-04-06T10:49:29.562662+00:00,AVAXUSDT,long,7142.8571,9.47,9.47,0.0,0.0,3,0.07142857142857144,normal,normal
21,2026-04-06T10:49:43.171320+00:00,ETHUSDT,long,10714.2857,2153.27,2153.92,3.2343,0.0,6,0.10714285714285716,normal,normal
21,2026-04-06T10:49:43.171332+00:00,LINKUSDT,long,7142.8571,9.08,9.08,0.0,0.0,6,0.07142857142857144,normal,normal
26,2026-04-06T10:50:51.701700+00:00,ETHUSDT,long,9375.0,2153.92,2152.38,-6.7029,0.0,5,0.09375,high_vol,normal
28,2026-04-06T10:51:16.865712+00:00,AVAXUSDT,long,6250.0,9.47,9.46,-6.5998,0.0,7,0.06249999999999999,high_vol,normal
28,2026-04-06T10:51:16.865727+00:00,LINKUSDT,long,9375.0,9.08,9.07,-10.3249,0.0,7,0.09375,high_vol,normal
30,2026-04-06T10:51:45.072620+00:00,ETHUSDT,long,10714.2857,2152.38,2152.21,-0.8462,0.0,3,0.10714285714285714,high_vol,normal
34,2026-04-06T10:52:34.535800+00:00,LINKUSDT,long,7142.8571,9.06,9.06,0.0,0.0,3,0.07142857142857144,normal,normal
35,2026-04-06T10:52:49.832714+00:00,AVAXUSDT,long,7142.8571,9.46,9.45,-7.5506,0.0,4,0.07142857142857144,normal,vol_low
38,2026-04-06T10:53:27.137923+00:00,ETHUSDT,long,10714.2857,2152.21,2151.22,-4.9285,0.0,7,0.10714285714285715,normal,vol_low
46,2026-04-06T10:55:12.321471+00:00,AVAXUSDT,long,7142.8571,9.47,9.47,0.0,0.0,6,0.07142857142857144,normal,vol_low
47,2026-04-06T10:55:34.323035+00:00,ETHUSDT,long,10714.2857,2153.14,2151.2,-9.6537,0.0,7,0.10714285714285715,normal,vol_low
47,2026-04-06T10:55:34.323070+00:00,LINKUSDT,long,7142.8571,9.06,9.06,0.0,0.0,7,0.07142857142857144,normal,vol_low
