date,adjusted_close,close,volume
2016-01-07,0.3,0.3,909209
2016-01-10,0.29,0.29,595978
2016-01-11,0.3,0.3,521655
2016-01-12,0.28,0.28,774779
2016-01-13,0.28,0.28,414471
2016-01-14,0.27,0.27,340168
2016-01-17,0.27,0.27,407036
2016-01-18,0.28,0.28,1727182
2016-01-19,0.28,0.28,417815
2016-01-20,0.26,0.26,1294379
2016-01-21,0.24,0.24,792976
2016-01-24,0.25,0.25,642264
2016-01-26,0.24,0.24,1471603
2016-01-27,0.24,0.24,524322
2016-01-28,0.22,0.22,587562
2016-01-31,0.23,0.23,309687
2016-02-01,0.23,0.23,446526
2016-02-02,0.23,0.23,555580
2016-02-03,0.25,0.25,1051180
2016-02-04,0.25,0.25,1169222
2016-02-07,0.25,0.25,574828
2016-02-08,0.29,0.29,1930784
2016-02-09,0.32,0.32,1970405
2016-02-10,0.32,0.32,1056301
2016-02-11,0.46,0.46,5435661
2016-02-14,0.4,0.4,2154116
2016-02-15,0.36,0.36,1250811
2016-02-16,0.41,0.41,1157714
2016-02-17,0.45,0.45,2206599
2016-02-18,0.5,0.5,2500198
2016-02-21,0.47,0.47,1543341
2016-02-22,0.47,0.47,1285043
2016-02-23,0.46,0.46,1231313
2016-02-24,0.49,0.49,1445070
2016-02-25,0.47,0.47,1312748
2016-02-28,0.43,0.43,1502931
2016-02-29,0.47,0.47,1588917
2016-03-01,0.44,0.44,1514450
2016-03-02,0.43,0.43,992199
2016-03-03,0.45,0.45,1545586
2016-03-06,0.44,0.44,791151
2016-03-07,0.45,0.45,1439237
2016-03-08,0.4,0.4,2075865
2016-03-09,0.4,0.4,1022224
2016-03-10,0.41,0.41,2625391
2016-03-13,0.4,0.4,2312303
2016-03-14,0.37,0.37,2505950
2016-03-15,0.38,0.38,3302135
2016-03-16,0.4,0.4,1078876
2016-03-17,0.42,0.42,8424593
2016-03-20,0.44,0.44,4278414
2016-03-21,0.42,0.42,360857
2016-03-22,0.38,0.38,671589
2016-03-23,0.38,0.38,1098089
2016-03-28,0.35,0.35,859059
2016-03-29,0.37,0.37,618176
