timestamp,open,high,low,close,volume
1651363200,37630.8,38675.0,37386.38,38468.35,38812.24104
1651449600,38468.35,39167.34,38052.0,38525.16,53200.92628
1651536000,38525.16,38651.51,37517.8,37728.95,40316.45358
1651622400,37728.95,40023.77,37670.0,39690.0,62574.61736
1651708800,39690.0,39845.51,35571.9,36552.97,88722.43355
1651795200,36552.97,36675.63,35258.0,36013.77,68437.80187
1651881600,36013.77,36146.3,34785.0,35472.39,34281.70682
1651968000,35472.4,35514.22,33713.95,34038.4,72445.64344
1652054400,34038.39,34243.15,30033.33,30076.31,191876.926428
1652140800,30074.23,32658.99,29730.4,31017.1,165532.00311
1652227200,31017.11,32162.59,27785.0,29103.94,207063.739278
1652313600,29103.94,30243.0,26700.0,29029.75,204507.263138
1652400000,29029.74,31083.37,28751.67,29287.05,97872.36957
1652486400,29287.05,30343.27,28630.0,30086.74,51095.87863
1652572800,30086.74,31460.0,29480.0,31328.89,46275.66912
1652659200,31328.89,31328.9,29087.04,29874.01,73082.19658
1652745600,29874.01,30788.37,29450.38,30444.93,56724.13307
1652832000,30444.93,30709.99,28654.47,28715.32,59749.15799
1652918400,28715.33,30545.18,28691.38,30319.23,67877.36415
1653004800,30319.22,30777.33,28730.0,29201.01,60517.25325
1653091200,29201.01,29656.18,28947.28,29445.06,20987.13124
1653177600,29445.07,30487.99,29255.11,30293.94,36158.98748
1653264000,30293.93,30670.51,28866.35,29109.15,63901.49932
1653350400,29109.14,29845.86,28669.0,29654.58,59442.96036
1653436800,29654.58,30223.74,29294.21,29542.15,59537.38659
1653523200,29542.14,29886.64,28019.56,29201.35,94581.65463
1653609600,29201.35,29397.66,28282.9,28629.8,90998.5201
1653696000,28629.81,29266.0,28450.0,29031.33,34479.35127
1653782400,29031.33,29587.78,28839.21,29468.1,27567.34764
1653868800,29468.1,32222.0,29299.62,31734.22,96785.9476
1653955200,31734.23,32399.0,31200.01,31801.04,62433.11632
1654041600,31801.05,31982.97,29301.0,29805.83,103395.63382
1654128000,29805.84,30689.0,29594.55,30452.62,56961.42928
1654214400,30452.63,30699.0,29282.36,29700.21,54067.44727
1654300800,29700.21,29988.88,29485.0,29864.04,25617.90113
1654387200,29864.03,30189.0,29531.42,29919.21,23139.9281
1654473600,29919.2,31765.64,29890.23,31373.1,68836.92456
1654560000,31373.1,31589.6,29218.96,31125.33,110674.51658
1654646400,31125.32,31327.22,29843.88,30204.77,68542.61276
1654732800,30204.77,30700.0,29944.1,30109.93,46291.1865
1654819200,30109.93,30382.8,28850.0,29091.88,76204.2498
1654905600,29091.87,29440.41,28099.99,28424.7,65901.39895
1654992000,28424.71,28544.96,26560.0,26574.53,92474.598809
1655078400,26574.53,26895.84,21925.77,22487.41,254611.034966
1655164800,22485.27,23362.88,20846.0,22136.41,187201.64671
1655251200,22136.42,22800.0,20111.62,22583.72,200774.493467
