timestamp,open,high,low,close,volume
1726272000,2439.19,2440.6,2376.72,2417.79,122931.2302
1726358400,2417.8,2430.32,2283.75,2316.1,174364.1946
1726444800,2316.09,2335.7,2252.39,2295.68,330555.232
1726531200,2295.67,2393.63,2263.29,2341.8,274206.2588
1726617600,2341.79,2376.14,2277.34,2374.75,292917.6008
1726704000,2374.74,2494.95,2372.6,2465.21,326746.032
1726790400,2465.21,2571.93,2437.31,2561.4,340754.5912
1726876800,2561.4,2623.34,2528.97,2612.4,154757.8773
1726963200,2612.4,2632.57,2524.58,2581.0,214266.3257
1727049600,2580.99,2702.82,2539.49,2646.97,333282.0149
1727136000,2646.98,2670.96,2591.56,2653.2,288600.0402
1727222400,2653.2,2673.5,2554.05,2579.95,220343.4293
1727308800,2580.09,2666.22,2559.2,2632.26,278686.3573
1727395200,2632.25,2728.6,2615.21,2694.43,281826.9792
1727481600,2694.43,2704.35,2650.0,2675.21,137230.0342
1727568000,2675.21,2683.7,2629.73,2657.62,160554.3146
1727654400,2657.62,2663.5,2575.0,2602.23,282475.7961
1727740800,2602.24,2659.0,2414.0,2447.79,502828.6804
1727827200,2447.78,2499.0,2352.0,2364.1,317484.735
1727913600,2364.09,2403.38,2310.0,2349.8,314635.9263
1728000000,2349.8,2441.64,2339.15,2414.41,239383.017
1728086400,2414.41,2428.23,2390.05,2414.66,103740.2316
1728172800,2414.66,2457.8,2407.0,2440.03,105752.7096
1728259200,2440.02,2521.0,2403.0,2422.71,300459.5407
1728345600,2422.7,2466.66,2401.18,2440.89,201358.3312
1728432000,2440.88,2473.61,2351.42,2370.47,242082.2725
1728518400,2370.47,2421.36,2330.66,2386.49,257862.9619
1728604800,2386.49,2471.45,2381.86,2439.5,235441.2197
1728691200,2439.49,2490.51,2434.35,2476.4,139637.5062
1728777600,2476.4,2484.92,2436.4,2468.91,120022.8179
1728864000,2468.92,2654.0,2443.39,2629.79,435900.1619
1728950400,2629.79,2688.6,2537.36,2607.41,416285.6663
1729036800,2607.41,2647.79,2588.67,2611.1,260322.4242
1729123200,2611.1,2648.37,2575.4,2605.8,221624.5434
1729209600,2605.79,2675.58,2596.49,2642.17,292444.1153
1729296000,2642.17,2663.49,2631.02,2648.2,105413.7646
1729382400,2648.2,2759.0,2635.54,2746.91,256910.7448
1729468800,2746.91,2769.48,2655.01,2666.7,310674.7232
1729555200,2666.71,2671.92,2606.56,2622.81,265747.713
1729641600,2622.81,2628.2,2450.0,2524.61,352647.7086
1729728000,2524.6,2562.65,2507.31,2535.82,290851.7842
1729814400,2535.82,2566.33,2382.59,2440.62,514799.8822
1729900800,2440.63,2508.0,2430.12,2482.51,248724.8313
1729987200,2482.51,2527.99,2464.13,2507.8,137580.8836
1730073600,2507.8,2589.67,2471.67,2567.48,360605.327
1730160000,2567.49,2681.86,2561.2,2638.8,451915.7025
1730246400,2638.8,2722.3,2599.66,2659.19,460627.126
1730332800,2659.19,2669.0,2503.0,2518.61,403427.2017
