date,open,high,low,close,volume
2024-08-26,158.92,162.0,155.53,157.12,3318398.041
2024-08-27,157.12,159.69,145.03,146.79,3650375.766
2024-08-28,146.78,149.3,140.53,143.95,4270867.034
2024-08-29,143.96,147.36,138.05,140.0,2921816.829
2024-08-30,140.01,141.11,132.04,137.99,4038797.169
2024-08-31,137.99,139.23,134.49,135.35,1230210.745
2024-09-01,135.35,136.15,127.66,128.5,2928444.741
2024-09-02,128.5,135.39,126.8,134.94,3146315.554
2024-09-03,134.95,138.13,127.15,127.54,2627381.925
2024-09-04,127.54,134.98,122.6,133.64,3814059.109
2024-09-05,133.64,135.58,127.85,129.41,2762037.052
2024-09-06,129.4,134.29,120.0,125.05,5494252.37
2024-09-07,125.05,129.5,124.13,127.71,2111596.965
2024-09-08,127.72,131.7,126.61,130.15,1971919.866
2024-09-09,130.15,137.09,126.96,135.08,3664956.878
2024-09-10,135.07,138.0,132.5,135.63,2305171.22
2024-09-11,135.64,135.91,128.2,132.42,3139383.418
2024-09-12,132.43,136.78,132.38,136.05,2273359.309
2024-09-13,136.06,139.8,131.7,139.02,2714532.025
2024-09-14,139.02,139.8,135.6,137.14,1396833.298
2024-09-15,137.15,137.95,130.43,131.37,1850456.74
2024-09-16,131.38,132.4,128.91,131.47,2136388.305
2024-09-17,131.47,135.55,130.12,131.54,2339845.911
2024-09-18,131.54,134.45,127.07,134.34,3309787.258
2024-09-19,134.34,144.04,134.27,142.89,4130435.35
2024-09-20,142.88,152.5,141.18,146.66,4488100.615
2024-09-21,146.67,150.25,144.61,149.41,1916733.216
2024-09-22,149.42,149.92,141.12,144.63,2165962.888
2024-09-23,144.64,149.07,142.13,144.79,3226373.773
2024-09-24,144.79,154.0,143.09,152.73,4015502.931
2024-09-25,152.74,153.93,147.28,147.98,2728253.346
2024-09-26,147.97,158.05,146.57,155.55,4251220.763
2024-09-27,155.54,161.43,153.89,157.64,3725660.998
2024-09-28,157.63,159.43,155.0,156.75,1580834.341
2024-09-29,156.75,161.78,155.09,158.46,2350658.476
2024-09-30,158.47,159.77,151.73,152.49,3240682.206
2024-10-01,152.51,157.34,142.29,145.13,4991241.419
2024-10-02,145.12,148.96,138.61,140.18,3817606.119
2024-10-03,140.18,142.96,133.11,136.82,3742347.845
2024-10-04,136.81,144.55,135.95,143.24,3120151.953
2024-10-05,143.24,144.93,141.06,142.59,1475217.816
2024-10-06,142.59,146.75,142.0,146.48,1409071.4
2024-10-07,146.47,152.4,143.5,143.96,3607754.951
2024-10-08,143.97,145.6,141.17,143.49,2153828.153
2024-10-09,143.5,145.34,138.66,139.33,2071518.061
2024-10-10,139.33,140.92,135.52,139.03,2289782.907
2024-10-11,139.04,146.62,138.68,145.53,2269088.918
2024-10-12,145.52,147.32,144.71,146.4,1347679.548
2024-10-13,146.39,148.86,144.45,147.74,1599054.833
2024-10-14,147.74,158.1,146.8,157.59,3987055.145
2024-10-15,157.59,159.73,150.3,154.76,4480025.111
