date,open,high,low,close,volume
2022-06-05,39.02,40.22,37.85,38.52,3618511.38
2022-06-06,38.53,44.87,38.33,42.39,6823258.3
2022-06-07,42.39,42.8,37.12,39.31,7677286.83
2022-06-08,39.32,40.96,38.28,38.83,3988154.3
2022-06-09,38.83,41.97,38.44,39.96,4587327.75
2022-06-10,39.96,40.9,36.8,37.17,4364643.34
2022-06-11,37.17,37.93,33.17,33.93,4638154.317
2022-06-12,33.94,34.5,30.56,30.61,6810748.104
2022-06-13,30.6,31.11,26.05,28.6,13336972.466
2022-06-14,28.59,32.32,25.86,29.59,11437619.27
2022-06-15,29.59,34.86,26.79,34.76,12673444.09
2022-06-16,34.75,36.0,29.52,30.12,10418712.66
2022-06-17,30.12,32.19,29.26,30.71,6274370.5
2022-06-18,30.72,32.06,27.15,32.02,9330644.34
2022-06-19,32.01,35.4,28.68,34.19,9253122.78
2022-06-20,34.19,36.9,31.73,35.24,8218146.8
2022-06-21,35.25,39.19,34.2,36.42,7429098.76
2022-06-22,36.42,36.87,33.65,34.12,6494707.01
2022-06-23,34.13,38.65,33.91,38.15,7002610.45
2022-06-24,38.15,42.92,37.67,41.91,6583046.23
2022-06-25,41.91,42.64,39.73,42.22,4294211.07
2022-06-26,42.22,42.49,39.14,39.39,4024143.84
2022-06-27,39.39,41.25,37.9,38.52,4172937.4
2022-06-28,38.5,39.9,35.02,35.35,5581335.85
2022-06-29,35.34,36.12,33.1,34.05,5755278.44
2022-06-30,34.06,34.2,30.92,33.76,5337105.46
2022-07-01,33.76,35.4,31.82,32.84,6155756.76
2022-07-02,32.85,34.14,31.87,33.36,2740500.19
2022-07-03,33.36,33.77,32.14,33.39,2394572.39
2022-07-04,33.4,36.94,32.45,36.71,4064615.13
2022-07-05,36.71,36.99,33.03,35.4,6098472.04
2022-07-06,35.41,37.65,34.8,37.04,5298552.9
2022-07-07,37.04,39.29,36.39,38.46,4091777.28
2022-07-08,38.46,39.72,36.46,38.12,5277992.76
2022-07-09,38.12,38.95,37.77,38.06,2088073.86
2022-07-10,38.06,38.14,36.26,36.71,2181587.6
2022-07-11,36.71,36.73,33.24,33.42,2927967.37
2022-07-12,33.42,34.61,32.6,32.68,3202970.4
2022-07-13,32.69,35.08,31.82,34.94,4798032.13
2022-07-14,34.94,37.31,33.58,37.15,5214767.02
2022-07-15,37.14,39.1,36.49,37.36,4440629.04
2022-07-16,37.36,40.41,36.35,39.58,3945225.2
2022-07-17,39.59,41.09,38.29,38.62,3795951.41
2022-07-18,38.61,44.07,38.55,43.52,6300282.95
2022-07-19,43.52,47.36,42.54,44.87,7876651.82
2022-07-20,44.87,46.3,41.24,42.04,6380441.74
2022-07-21,42.03,44.24,39.64,43.11,6134099.29
2022-07-22,43.1,44.33,40.03,40.54,4495729.55
2022-07-23,40.54,41.91,38.6,39.97,3421971.49
2022-07-24,39.97,42.1,39.47,40.93,3327219.47
2022-07-25,40.93,41.09,36.56,36.65,4237919.99
2022-07-26,36.66,36.84,34.67,36.25,4496178.57
2022-07-27,36.26,40.55,35.68,40.23,5860676.17
2022-07-28,40.23,44.15,39.03,42.91,6754342.15
2022-07-29,42.92,44.42,41.13,41.91,4949319.15
2022-07-30,41.92,46.65,41.41,43.84,5388479.3
2022-07-31,43.84,45.21,42.22,42.35,3287571.37
2022-08-01,42.34,43.26,40.57,41.65,3302835.44
2022-08-02,41.65,42.45,39.5,39.79,3598240.96
2022-08-03,39.78,40.99,37.43,38.54,8391441.54
2022-08-04,38.54,39.85,37.96,38.83,4151096.9
2022-08-05,38.83,41.33,38.71,40.55,3510687.91
2022-08-06,40.55,40.89,39.85,40.07,1600652.0
2022-08-07,40.07,41.57,39.21,40.6,1745897.7
2022-08-08,40.6,43.71,40.55,42.18,3823749.6
2022-08-09,42.17,42.76,39.73,40.33,2832475.74
2022-08-10,40.34,42.87,39.15,42.47,4467794.94
2022-08-11,42.47,45.32,42.34,42.77,5808859.44
2022-08-12,42.78,45.49,42.12,45.48,3376989.68
2022-08-13,45.49,48.38,45.27,46.6,4706648.94
2022-08-14,46.59,48.06,44.46,44.87,3476179.16
2022-08-15,44.86,47.24,42.75,43.72,4145114.74
2022-08-16,43.72,44.31,42.53,43.08,3604735.73
2022-08-17,43.08,44.75,40.18,40.54,4207333.0
2022-08-18,40.54,41.67,39.31,39.52,2839363.98
2022-08-19,39.51,39.59,35.25,35.81,6209609.03
2022-08-20,35.82,37.27,34.21,35.28,3873077.48
2022-08-21,35.28,37.09,34.51,36.47,3184917.72
2022-08-22,36.48,36.56,33.73,35.41,3740448.14
2022-08-23,35.42,36.11,34.24,35.68,2736678.36
2022-08-24,35.69,36.4,34.31,34.89,2588768.41
2022-08-25,34.9,36.49,34.87,35.27,2472099.5
2022-08-26,35.26,35.79,31.36,31.72,5268727.97
2022-08-27,31.72,32.25,30.86,31.53,3025394.15
2022-08-28,31.53,32.21,30.19,30.44,2245087.33
2022-08-29,30.43,32.64,30.0,32.42,3758900.71
2022-08-30,32.42,33.16,30.64,31.47,3466845.37
2022-08-31,31.47,32.95,31.18,31.5,2705795.29
2022-09-01,31.49,31.79,30.44,31.61,2304167.56
2022-09-02,31.61,32.38,30.76,31.23,2327194.21
2022-09-03,31.23,31.29,30.8,31.12,773414.2
2022-09-04,31.11,32.2,31.02,32.16,1302960.75
2022-09-05,32.17,32.5,31.15,32.18,1545295.72
2022-09-06,32.17,33.9,30.44,30.88,4663061.68
2022-09-07,30.88,32.94,30.31,32.69,2516005.51
2022-09-08,32.7,33.98,31.97,33.61,3062370.54
2022-09-09,33.62,35.96,33.59,34.67,3748304.0
2022-09-10,34.68,35.41,34.27,35.03,1977630.96
2022-09-11,35.04,36.0,34.04,34.99,1999936.19
2022-09-12,34.99,38.39,34.4,37.44,5186842.63
2022-09-13,37.44,39.01,32.93,33.0,6401715.44
2022-09-14,33.0,34.35,32.67,34.12,3170484.22
2022-09-15,34.12,34.84,32.42,33.07,3696318.23
2022-09-16,33.08,33.26,31.5,32.25,2180222.56
2022-09-17,32.25,33.89,32.23,33.68,1414903.11
2022-09-18,33.69,33.99,30.86,31.1,2299068.39
2022-09-19,31.1,33.08,30.5,32.62,3503472.34
2022-09-20,32.63,32.88,31.29,31.41,2558791.65
2022-09-21,31.42,33.48,30.01,30.65,4545539.08
2022-09-22,30.65,32.87,30.59,32.43,2975325.9
2022-09-23,32.43,33.98,31.2,33.66,3481076.73
2022-09-24,33.67,34.79,33.14,33.38,3102314.35
2022-09-25,33.39,34.05,31.87,32.34,1838509.33
2022-09-26,32.33,33.95,31.87,33.88,3284142.93
2022-09-27,33.89,35.41,32.08,32.69,4411114.63
2022-09-28,32.68,33.81,31.65,33.22,3091106.5
2022-09-29,33.23,34.42,32.65,33.93,2735381.21
2022-09-30,33.94,35.22,32.62,33.25,4264290.42
2022-10-01,33.25,33.25,32.34,32.44,1458835.24
2022-10-02,32.44,33.0,31.9,32.06,1472849.24
2022-10-03,32.06,33.27,31.73,32.89,1890470.2
2022-10-04,32.9,34.4,32.84,34.09,1949740.88
2022-10-05,34.1,34.37,33.18,34.04,1777550.81
2022-10-06,34.04,34.5,33.23,33.36,1799751.22
2022-10-07,33.35,33.76,32.43,32.98,1963117.82
2022-10-08,32.98,33.08,32.35,32.58,785559.59
2022-10-09,32.57,33.14,32.44,32.92,883235.74
2022-10-10,32.92,33.46,31.88,31.96,1554680.4
2022-10-11,31.95,31.96,30.42,30.8,1923666.97
2022-10-12,30.8,31.55,30.67,31.16,1048211.96
2022-10-13,31.15,31.21,27.87,30.49,4402648.71
2022-10-14,30.48,31.98,29.62,30.0,2384103.67
2022-10-15,30.0,30.2,29.42,29.59,1009243.59
2022-10-16,29.59,30.53,29.56,30.17,934949.4
2022-10-17,30.16,31.29,29.84,31.21,1694429.96
2022-10-18,31.22,31.48,29.73,30.15,1966281.14
2022-10-19,30.14,30.26,28.61,28.86,1713727.76
2022-10-20,28.86,29.47,27.98,28.01,2379315.87
2022-10-21,28.01,28.28,26.84,28.1,3208878.96
2022-10-22,28.1,28.22,27.48,28.01,1333382.63
2022-10-23,28.01,29.44,27.73,29.28,2150824.0
2022-10-24,29.28,29.5,28.16,28.3,2525864.52
2022-10-25,28.31,32.31,28.05,30.86,4389638.87
2022-10-26,30.87,32.17,30.63,31.29,3909684.74
2022-10-27,31.29,32.36,30.41,30.58,3608322.35
2022-10-28,30.6,32.54,30.11,32.07,3017472.57
2022-10-29,32.06,33.84,31.85,32.87,3316674.09
2022-10-30,32.87,33.54,31.93,32.94,1962511.76
2022-10-31,32.93,34.39,32.2,32.56,3082485.07
2022-11-01,32.57,33.39,32.15,32.2,2015730.52
2022-11-02,32.2,32.95,30.24,30.8,3423829.13
2022-11-03,30.81,32.25,30.61,30.85,2302866.46
2022-11-04,30.86,34.2,30.66,33.74,4106770.6
2022-11-05,33.73,38.79,33.66,36.9,7466083.52
2022-11-06,36.9,37.06,32.31,32.62,4722074.05
2022-11-07,32.61,33.13,28.0,29.62,9810937.64
2022-11-08,29.62,31.72,19.8,24.38,28156844.019
2022-11-09,24.38,24.38,12.37,14.08,34965021.076
2022-11-10,14.08,18.87,13.14,17.66,31278279.25
2022-11-11,17.65,18.31,15.1,16.45,16952323.15
2022-11-12,16.46,16.53,14.47,14.58,6958266.14
2022-11-13,14.58,14.74,13.02,13.18,7632404.82
2022-11-14,13.18,15.01,12.07,14.0,12412181.95
2022-11-15,14.0,15.1,13.82,14.32,7666656.34
