timestamp,open,high,low,close,volume
1696118400,1670.89,1751.0,1668.0,1733.79,225611.5868
1696204800,1733.8,1744.0,1636.79,1662.4,378575.6898
1696291200,1662.41,1670.65,1643.0,1656.88,198287.1164
1696377600,1656.88,1657.66,1625.0,1646.58,222861.7167
1696464000,1646.58,1655.47,1606.73,1611.79,237378.7449
1696550400,1611.79,1662.0,1611.68,1645.03,220507.9286
1696636800,1645.03,1647.71,1630.03,1633.57,101241.5732
1696723200,1633.56,1641.4,1616.17,1632.84,149424.6635
1696809600,1632.85,1636.0,1546.0,1580.13,340141.0988
1696896000,1580.13,1594.9,1550.55,1567.63,240659.3287
1696982400,1567.62,1578.43,1544.26,1566.87,260253.9671
1697068800,1566.86,1568.56,1521.0,1539.61,237221.4977
1697155200,1539.61,1575.36,1537.76,1552.16,192205.8736
1697241600,1552.16,1561.72,1544.55,1554.94,100314.6754
1697328000,1554.94,1567.62,1547.44,1557.77,120311.2738
1697414400,1557.78,1639.43,1555.06,1599.42,418510.8644
1697500800,1599.41,1600.53,1551.08,1565.01,234817.0699
1697587200,1565.01,1585.42,1555.88,1563.44,177750.2253
1697673600,1563.45,1574.45,1541.61,1566.57,216217.6675
1697760000,1566.57,1630.4,1561.19,1603.89,315995.792
1697846400,1603.88,1644.53,1592.36,1628.94,176419.4092
1697932800,1628.94,1667.8,1621.1,1663.7,228650.9225
1698019200,1663.69,1800.0,1657.07,1765.46,610931.9663
1698105600,1765.47,1854.38,1756.21,1784.98,674055.1375
1698192000,1784.98,1817.69,1760.0,1787.15,354410.8294
1698278400,1787.15,1865.54,1762.21,1803.38,431169.0453
1698364800,1803.39,1803.91,1744.66,1779.4,274532.6921
1698451200,1779.41,1803.23,1770.0,1776.2,122919.7382
1698537600,1776.21,1811.3,1762.66,1795.14,144110.6508
1698624000,1795.14,1829.84,1777.77,1809.04,277686.192
1698710400,1809.03,1819.41,1780.99,1814.67,258074.5796
1698796800,1814.67,1857.66,1783.19,1846.99,471921.6184
1698883200,1846.99,1875.0,1785.01,1800.8,368738.2193
1698969600,1800.79,1834.58,1777.11,1832.71,315000.2678
1699056000,1832.7,1869.9,1824.03,1855.54,171538.0364
1699142400,1855.54,1912.67,1846.11,1891.71,383106.7628
1699228800,1891.71,1914.23,1868.48,1900.95,328746.2394
1699315200,1900.95,1906.99,1850.32,1885.27,332419.4406
1699401600,1885.26,1904.69,1872.51,1888.12,247881.0997
1699488000,1888.11,2132.0,1882.07,2121.32,1100330.3237
1699574400,2121.33,2136.99,2064.61,2077.72,555573.6495
1699660800,2077.72,2089.6,2030.3,2053.17,370966.0372
1699747200,2053.16,2066.5,2012.1,2044.68,281907.559
1699833600,2044.69,2118.0,2028.49,2053.65,529143.5815
1699920000,2053.65,2064.96,1936.6,1979.39,481909.733
1700006400,1979.4,2062.4,1967.01,2058.48,421870.8032
1700092800,2058.49,2090.4,1939.1,1961.77,545286.1297
